unique_id,true_label,model_1_predicted_label,model_1_accuracy,model_2_predicted_label,model_2_accuracy,model_3_predicted_label,model_3_accuracy,model_4_predicted_label,model_4_accuracy,difficulty_score
0_26343c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26344a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26344b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_26344c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26345a,2,1,0.0,2,1.0,1,0.0,1,0.0,0.25
0_26345b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26345c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26346a,2,2,1.0,2,1.0,1,0.0,2,1.0,0.75
0_26346b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26346c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26347a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26347b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26347c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26348a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26348b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26348c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26349a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26349b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26349c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26350a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26350b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26350c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26351a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26351b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26351c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26352a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26352b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26352c,1,0,0.0,0,0.0,1,1.0,0,0.0,0.25
0_26353a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26353b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26353c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26354a,0,2,0.0,0,1.0,0,1.0,0,1.0,0.75
0_26354b,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
0_26354c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_26355a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26355b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26355c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26356a,2,0,0.0,1,0.0,1,0.0,1,0.0,0.0
0_26356b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26356c,0,0,1.0,0,1.0,2,0.0,2,0.0,0.5
0_26357a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26357b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26357c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26358a,1,2,0.0,2,0.0,2,0.0,2,0.0,0.0
0_26358b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26358c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26359a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26359b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26359c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26360a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26360b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26360c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26361a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26361b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26361c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26362a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26362b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26362c,0,2,0.0,2,0.0,0,1.0,0,1.0,0.5
0_26363a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26363b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26363c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26364a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26364b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26364c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26365a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26365b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26365c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26366a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26366b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26366c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26367a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26367b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26367c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26368a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26368b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26368c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26369a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26369b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26369c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26370a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26370b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26370c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26371a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26371b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26371c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26372a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26372b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26372c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26373a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26373b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26373c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26374a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26374b,0,0,1.0,0,1.0,1,0.0,0,1.0,0.75
0_26374c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26375a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26375b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26375c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26376a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26376b,2,1,0.0,2,1.0,2,1.0,1,0.0,0.5
0_26376c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26377a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_26377b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26377c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26378a,1,0,0.0,1,1.0,0,0.0,1,1.0,0.5
0_26378b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26378c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26379a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26379b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26379c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26380a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26380b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26380c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26381a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26381b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26381c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26382a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26382b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26382c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26383a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26383b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26383c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26384a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26384b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26384c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26385a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26385b,2,2,1.0,0,0.0,0,0.0,1,0.0,0.25
0_26385c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26386a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26386b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26386c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26387a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26387b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26387c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26388a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26388b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26388c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26389a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26389b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26389c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26390a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26390b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26390c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26391a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26391b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26391c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26392a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26392b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26392c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_26393a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26393b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26393c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26394a,1,0,0.0,0,0.0,0,0.0,1,1.0,0.25
0_26394b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26394c,0,2,0.0,2,0.0,2,0.0,2,0.0,0.0
0_26395a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26395b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26395c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26396a,2,1,0.0,1,0.0,1,0.0,2,1.0,0.25
0_26396b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
0_26396c,1,2,0.0,1,1.0,2,0.0,1,1.0,0.5
0_26397a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26397b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26397c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26398a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26398b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26398c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26399a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26399b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26399c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26400a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26400b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26400c,0,1,0.0,1,0.0,0,1.0,0,1.0,0.5
0_26401a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26401b,2,2,1.0,2,1.0,0,0.0,0,0.0,0.5
0_26401c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26402a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26402b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26402c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26403a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_26403b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26403c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26404a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26404b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26404c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26405a,2,2,1.0,1,0.0,2,1.0,2,1.0,0.75
0_26405b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26405c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26406a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26406b,1,1,1.0,1,1.0,2,0.0,1,1.0,0.75
0_26406c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26407a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26407b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26407c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26408a,1,1,1.0,1,1.0,1,1.0,2,0.0,0.75
0_26408b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26408c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26409a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26409b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26409c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26410a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26410b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26410c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26411a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26411b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26411c,1,1,1.0,2,0.0,1,1.0,2,0.0,0.5
0_26412a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26412b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26412c,1,2,0.0,2,0.0,1,1.0,1,1.0,0.5
0_26413a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26413b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26413c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26414a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26414b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26414c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26415a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26415b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26415c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26416a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26416b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26416c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26417a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26417b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26417c,2,0,0.0,1,0.0,1,0.0,0,0.0,0.0
0_26418a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26418b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26418c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26419a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26419b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26419c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26420a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26420b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26420c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_26421a,2,2,1.0,2,1.0,1,0.0,1,0.0,0.5
0_26421b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26421c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26422a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26422b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26422c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26423a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26423b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26423c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26424a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26424b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26424c,1,1,1.0,1,1.0,2,0.0,1,1.0,0.75
0_26425a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26425b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26425c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26426a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26426b,2,1,0.0,2,1.0,1,0.0,1,0.0,0.25
0_26426c,1,1,1.0,1,1.0,2,0.0,1,1.0,0.75
0_26427a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26427b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26427c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26428a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26428b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26428c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26429a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26429b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26429c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26430a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26430b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26430c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26431a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26431b,1,1,1.0,2,0.0,1,1.0,1,1.0,0.75
0_26431c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26432a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26432b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26432c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26433a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26433b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26433c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26434a,1,2,0.0,1,1.0,2,0.0,1,1.0,0.5
0_26434b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26434c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26435a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26435b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26435c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26436a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26436b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26436c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26437a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26437b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26437c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26438a,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_26438b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26438c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26439a,1,2,0.0,1,1.0,2,0.0,1,1.0,0.5
0_26439b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26439c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26440a,1,1,1.0,1,1.0,1,1.0,0,0.0,0.75
0_26440b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26440c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26441a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26441b,1,1,1.0,0,0.0,0,0.0,1,1.0,0.5
0_26441c,2,1,0.0,2,1.0,1,0.0,2,1.0,0.5
0_26442a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26442b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26442c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26443a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26443b,2,2,1.0,2,1.0,2,1.0,1,0.0,0.75
0_26443c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26444a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26444b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26444c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26445a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26445b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26445c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26446a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26446b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26446c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26447a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26447b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26447c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26448a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26448b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
0_26448c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26449a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26449b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26449c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26450a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26450b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26450c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26451a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26451b,1,0,0.0,0,0.0,0,0.0,1,1.0,0.25
0_26451c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26452a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26452b,2,1,0.0,2,1.0,1,0.0,1,0.0,0.25
0_26452c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26453a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26453b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26453c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26454a,2,2,1.0,2,1.0,0,0.0,0,0.0,0.5
0_26454b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26454c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26455a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26455b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26455c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26456a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26456b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26456c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26457a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26457b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26457c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26458a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26458b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26458c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26459a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26459b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26459c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26460a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26460b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26460c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26461a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26461b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26461c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26462a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26462b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26462c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26463a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26463b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26463c,0,2,0.0,0,1.0,0,1.0,0,1.0,0.75
0_26464a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26464b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
0_26464c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26465a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26465b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26465c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26466a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26466b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26466c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26467a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26467b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26467c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26468a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26468b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26468c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26469a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26469b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26469c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26470a,0,0,1.0,0,1.0,0,1.0,1,0.0,0.75
0_26470b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26470c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26471a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
0_26471b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
0_26471c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
0_26472a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
