premise,hypothesis,label,unique_id
A man in a black shirt makes a face while a woman looks at him.,A group of people are together.,0,0_21789c
A black woman in a red blazer sits on the London Underground with her bags on her lap.,A woman is riding the subway.,0,0_21853a
A black woman in a red blazer sits on the London Underground with her bags on her lap.,A woman is riding the subway on her way to work.,1,0_21853b
A black woman in a red blazer sits on the London Underground with her bags on her lap.,A white man in a suit is standing in the subway.,2,0_21853c
Five little girls in yellow play in a room with toys.,The boys hate each other.,2,0_21855a
Five little girls in yellow play in a room with toys.,The sisters play together,1,0_21855b
Five little girls in yellow play in a room with toys.,The girls play together.,0,0_21855c
a person wearing a brown outfit and large cone shaped hat sitting on stairs with plates of red items.,A man in a dunce's cap gives out red cupcakes to the people in his building.,1,0_21885a
a person wearing a brown outfit and large cone shaped hat sitting on stairs with plates of red items.,A person wearing  a silly hat with plates.,0,0_21885b
a person wearing a brown outfit and large cone shaped hat sitting on stairs with plates of red items.,A girl bakes a cake.,2,0_21885c
A woman in a white coat and gold bracelet looks at a sheaf of papers.,A woman looking at papers.,0,0_21922a
A woman in a white coat and gold bracelet looks at a sheaf of papers.,A scientist wearing a white coat looks at papers.,1,0_21922b
A woman in a white coat and gold bracelet looks at a sheaf of papers.,A woman typing on the computer.,2,0_21922c
A boy with a red shirt and a boy with a white shirt are talking to a man.,A boy is talking to a man.,0,0_21946a
A boy with a red shirt and a boy with a white shirt are talking to a man.,A boy is taking to a woman.,2,0_21946b
A boy with a red shirt and a boy with a white shirt are talking to a man.,A boy is asking the man directions.,1,0_21946c
A brown dog biting a horse's ankle.,A dead horse eating a brown dog.,2,0_21952a
A brown dog biting a horse's ankle.,A brown dog eating a dead horse.,1,0_21952b
A brown dog biting a horse's ankle.,A dog biting a horse.,0,0_21952c
A woman in a pink shirt is sitting between two people drinking.,The people are talking and telling jokes.,1,0_21961a
A woman in a pink shirt is sitting between two people drinking.,The woman is wearing pink.,0,0_21961b
A woman in a pink shirt is sitting between two people drinking.,The woman is wearing all white.,2,0_21961c
A snowboarder soars off a jump upside down at the mountain resort's terrain park.,The snowboarder is sleeping.,2,0_21976a
A snowboarder soars off a jump upside down at the mountain resort's terrain park.,The snowboarder is good.,1,0_21976b
A snowboarder soars off a jump upside down at the mountain resort's terrain park.,There is a terrain park.,0,0_21976c
A girl lays on the sidewalk with her arms and face in the grass.,A girl is resting on ths sidewalk after a long run.,1,0_22010a
A girl lays on the sidewalk with her arms and face in the grass.,A girl is laying in the dirt.,2,0_22010b
A girl lays on the sidewalk with her arms and face in the grass.,A girl is laying on a sidewalk.,0,0_22010c
4 rescue workers sit in a bright orange rescue raft in the water.,There are rescue workers on the road.,2,0_22065a
4 rescue workers sit in a bright orange rescue raft in the water.,There are rescue workers in the water.,0,0_22065b
4 rescue workers sit in a bright orange rescue raft in the water.,There are rescue workers in the water near the survivors.,1,0_22065c
A group of artists smoke cigarettes and sketch chalk drawings on the streets.,artists are smoking while sketching masterpieces in chalk on the sidewalk,1,0_22126a
A group of artists smoke cigarettes and sketch chalk drawings on the streets.,artists smoke cigarettes and draw with chalk on the sidewalk,0,0_22126b
A group of artists smoke cigarettes and sketch chalk drawings on the streets.,a dog is playing poker,2,0_22126c
A woman playing video slots in a casino.,a woman is gambling her life savings.,1,0_22175a
A woman playing video slots in a casino.,a woman in a casino,0,0_22175b
A woman playing video slots in a casino.,A man is playing black jack.,2,0_22175c
Several people are running next to each other on pavement.,People are outside,0,0_22195a
Several people are running next to each other on pavement.,People are sittting,2,0_22195b
Several people are running next to each other on pavement.,People are racing,1,0_22195c
A man in a wetsuit surfing in the middle of a wave.,a man is surfing in the tunnel,1,0_22267a
A man in a wetsuit surfing in the middle of a wave.,a man is surfing,0,0_22267b
A man in a wetsuit surfing in the middle of a wave.,a man is boating in a hurricane,2,0_22267c
A woman sells newspapers.,Woman selling newspapers.,0,0_22292a
A woman sells newspapers.,Woman shopping for a new phone.,2,0_22292b
A woman sells newspapers.,"Woman wearing glasses, selling papers.",1,0_22292c
"A young man, in a baseball cap and blue striped shirt, is playing the guitar.",He plays folk music.,1,0_22299a
"A young man, in a baseball cap and blue striped shirt, is playing the guitar.",The person wearing a hat plays a stringed instrument.,0,0_22299b
"A young man, in a baseball cap and blue striped shirt, is playing the guitar.",This person does not have an instrument.,2,0_22299c
Two women in blue jackets are concentrating intently on something in the hand of the lady who is sitting down.,The women are wearing mittens.,1,0_22339a
Two women in blue jackets are concentrating intently on something in the hand of the lady who is sitting down.,The lady is holding something.,0,0_22339b
Two women in blue jackets are concentrating intently on something in the hand of the lady who is sitting down.,Everyone is standing and wearing a black jacket with red fur.,2,0_22339c
A conference is being held that involves laptops and big screen presentations.,The conference is suited for a large audience.,-1,0_22350a
A conference is being held that involves laptops and big screen presentations.,All information at the conference will be distributed by paper.,2,0_22350b
A conference is being held that involves laptops and big screen presentations.,The conference is a big business meeting with many powerful individuals in attendence.,1,0_22350c
A man leaning against a pole surrounded by people,People are surrounding the man,0,0_22399a
A man leaning against a pole surrounded by people,A man is alone,2,0_22399b
A man leaning against a pole surrounded by people,The man doe not like people surrounding him,1,0_22399c
Showing one how to do a jump withe being watched.,They teach by modeling the jump.,0,0_22434a
Showing one how to do a jump withe being watched.,The boy performs a trick on his skateboard.,1,0_22434b
Showing one how to do a jump withe being watched.,The person is alone.,2,0_22434c
A woman wearing a helmet is in a rollerskating competition.,The woman is wearing the helmet for protection,1,0_22507a
A woman wearing a helmet is in a rollerskating competition.,The rollerskating competition is for boys.,2,0_22507b
A woman wearing a helmet is in a rollerskating competition.,The woman is in a rollerskating competition and is wearing a helmet,0,0_22507c
Two young females engage in contact while playing a game of lacrosse.,The two women dislike each other.,1,0_22528a
Two young females engage in contact while playing a game of lacrosse.,Two men shake hands.,2,0_22528b
Two young females engage in contact while playing a game of lacrosse.,Two women hit each other while playing lacrosse.,0,0_22528c
Girl scaling rock wall without ropes.,The girl has ropes.,2,0_22550a
Girl scaling rock wall without ropes.,A girl is climbing a rock wall.,0,0_22550b
Girl scaling rock wall without ropes.,The girl is a very experienced climber.,1,0_22550c
A boy lays on a picnic table bench.,A boy is laying on a bench,0,0_22606a
A boy lays on a picnic table bench.,The boy is sleeping on the bench.,1,0_22606b
A boy lays on a picnic table bench.,The boy is sleeping on his bed.,2,0_22606c
An older man in a blue hat sitting on a sidewalk.,There is a man outside.,0,0_22644a
An older man in a blue hat sitting on a sidewalk.,A baby is being born.,2,0_22644b
An older man in a blue hat sitting on a sidewalk.,An old guy is waiting for the bus,1,0_22644c
"Two adults, one a man and one a woman, in orange shirts, attempt to make a swimmer feel better by hugging her and talking to her.",The adults are wearing swim goggles.,1,0_22826a
"Two adults, one a man and one a woman, in orange shirts, attempt to make a swimmer feel better by hugging her and talking to her.",The adults are under the age of ten.,2,0_22826b
"Two adults, one a man and one a woman, in orange shirts, attempt to make a swimmer feel better by hugging her and talking to her.",The adults are over the age of sixteen.,0,0_22826c
a crowd cheers on a sled dog racer.,A sled dog racer just won the tournament and is planning on traveling after,1,0_22847a
a crowd cheers on a sled dog racer.,A sled dog racer just won the tournament,0,0_22847b
a crowd cheers on a sled dog racer.,The racer just took the cat home with the sled,2,0_22847c
A man sits facing the sun and water as a woman kneels beside him facing the man.,A man and woman sit indoors,2,0_22877a
A man sits facing the sun and water as a woman kneels beside him facing the man.,A man and a woman sit on a beach.,1,0_22877b
A man sits facing the sun and water as a woman kneels beside him facing the man.,A man and woman are outdoors.,0,0_22877c
"A woman in uggs, black tights and gray sweater walks next to a many in a blue sweat suit.",A woman is walking 3 miles,1,0_22980a
"A woman in uggs, black tights and gray sweater walks next to a many in a blue sweat suit.",A woman is wearing sneakers,2,0_22980b
"A woman in uggs, black tights and gray sweater walks next to a many in a blue sweat suit.",A woman is wearing uggs,0,0_22980c
A kid with a blue shirt squeezing soap into his hand.,Kid is bathing a dog in the bathtub.,2,0_22982a
A kid with a blue shirt squeezing soap into his hand.,kids are cleaning the bathroom.,1,0_22982b
A kid with a blue shirt squeezing soap into his hand.,The kid is pouring soap into his hand,0,0_22982c
"A young woman, carrying several shopping bags is jumping up in the air.",a boy eats cheetos,2,0_22998a
"A young woman, carrying several shopping bags is jumping up in the air.",a woman leaving a sale,1,0_22998b
"A young woman, carrying several shopping bags is jumping up in the air.",a woman jumps,0,0_22998c
A man in a cowboy hat on a horse swinging a rope to catch a bull.,A tall human swigning.,1,0_23054a
A man in a cowboy hat on a horse swinging a rope to catch a bull.,Nothing is swinging.,2,0_23054b
A man in a cowboy hat on a horse swinging a rope to catch a bull.,A human swinging.,0,0_23054c
A young boy prepares to field a baseball with people in the background.,a dog eats pizza,2,0_23088a
A young boy prepares to field a baseball with people in the background.,a kid gets ready to play ball for the championship,1,0_23088b
A young boy prepares to field a baseball with people in the background.,a kid gets ready to play ball,0,0_23088c
A person with a green long-sleeved shirt and jeans welding a metal object.,A person welds a wood house.,2,0_23124a
A person with a green long-sleeved shirt and jeans welding a metal object.,A person is welding a metal sculpture.,1,0_23124b
A person with a green long-sleeved shirt and jeans welding a metal object.,An individual is welding an item.,0,0_23124c
A man wearing thick protective clothing is being attacked by a black and brown dog in a training session while a man in a military uniform and sunglasses observes.,A girl is playing with a bunny.,2,0_23195a
A man wearing thick protective clothing is being attacked by a black and brown dog in a training session while a man in a military uniform and sunglasses observes., A man  is being attacked by  dog in a training session while a man in a military uniform and sunglasses observes.,0,0_23195b
A man wearing thick protective clothing is being attacked by a black and brown dog in a training session while a man in a military uniform and sunglasses observes., A man wearing thick protective clothing is being attacked by dog.,1,0_23195c
A woman balances on a stump while a man takes her picture.,A woman balancing on a stump is having her picture taken by a man.,0,0_23226a
A woman balances on a stump while a man takes her picture.,A woman is performing gymnastics in the gym.,2,0_23226b
A woman balances on a stump while a man takes her picture.,A man is photographing a woman on a tree.,1,0_23226c
a man carves an ice block with a chainsaw.,A man is carving ice for a special event.,1,0_23362a
a man carves an ice block with a chainsaw.,A man is making a sculpture out of clay.,2,0_23362b
a man carves an ice block with a chainsaw.,A man is working with a dangerous tool.,0,0_23362c
female tennis player wearing yellow shorts.,female tennis player wearing yellow shorts serves the ball.,1,0_23463a
female tennis player wearing yellow shorts.,male tennis player wearing yellow shorts.,2,0_23463b
female tennis player wearing yellow shorts.,A female tennis player is wearing shorts.,0,0_23463c
A girl in a sequined shirt smiles.,a girl is covered in mud and is sad,2,0_23469a
A girl in a sequined shirt smiles.,a girl takes selfie,1,0_23469b
A girl in a sequined shirt smiles.,a girl smiles,0,0_23469c
"A professional soccer player trying to cross the ball, while another tries to make the tackle.",The people are at a swim meet.,2,0_23515a
"A professional soccer player trying to cross the ball, while another tries to make the tackle.",People are playing soccer.,0,0_23515b
"A professional soccer player trying to cross the ball, while another tries to make the tackle.",The athlete is attempting to tackle the other player.,1,0_23515c
People are skiing in the snowy mountains.,The group of skiers like do tricks on the mountains covered in snow.,1,0_23525a
People are skiing in the snowy mountains.,The women like to ride snowmobiles.,2,0_23525b
People are skiing in the snowy mountains.,The skiers like riding the snow.,0,0_23525c
A man diving with a snorkeling mask in his hand.,A man is holding a mask.,0,0_23541a
A man diving with a snorkeling mask in his hand.,A man has both hands free.,2,0_23541b
A man diving with a snorkeling mask in his hand.,A man is at the ocean.,1,0_23541c
A man sitting in a chair smoking a cigarette.,The man is sitting and waiting while smoking.,1,0_23575a
A man sitting in a chair smoking a cigarette.,The man is drinking a beer.,2,0_23575b
A man sitting in a chair smoking a cigarette.,A man is smoking.,0,0_23575c
Little girl stands in front of brick wall on cement block.,A nice human standing,1,0_23583a
Little girl stands in front of brick wall on cement block.,A human standing.,0,0_23583b
Little girl stands in front of brick wall on cement block.,Nobody is standing.,2,0_23583c
A woman is performing a complicated dive.,The woman is reading a book.,2,0_23585a
A woman is performing a complicated dive.,A woman is diving.,0,0_23585b
A woman is performing a complicated dive.,The woman is diving into a pool.,1,0_23585c
Two people are in a hot tub.,The water is hot.,1,0_23617a
Two people are in a hot tub.,They are in the hot tub.,0,0_23617b
Two people are in a hot tub.,The people are in a cold pond.,2,0_23617c
A bearded older man is working on a geometric pattern on a painting on a large canvas.,An old man is painting.,0,0_23662a
A bearded older man is working on a geometric pattern on a painting on a large canvas.,A man is an art teacher.,1,0_23662b
A bearded older man is working on a geometric pattern on a painting on a large canvas.,A man is cooking.,2,0_23662c
Two young girls one blond one brunette are puckering there lips and showing a peace sign with there fingers.,The girls have no fingers.,2,0_23703a
Two young girls one blond one brunette are puckering there lips and showing a peace sign with there fingers.,The girls are wearing flowers in their hair.,1,0_23703b
Two young girls one blond one brunette are puckering there lips and showing a peace sign with there fingers.,The girls are making signs with their fingers.,0,0_23703c
Black and white dog leaps away from camera into pool.,The dog is eating.,2,0_23863a
Black and white dog leaps away from camera into pool.,The dog is a border collie.,1,0_23863b
Black and white dog leaps away from camera into pool.,The dog can jump.,0,0_23863c
The woman with blond-hair holds her sunglasses.,A woman has sunglasses,0,0_23873a
The woman with blond-hair holds her sunglasses.,She is at the beach,1,0_23873b
The woman with blond-hair holds her sunglasses.,She is hungry for food and is eating dinner,2,0_23873c
A young boy eats noodles with large utensils.,The boy is eating noodles.,0,0_23891a
A young boy eats noodles with large utensils.,The boy is having his tonsils removed.,2,0_23891b
A young boy eats noodles with large utensils.,The boy is eating Chinese soup.,1,0_23891c
Women riding a moped and a motorized bike.,Women are riding bicycles.,2,0_23893a
Women riding a moped and a motorized bike.,Women riding mopeds.,-1,0_23893b
Women riding a moped and a motorized bike.,Women are riding mopeds to the store.,1,0_23893c
a girl in a white hat sits at a table.,The girl is doing her homework at a table.,1,0_23912a
a girl in a white hat sits at a table.,The girl is sitting down.,0,0_23912b
a girl in a white hat sits at a table.,The girl is hiding under the table.,2,0_23912c
A couple of Asian people eating ice cream cones.,Tourists enjoying a cold treat.,1,0_23919a
A couple of Asian people eating ice cream cones.,People are eating.,0,0_23919b
A couple of Asian people eating ice cream cones.,A rapper eating noodles.,2,0_23919c
Brown dog with mouth open near head of black and tan dog.,Two dogs are fighting.,1,0_23938a
Brown dog with mouth open near head of black and tan dog.,A brown dog is near a black and tan dog.,0,0_23938b
Brown dog with mouth open near head of black and tan dog.,Two dogs are running in different directions.,2,0_23938c
"A man is sitting, with his skateboard, at the bottom of a skateboard wall below a logo stating Vans ""off the wall"".",The man is sitting with his bicycle in the park.,2,0_23984a
"A man is sitting, with his skateboard, at the bottom of a skateboard wall below a logo stating Vans ""off the wall"".",The man is sitting with his skateboard by the wall.,0,0_23984b
"A man is sitting, with his skateboard, at the bottom of a skateboard wall below a logo stating Vans ""off the wall"".",The man is wearing a red helmet.,1,0_23984c
Five cowboys are sitting on horses inside an enclosed space.,There are guys on animals.,0,0_24087a
Five cowboys are sitting on horses inside an enclosed space.,There are guys at a rodeo,1,0_24087b
Five cowboys are sitting on horses inside an enclosed space.,The women are in church.,2,0_24087c
Kids playing around.,The kids are sleeping,2,0_24109a
Kids playing around.,The kids are siblings,1,0_24109b
Kids playing around.,Kids are playing,0,0_24109c
"Three children, dressed in heavy coats, gloves, and knit caps, cover their mouths.",Three children in winter clothes.,0,0_24133a
"Three children, dressed in heavy coats, gloves, and knit caps, cover their mouths.",Three children swimming in a pool.,2,0_24133b
"Three children, dressed in heavy coats, gloves, and knit caps, cover their mouths.",Three children wrapping a scarf around their mouth.,1,0_24133c
"A boy with a yellow shirt on it sitting, holding an electric guitar, and singing into a microphone.",A woman is playing flute at the concert hall.,2,0_24136a
"A boy with a yellow shirt on it sitting, holding an electric guitar, and singing into a microphone.",A boy is holding a guitar and singing in a bar.,1,0_24136b
"A boy with a yellow shirt on it sitting, holding an electric guitar, and singing into a microphone.",A boy is sitting and singing.,0,0_24136c
A line of ox carts is proceeding toward the camera on the left side of a road with trees on both sides.,A shot of local merchants bringing their goods to market early in the morning.,1,0_24152a
A line of ox carts is proceeding toward the camera on the left side of a road with trees on both sides.,"A picture of a busy NYC street, with taxis, cars, and delivery trucks as far up the street as you can see.",2,0_24152b
A line of ox carts is proceeding toward the camera on the left side of a road with trees on both sides.,There are several animals in this picture.,0,0_24152c
"A team player wearing red, about to make a corner kick, playing soccer.",The team is playing soccer.,1,0_24271a
"A team player wearing red, about to make a corner kick, playing soccer.",A team player is dressed up.,0,0_24271b
"A team player wearing red, about to make a corner kick, playing soccer.",The team loses the game.,2,0_24271c
Surgeons are operating in a hospital.,Tall humans operating,1,0_24289a
Surgeons are operating in a hospital.,Nobody is operating,2,0_24289b
Surgeons are operating in a hospital.,Humans operating,0,0_24289c
Two people ride their snowboards high above a snowy ramp.,Two people are shooting an arrow.,2,0_24300a
Two people ride their snowboards high above a snowy ramp.,Two people are riding snowboards.,0,0_24300b
Two people ride their snowboards high above a snowy ramp.,Two people are riding snowboards at the Olympics.,1,0_24300c
A child surrounded by adults in lawn chairs being splashed out of a bottle of water.,A child is being splashed.,0,0_24313a
A child surrounded by adults in lawn chairs being splashed out of a bottle of water.,A child is playing in water.,1,0_24313b
A child surrounded by adults in lawn chairs being splashed out of a bottle of water.,A child is sleeping.,2,0_24313c
"A woman is wearing a green, red, and white shirt.",The woman is wearing a shirt.,0,0_24328a
"A woman is wearing a green, red, and white shirt.",The woman does not have a shirt on.,2,0_24328b
"A woman is wearing a green, red, and white shirt.",The woman is Italian.,1,0_24328c
"A little boy is clutching a basketball, preparing for a shot.",little boy is getting ready to drain a 3 pointer,1,0_24412a
"A little boy is clutching a basketball, preparing for a shot.",little boy is getting ready to dunk on lebron,2,0_24412b
"A little boy is clutching a basketball, preparing for a shot.",little boy is getting ready to shoot a basketball,0,0_24412c
lady seems upset about something.,The lady is bothered.,0,0_24479a
lady seems upset about something.,The lady is crying.,1,0_24479b
lady seems upset about something.,The man is riding a horse.,2,0_24479c
Three people are being pushed in a street cart.,The people are workers at the local market that are goofing off during their lunch hour.,1,0_24510a
Three people are being pushed in a street cart.,There are three people in this picture.,0,0_24510b
Three people are being pushed in a street cart.,The people are cooking hotdogs and hamburgers at the state fair concession stands.,2,0_24510c
"A woman with multicolored hair, wearing a leopard print jacket and red glasses, shows a woman in a yellow-check scarf something on a camera.",The woman is wearing a jacket.,0,0_24515a
"A woman with multicolored hair, wearing a leopard print jacket and red glasses, shows a woman in a yellow-check scarf something on a camera.",The woman is happy.,1,0_24515b
"A woman with multicolored hair, wearing a leopard print jacket and red glasses, shows a woman in a yellow-check scarf something on a camera.",The woman has brown hair.,2,0_24515c
Two policemen standing on a sidewalk with people passing by.,the skateboard was black,1,0_24559a
Two policemen standing on a sidewalk with people passing by.,they are girls there too,2,0_24559b
Two policemen standing on a sidewalk with people passing by.,a old man was talking,0,0_24559c
An infant is laying on a hammock while a hand reaches out to his right leg to prevent him from falling,A mother rocks her child in a hammock.,1,0_24605a
An infant is laying on a hammock while a hand reaches out to his right leg to prevent him from falling,A baby falls out of her crib.,2,0_24605b
An infant is laying on a hammock while a hand reaches out to his right leg to prevent him from falling,A person stops a baby from falling out of a hammock.,0,0_24605c
"Three fire-fightes use a hose to put out a car that is on fire and smoking a lot, parked next to a street sign.",Three firefighters put out a burning car that was set on fire by accident.,1,0_24638a
"Three fire-fightes use a hose to put out a car that is on fire and smoking a lot, parked next to a street sign.",Three firefighters use a hose on a burning car.,0,0_24638b
"Three fire-fightes use a hose to put out a car that is on fire and smoking a lot, parked next to a street sign.",Three fire fighters use their hose on a house.,2,0_24638c
Two redheaded boys in brown shirts stand on a table and are fighting with sticks.,Two boys are fencing with sticks.,0,0_24693a
Two redheaded boys in brown shirts stand on a table and are fighting with sticks.,Two boys are throwing rocks at each other.,2,0_24693b
Two redheaded boys in brown shirts stand on a table and are fighting with sticks.,Two boys are fencing with padded sticks.,1,0_24693c
Man about to pull out chair and sit down at a restaurant.,A man is about to sit down.,0,0_24749a
Man about to pull out chair and sit down at a restaurant.,A man is about to sit down at his favorite restaurant.,1,0_24749b
Man about to pull out chair and sit down at a restaurant.,A chicken is laying an egg.,2,0_24749c
Two white women dancing among a group of other people outdoors.,Two dogs are dancing for treats outside.,2,0_24766a
Two white women dancing among a group of other people outdoors.,Two sisters are dancing for the crowd.,1,0_24766b
Two white women dancing among a group of other people outdoors.,Two women are dancing outside.,0,0_24766c
Two men competing in martial arts.,People are doing a sport in a competition.,0,0_24865a
Two men competing in martial arts.,People compete at a formal sport event.,1,0_24865b
Two men competing in martial arts.,People are competing in a swimming competition.,2,0_24865c
There is a guy in a scuba outfit and he is in front of water and mountains.,A man is about to go scubadiving in the water,1,0_24924a
There is a guy in a scuba outfit and he is in front of water and mountains.,A scubadiver is standing near the water and mountains,0,0_24924b
There is a guy in a scuba outfit and he is in front of water and mountains.,A man is in mountain climbing gear,2,0_24924c
Three young girls are looking at a monitor as one of them points to the screen.,Some girls are looking at a computer monitor.,0,0_24968a
Three young girls are looking at a monitor as one of them points to the screen.,Some girls are watching tv on the couch.,2,0_24968b
Three young girls are looking at a monitor as one of them points to the screen.,Some girls are looking at porn on the computer.,1,0_24968c
Indian men painting artsy creations in a painting facility.,Some men are painting.,0,0_24986a
Indian men painting artsy creations in a painting facility.,Some men are watching sports on TV.,2,0_24986b
Indian men painting artsy creations in a painting facility.,Some men are painting statues.,1,0_24986c
two girls in bikinis playing a volleyball on the beach,Two girls are enjoying their vacation.,1,0_25019a
two girls in bikinis playing a volleyball on the beach,Two girls are playing volleyball at the beach.,0,0_25019b
two girls in bikinis playing a volleyball on the beach,Two girls are walking in the snow.,2,0_25019c
A bunch of people walking by store windows.,People are walking.,0,0_25095a
A bunch of people walking by store windows.,The people are running down the hallway.,2,0_25095b
A bunch of people walking by store windows.,The people are walking by the store windows inside a mall.,1,0_25095c
He is eating roadside dish and enjoying it.,A person eating food.,0,0_25177a
He is eating roadside dish and enjoying it.,A woman drinking coffee.,2,0_25177b
He is eating roadside dish and enjoying it.,A homeless man eating food outside.,1,0_25177c
A house surrounded by people on its lawn.,the house lawn is empty,2,0_25186a
A house surrounded by people on its lawn.,the house is big,1,0_25186b
A house surrounded by people on its lawn.,a house with people,0,0_25186c
A man is standing next a life saver.,A man is standing next to a flotation device.,0,0_25269a
A man is standing next a life saver.,The man is a lifeguard.,1,0_25269b
A man is standing next a life saver.,A man is in the water frantically trying to stay afloat.,2,0_25269c
A man with a towel wrapped around his waist sits in a sauna with the light on.,His towel is blue.,1,0_25332a
A man with a towel wrapped around his waist sits in a sauna with the light on.,The man is warm.,0,0_25332b
A man with a towel wrapped around his waist sits in a sauna with the light on.,The mans is sitting in the dark.,2,0_25332c
An Indian women sits in a small room designing beautiful pictures on fabric to make blankets and such on the cloth.,An Indian women is making blankets for her grandson.,1,0_25341a
An Indian women sits in a small room designing beautiful pictures on fabric to make blankets and such on the cloth.,There is a women who makes blankets.,0,0_25341b
An Indian women sits in a small room designing beautiful pictures on fabric to make blankets and such on the cloth.,An Indian women is giving birth to her son.,2,0_25341c
White man sits at a desk drinking coffee and writing things down.,a man is drinking coffee and writing,0,0_25428a
White man sits at a desk drinking coffee and writing things down.,a man is drinking beer and watching football,2,0_25428b
White man sits at a desk drinking coffee and writing things down.,a man is drinking coffee and writing his life memoir,1,0_25428c
"Heavyset female with long brown hair, wearing a brown shirt and white pants, holding a lit cigarette, sitting at a table where there lays a whine glass, red plastic cup and ashtray.",The female is standing up.,2,0_25515a
"Heavyset female with long brown hair, wearing a brown shirt and white pants, holding a lit cigarette, sitting at a table where there lays a whine glass, red plastic cup and ashtray.",The female just drank a glass of wine.,1,0_25515b
"Heavyset female with long brown hair, wearing a brown shirt and white pants, holding a lit cigarette, sitting at a table where there lays a whine glass, red plastic cup and ashtray.",A female with a lit cigarette is sitting at a table.,0,0_25515c
Two girls sit along a lake while a man in the background fishes,two girls sit near a lake,0,0_25563a
Two girls sit along a lake while a man in the background fishes,two girls run around a lakehoue,2,0_25563b
Two girls sit along a lake while a man in the background fishes,two girls sit while their father fishes,1,0_25563c
A horse-rider with their horse as it jumps over obstacles.,The horse rider is riding his horse through a river.,2,0_25638a
A horse-rider with their horse as it jumps over obstacles.,The horse is jumping over obstacles.,0,0_25638b
A horse-rider with their horse as it jumps over obstacles.,The horse rider is riding a black horse.,1,0_25638c
People watching hot air balloons.,People watching a spaceship launch.,2,0_25670a
People watching hot air balloons.,People watching their friends on the hot air balloon.,1,0_25670b
People watching hot air balloons.,People looking at hot air balloons.,0,0_25670c
"Three men playing drums, bass, and piano",The three woman go to the barn to milk the cows,2,0_25693a
"Three men playing drums, bass, and piano",They formed this band a year ago,1,0_25693b
"Three men playing drums, bass, and piano",These three make music together,0,0_25693c
A little girl dressed in white is playing with water.,A little girl dressed in a white dress.,1,0_25711a
A little girl dressed in white is playing with water.,A little girl dressed in white.,0,0_25711b
A little girl dressed in white is playing with water.,A little girl dressed in blue.,2,0_25711c
A little girl looks at a birthday cake while a man holds a baby.,A little girl looks at her baby sister's cake.,1,0_25728a
A little girl looks at a birthday cake while a man holds a baby.,A girl looks at a puppy.,2,0_25728b
A little girl looks at a birthday cake while a man holds a baby.,A little girl looks at a cake.,0,0_25728c
A goalie dressed in yellow blocks a ball kicked by a man dress in white and blue.,The players are standing in the middle of the field.,2,0_25770a
A goalie dressed in yellow blocks a ball kicked by a man dress in white and blue.,A goalie dressed in yellow blocks a ball that was kicked by a man wearing white and blue sandals.,1,0_25770b
A goalie dressed in yellow blocks a ball kicked by a man dress in white and blue.,A goalie dressed in yellow is blocking a ball that was kicked by a man wearing blue and white.,0,0_25770c
A Construction worker is cleaning the street by the construction site.,A construction worker cleans debris off the street.,1,0_25801a
A Construction worker is cleaning the street by the construction site.,A construction worker using a jackhammer.,2,0_25801b
A Construction worker is cleaning the street by the construction site.,A construction worker cleans the street.,0,0_25801c
A crowd of people coming down the stairs from the court house.,the court house run the people,2,0_25955a
A crowd of people coming down the stairs from the court house.,A crowd of people coming down from court house.,0,0_25955b
A crowd of people coming down the stairs from the court house.,The court house some people coming down.,1,0_25955c
"Three dogs jump, run and play in the snowy landscape.",Animals enjoy a sunny day.,2,0_26062a
"Three dogs jump, run and play in the snowy landscape.",Animals enjoy winter.,0,0_26062b
"Three dogs jump, run and play in the snowy landscape.",Pets like to spend much time outdoor.,1,0_26062c
A man is wearing a rainbow colored necklace and smiling.,A man is that just purchased and put on a rainbow colored necklace and is very happy.,1,0_26088a
A man is wearing a rainbow colored necklace and smiling.,A man is wearing a rainbow colored sweater and is frowning.,2,0_26088b
A man is wearing a rainbow colored necklace and smiling.,A person is smiling.,0,0_26088c
A construction worker is holding a large piece of wood.,A laborer is holding a piece of wood.,0,0_26211a
A construction worker is holding a large piece of wood.,A construction worker is holding tools.,2,0_26211b
A construction worker is holding a large piece of wood.,A man is holding a large piece of wood.,1,0_26211c
A group of men on stairs leading to a large body of water.,The men are about to go swimming.,1,0_26234a
A group of men on stairs leading to a large body of water.,The men are struggling down a hill.,2,0_26234b
A group of men on stairs leading to a large body of water.,The men are descending toward the water.,0,0_26234c
Man with outdoor gear taking a picture.,A man takes a picture of some girzzly bears.,1,0_26288a
Man with outdoor gear taking a picture.,A man takes a picture outside.,0,0_26288b
Man with outdoor gear taking a picture.,A man takes a picture of some pictures inside an edition of Nat Geo.,2,0_26288c
A group of people with posters walking in the dark.,The posters are blacklight posters.,1,0_26380a
A group of people with posters walking in the dark.,The group of people are walking in bright light.,2,0_26380b
A group of people with posters walking in the dark.,There are posters in the dark.,0,0_26380c
A black boy wearing blue jeans and a light colored shirt is looking down at his hands.,A boy wearing jeans looking down,0,0_26406a
A black boy wearing blue jeans and a light colored shirt is looking down at his hands.,A boy in boots sitting looking down,1,0_26406b
A black boy wearing blue jeans and a light colored shirt is looking down at his hands.,A girl eating an orange,2,0_26406c
Two girls are playing softball and one is sliding to the home plate.,The girls are black.,1,0_26428a
Two girls are playing softball and one is sliding to the home plate.,The girl can slide.,0,0_26428b
