,guid,premise,hypothesis,label
412356,157139628012,Man with white covering on is face spraying water on a mound of sand with a heart drawn that says open up.,A guy is playing at the beach.,1
413021,4758553023312,A man working on a small model airplane.,"A man, who is a total nerd, is concentrating.",1
413189,464251704212,A girl is swinging and looking down with her hair flying.,girl on recess,1
413213,1601358043130,A girl with black hair and braces is wearing sunglasses and posing with a wooden robot.,a girl poses with a robot,0
413220,1601358043011,A young (Asian) woman wearing sunglasses and a tan coat is smiling and hugging a wooden robot.,The woman is crying uncontrollably.,2
413317,2293424366312,A young boy on a basketball team dribbles the ball.,A boy dribbles the ball before shooting it in the hoop.,1
413353,2736263067410,A group of teens waving at the camera.,Kids are looking at a camera lens.,0
413831,140557878210,Five workers sitting in front of trucks eating lunch,There are five people eating outside.,0
414019,3578945620211,A crowd of people mostly wearing dark colors standing in a field.,There a crowd of people who are wearing no clothes.,2
414272,1179086155022,"A man, a woman and a little girl stand on the beach by the water's edge dressed in formal attire suitable for a wedding.",The little girl is their daughter.,1
414988,2667091290011,A woman in a blue dress holding orange flowers at a dinner with a blond man in the front.,the fish are blue,2
415011,2333288869010,A toppless woman holds hr naked child's hand while they stand in the ocean waves.,A topless lady stands with her child on the beach.,0
415085,1191939974211,A factory worker is wearing an orange hard hat while working.,A factory worker is working without any head covering.,2
415361,160210792110,A young black man is walking down a deserted street with a container on his head.,A man is walking down the street with a container on top of his head,0
416208,4816563536210,Two women and a man looking at the wave in the ocean.,There are people looking,0
416701,1112334131030,A kid wearing a Gap hat looks into the camera with a funny face and ice cream cone in his hand while a woman looks on from behind him.,The child is going to eat ice cream.,0
416799,4851225205312,Woman in a zebra dress getting close with a young man and his friend sitting on a ledge.,the woman is pretty,1
416885,3178441629212,Two Caucasian women are seated and are smiling for the camera.,Two woman are taking a picture to put on their Instagram pages.,1
416965,1228304869312,A man in a red and white checked shirt plays in a park.,A man is playing checkers in the park.,1
417014,1143815134132,Two people take in the scene as they stand together looking out over the canyon.,Two people are leaving the canyon.,1
417484,2705925646312,A girl and two boys stand up on a ride.,The girl is older than the two boys.,1
417671,169959689051,"In the desert on a cloudy day, a long camel caravan makes several curves away from the camera, the last camel passing a sign along side the trail.",A long line of elephants follow a man past a hut.,2
417897,2488795251410,The girls smile at the camera.,The girls are great friends.,0
417992,4693542894312,Crowd of people around a river at night with bright lights.,A group of people is at the river.,1
418241,4711587439110,"Three men sitting on a stoop by the street, with bicycles parked behind them.",There are three men.,0
418454,427557693111,Two distant boys walking down snowy street in urban area.,Two kids having a snowball fight.,2
418497,374437961011,A guy with a goatee is smiling at the camera while a female hugs him from behind.,The guy and girl are sleeping.,2
418862,2075321027111,Closeup of a man cycling down a road lined with boulders.,The female cyclist ride down the street lined with stores.,2
419369,5304817530050,A man in a bright yellow jacket and helmet sits astride a motorcycle chatting with a man in a blue sweatshirt.,The man in the yellow jacket is on a motorcycle.,0
419531,4816929485412,A man in a bicycle selling drinks.,A man selling drinks.,1
420006,244360246112,"Men are standing around, talking to each other in a room with a cloth ceiling and folding chairs.",Men stand around talking after a meeting.,1
420862,2938316391212,A woman in a striped hoodie holds a camera on a beach,The woman was ready to take pictures,1
421094,566794440412,The girls return to the field during their softball game.,The girls are coming back from a time out.,1
421313,3745405665010,"A man dressed in blue and white is suspended in air with his motorbike, while two other men in white and black helmets stand below.",a man rides a motorbike,0
421316,3361411074111,A brown and white dog is running up a grassy hill.,A black dog is running down the hill.,2
421350,3475936747212,Three children and an adult paddle a canoe down a heavily forested river.,Three children are going down a river with their instructor.,1
421508,3735774309210,Men in black and yellow uniforms looking up and an elderly woman with a bicycle behind them.,Men wearing black and yellow uniforms are looking up while an elderly woman rides a bike.,0
422133,6796767853210,A man in blue competes against a man in white during a taekwondo match.,Two men are in a competition match.,0
422555,3217893350140,a man and woman are pretending to be spiritual in front of Japanese temple.,People are pretending.,0
422558,3217893350142,a man and woman are pretending to be spiritual in front of Japanese temple.,The people are not serious.,1
422569,3217893350151,a man and woman are pretending to be spiritual in front of Japanese temple.,Two Buddhist monks pose outside of their home temple.,2
422575,3217893350310,A young couple do yoga positions in front of a torii gate.,A couple doing youga positions in front of a Japanese gate.,0
422697,2459969265211,A young kid standing on a rock next to a body of water with his arms spread.,An adult man is swimming.,2
422906,7662393504210,A young boy with black shorts is surfing in the ocean.,A boy is surfing in the ocean.,0
423794,4327162496252,A young baby boy is about to sneeze next to his mother.,A young baby is sitting by his mother.,1
423952,1893769156042,People are on a platform getting on and off of a red and blue train.,Going to work early in the morning.,1
424013,4701096000411,People sitting around a pool of water in a garden.,The people were swimming.,2
424296,228075008210,A woman in shorts is sitting on a row of black chairs.,The woman is sitting.,0
425158,2480021389211,Climber scaling rock at night.,A climber is scaling in bed.,2
425182,7925149144412,Women are performing during a parade.,Women are in a marching band.,1
425305,4509412559112,Street acrobats turning flips while a group of people staring with amazement on their faces.,The acrobats are flipping for a competition while people watch.,1
425569,2066212078410,Two young children are walking down a tree lined path.,Two young children enjoying a walk among the trees,0
425654,2797438951010,A woman in a blue bathing suit is jumping off a dock into a lake.,A woman is outdoors.,0
425879,5615652514110,Several people laying down on a rocky beach in the foreground with people standing up in the background.,The people are laying on rocks.,0
426000,1101291373332,A man sitting on a green bench talking on the telephone.,The weather is beautiful today,1
426044,4145725151312,A man is getting his haircut by another man with a razor.,the men are talking,1
426461,1223671563051,Construction workers working on a highway at night as people look to see what they are doing.,There is construction work being done on the highway in the daytime.,2
426606,3381161854411,Two dogs running toward trees.,Two dogs are swimming in a wading pool.,2
426655,3579148506110,A man in a flannel shirt stands next to a wooden wall and a framed drawing of a man in a top hat.,A human standing,0
426728,2500864135210,A group of people wait at a stop for the next trolley.,A crowd of people wait at a stop for a trolley.,0
426735,2500864135012,Several people dressed primarily in blue and white wait outside for a cable car.,They are late for an appointment.,1
426767,2726834392310,People jumping off of a very tall bridge into the water below.,People are jumping into water.,0
426778,2989626215052,An older man wearing shorts and t-shirt pushes a baby stroller as he walks in front of two women wearing hats.,Father pushing friends baby,1
426821,4933452716012,A man wearing a gold chain and a number thirteen jersey talks on his cellphone.,A basketball player is talking to his friend.,1
427640,4264028492112,"A man sits in a big blue boat, looking at dirty water.",a man on a boat in the middle of an oil spill,1
428307,3376227992450,A man controls a large equipment board.,A man is working.,0
428331,1271210445010,A birthday celebration taking place for a girl who has reached age 5.,A little girl is at a birthday party with family and friends.,0
428412,4295355954212,An older woman paints with watercolors in a mostly empty community room.,A woman paints a tree with watercolors.,1
428478,2653199219412,A young boy eating an enchilada.,The boy is outside.,1
428499,5645857612110,An older woman is baking and surrounded by dough and rolls.,a woman is baking,0
428710,2930514856211,A surfer jumps a wave as one paddles to the wave.,The surfer is inside,2
428857,3450158776112,One man is riding a dirt bike while wearing a red and white protective suit and helmet.,A man on a dirt bike properly dressed for riding on one.,1
429267,4914732942110,A man in a blue t-shirt is speaking into a blow horn towards a large group of people with bicycles.,There are more than 2 people.,0
429702,4968012871411,A lady in a white dress holding a rooster.,A lady in jeans is holding a chicken.,2
430081,529198549112,a group of girls in a small blue and red boat with yellow oars,The girls are going downstream.,1
431481,126514207210,A young person with rock climbing gear rock climbing on a artificial rock wall.,Young person rock climbing on an artificial wall.,0
431696,4690256836311,Two men in shorts walk down a speckled sidewalk.,the birds were short necked,2
431774,8155411493122,"Several people, including a man in a green shirt and a woman wearing a scarf, are dancing at a party.",A man and a woman are flirting at a party.,1
432130,3181322965112,"Boy heads into water, big tents and hills in background, in rural area.",A boy heading into water to catch a crocodile,1
432162,1559968723211,A group of three people ice skating.,A group of three friends fell asleep at the party.,2
432512,4959476952012,Several Indian woman in brightly colored clothing are working.,The crowd of female workers are at a job.,1
432775,2666078276311,A playful dog is jumping on the sand.,A cat is on the sand.,2
432854,2697909987110,"A man wearing a t-shirt that says ""Gigolo"" stands at the counter talking to someone.",The man is standing at the counter.,0
432940,542317719112,a boy in an orange jacket climbes through a play tunnel,The boy is playing with his brother.,1
432997,84819693411,A man is in a tree holding a coconut,The man is in an apple tree.,2
433048,2879966085312,Man with shovel claiming victory over the fire pit.,the man is a warrior,1
433061,4015422919312,A woman is blow drying a young boy's hair in a hair salon.,the kids hair is being blow dried for Easter,1
433185,4266910970212,"A woman, in a tan outfit, serving a beverage to a man in a striped shirt.",She was working.,1
433293,2454189540410,Two women stand outside with a young girl.,Three people stand outside,0
433428,1675485579232,"A man with a beard holds a large, black-bound book.",The book is the bible.,1
433672,3275646864020,"A toddler looks into the camera and holds a green crayon, with used paper in front of them.",a toddler holds a crayon,0
433701,56489627110,A man and two pack mules walk across a field in front of a mountain.,The man has two mules.,0
433761,2708744743211,Woman and dog do Frisbee tricks as crowd watches in baseball stadium.,Dog plays baseball in a major league team.,2
433967,2448172829030,A man in a field with a blue Jacket and a hat holding a stick with two dogs.,A man stands in a field with two dogs.,0
435599,2216878754310,A woman is sitting on a dock in front of a big gray ship.,A woman is near the water.,0
436427,526328385212,A fun ride for many on the cyclone roller coaster.,the ride is old,1
437338,105335409211,A mass transit person making an announcement.,A mass transit person sitting quietly.,2
437515,1029737941011,Boy in brown shirt with headphones on sits on woman's shoulders in a crowd.,A boy and a woman are alone in a room.,2
437808,3365049500411,A girl is outside tanning by a pool reading her cellphone.,a man sunbathing nude,2
438081,64226377212,A group of four musicians have set up on a city street corner and is playing for passersby.,The musicians are poor and need money.,1
438315,4760325851012,Two kids with bicycles are at a bmx park getting rained on.,Some children are bicycling in the rain.,1
438406,1473618073110,Little boy riding on green swing in a playground.,The boy is outside.,0
438461,207955925010,Two women are giving each other a hug while a man holding a glass is looking at the camera.,There are three people in this picture.,0
438462,3183266412211,"Man playing harmonica, banjo, and drum on the sidewalk of a city.","Woman playing harmonica, banjo, and bell on the sidewalk of a town.",2
439119,8088804992012,A young woman in a red top and sunglasses runs through a wooded area.,A young woman is running outside to meet a friend.,1
439134,1336100240121,A blond little girl walks down a sidewalk with a stick in her hand.,The dark-haired little girl is walking and clapping her hands.,2
439175,3640407952420,A skateboarder on a ramp.,An athlete rides on a slope.,0
439182,544764927111,"A woman in a blue coat walks along a sidewalk, in front of a subway sign.",A woman in her bed.,2
439400,1433046578431,Man on stage playing his guitar.,A man is reading a book.,2
440447,6589292543412,Tired little boy lays down on a display bed at a store.,Little boy is tired.,1
440694,310030981012,"An older man, wearing tan pants and a black jacket, is practicing martial arts along a riverbank.",The older man is a black belt.,1
440760,7026715373110,A store employee organizing the self-service section of the store.,There is an employee organizing things,0
441014,468709485230,A man in blue slacks addresses an audience and reads a piece of paper.,A speaker wearing blue reads from a sheet of paper.,0
441245,167282806051,"A man holds a drink, and another man drinks from a glass, while they both make silly faces.",The men are staring at a computer screen.,2
441441,141203926211,"A woman in an apron is standing in a kitchen, looking confused.",The woman looks confident.,2
441498,182074740122,A woman wearing a red cloth on her head passes in front of a blue shack while as she walks down the street.,The woman walked down the street to the Doctors office,1
441690,2512447018012,"An African American boy is eating with a spoon while a man, sitting against a green background, watches.",a man trains a boy to spoon eat,1
441891,4903160129011,A woman in a yellow top and shorts is sitting on the pavement in front of a building.,Two goldfish are riding bikes in a giant pile of mashed potatoes.,2
442163,2507431891410,Two men screaming in a white room.,"In the white room, two men are screaming.",0
442300,2424556844212,Two women are laughing with cups in their hands.,the two women are holding cups of hot chocolate,1
442307,2424556844132,Two women are drinking from yellow cups and laughing.,Two women are laughing at someone who just tripped over his shoelaces.,1
442644,496129405011,Three dogs play together on the green grass.,Three dogs sleep on the couch.,2
442910,4795708965011,A barricade separates two women and three children from a group of men in uniform marching down the road.,A barricade separates soldiers from their families.,2
443057,284312563430,Two people sitting at a table in a restaurant.,Two people are at a dining establishment.,0
444132,4507759684411,People crossing the street in a city.,They are at work,2
444140,4507759684111,An old man reaches for his wife's hand as they finish crossing the street.,The people are in bed.,2
444610,2326177720011,"A bride is being helped into her white wedding dress by one of her bridesmaids, who is wearing a red dress.",A man is getting dressed by his bridesmaid.,2
446219,5823012892410,A young boy and girl are having a tea party with dolls.,Children are having a tea party.,0
446372,1561246336041,An older man and woman are holding a large statue in a white studio.,A child is laughing,2
446529,1336100240450,A young girl is playing outside her house.,A young girl is outside.,0
446893,2596262923210,A small child standing in the grass watching a band playing at an outdoor event.,The child was outdoors watching the band,0
447024,3395053439212,A player is being tackled during football game.,Two rival teams compete in the Super Bowl.,1
447302,4970416265011,"A female in an orange tank top, sunglasses, and brown knit cap is hula hooping.",The man is hula hooping.,2
447430,4444040,A man drives a large truck.,A man is driving.,0
447677,2078020414110,"A painter hanging on the side of a building painting, with two buckets strapped at his sides.",a man paints a building,0
447919,2944836001412,A black dog leaps for a ball held by a man.,A man getting ready to throw a ball.,1
448134,100845130311,Four silhouettes decorate the horizon's sunset.,The 4 people are up bright and early eating eggs and drinking coffee.,2
448385,4718150262251,A man blends fruit at a juice stand in a strip mall.,The man sold cookies,2
448896,4271121531112,"A girl dressed up as a butterfly, waving at the camera.","A girl is in a Halloween costume, waving at a camera.",1
449346,19787273211,A woman with a box of candy standing with a man who is holding some of the candy.,A candy box sits alone on a table with no people around.,2
450300,3417143124012,A woman wearing a plaid dress standing on the sidewalk next to a white dog,The dog is a pit bull,1
450312,289638863012,A professional soccer player wearing a yellow and gray jersey prepares to throw in the ball as the referee and fans look on.,A soccor player holds the ball over his head as he prepares to throw it in.,1
450730,1355945307410,Man driving race car number 7.,Someone is driving a car.,0
450820,7061854373412,Two black men in U.S. military uniform are on a balcony.,Military men seeing the view from the balcony.,1
450824,7061854373442,Two black men in U.S. military uniform are on a balcony.,Two men are on a balcony in summer.,1
450914,1131883759141,A small whole is being drilled into a white piece of plastic while being held down securely on a workbench.,No one is working.,2
451060,3163273640110,Five men wearing turbans are riding on elephants a far eastern city street.,Arabs are riding an animal on the street.,0
451243,3123463486110,"A brown, black, and white dog runs along on the gravel.",A multi-colored dog runs on the gravel,0
451259,4982208983012,Two men are walking along the beach holding their guitars.,Two men are looking for a place to play guitar.,1
451527,4879450847012,A group of people are walking and standing in front of a mural with a woman on a ladder on it.,The woman is a worker.,1
452215,6126520718312,Several African people sit on a beach with a volleyball in front of a row of beach houses.,Several African people sit in front of a row of newly built beach houses.,1
452536,3414043795210,A gymnast performs with a hula hoop in front of the winners' stand.,A person is performing.,0
453389,2144459403212,Two women are straightening up a dinner table.,Women are getting ready for dinner.,1
453777,3232470286112,A soccer player tries to kick the ball in the goal.,A soccer player is wearing a yellow and green jersey.,1
453961,2355358070310,a woman making pottery sitting on the ground,A woman is using a pottery wheel.,0
454368,3616846215410,Three people in a green house.,People in a house.,0
455044,4533479526112,A boy with a black and orange striped shirt is coloring in a picture with crayons.,A boy is coloring something interesting.,1
455113,3119887967211,"Two men look toward the camera, while the one in front points his index finger.",Two men are not facing the camera.,2
455266,1516714577040,"The girl is wearing a white shirt with pink skirt, and she is standing in front of a house.",A girl is standing in front of a house,0
455336,4676845629311,A woman playing in an outdoor water fountain.,The woman is sitting inside her house.,2
455750,4550534813211,A man is sitting on a granite bench with a bag at his feet.,A woman is doing yoga in her house.,2
456078,4631421666110,"A man on rollerblades, dressed as a bear with clothes on, holds the bear head, while waiting behind a group of people.",A man is dressed up.,0
456636,4555536027121,"Man in a long-sleeved black shirt, appears to be engaged in dance, in front of a blue sign that entails information about specific locations.",a man sits on the ground,2
456684,3516521516111,"Two men playing soccer, one on the ground holding the ball.",The man is holding the ball in his catcher's mitt.,2
457346,356841528311,Two men play drums with sticks while another man plays a horn.,A group of students get ready for their written exam.,2
457580,4806158094310,young woman in suit sitting on white bench,A woman is sitting on a bench.,0
457671,2356731338311,Girl in gray and black jogging in grass.,The girl is wearing red and yellow clothing.,2
457804,124880336030,Three people wearing colorful costumes and masks sitting between two stone statues.,The people are dressed festively.,0
458258,1089059626312,Indian man whittles in his own home.,The man is sitting on the couch as he whittles.,1
458358,3209523192310,A skier is in the snow next to a red flag.,A person is in the snow next to a red flag.,0
458409,3241892328412,a tiger jumps off a rock.,A tiger was chasing it's prey over a rock.,1
458432,2711758070411,Man holding little boy tightly.,A LITTLE GIRL IS BEING HUGGED,2
458975,5523586446212,"An Asian woman is sitting in front of a market, holding a tupperware container.",A chinese lady brought lunch to work and is eating in on a bench in front of the store.,1
460014,3062582231310,A young boy sits next to a display of flip-flop shoes.,There is a boy near the shoes.,0
460132,4967627255211,A woman in a yellow and white dress is walking with a yellow umbrella.,The woman is catching fish with her umbrella.,2
460428,3588950723110,Three men wearing hard hats are sitting in the shade talking.,Three men are outside talking,0
460676,2477900423142,"A teenage girl in blue is holding a piece of paper that says, ""Dreams,"" with another person.",The teenage girl is 15 years old.,1
461157,50157930312,A boy and girl are on a blue trampoline.,the kids are outside,1
461251,4876652032410,Two women taking a picture.,two women are using a camera,0
461631,2237436639110,Group of men grinding stone in poor conditions.,The men are changing the stone.,0
461787,3346918203010,A woman in a blue jacket is riding a bicycle on a woodland path.,A person is using a vehicle in a forested area.,0
461810,4516743554111,A young man with headphones and a red shirt on a skateboard at a skateboard park.,A young man rollerblades on a street.,2
462132,2917480555111,A man with long brown hair and a black leather jacket is reading a map.,The man is reading a cookbook.,2
462539,5892947599411,A man in a white baseball uniform picking up a baseball.,There is a man throwing a ball outdoors,2
463217,7248241408110,A man running in front of a group of people and a building with a'NARVESEN' sign.,The man is outside the building.,0
463506,2250555512411,A man sipping a drink.,A man is eating lunch.,2
463846,5943351624311,That does n't look like mud on the horse rider.,The horse stands in the pasture eating grass.,2
463986,7396385574031,The lead singer visited with his band members and had the guitarist sing along with the song.,A singer is riding in a go kart while his band mates watch.,2
464077,2451988767211,Boy with blue cast sits with a boy in an orange cape.,a girl nearby is jealous,2
464971,537875659411,Man blows bubbles in a bathtub.,A man in the ocean.,2
465138,7654089948310,A jockey is riding a running horse.,A jockey rides a horse.,0
465467,3718964174012,A woman wearing a teal cardigan with a teal scarf and sunglasses on her head.,A tall human with glasses,1
465540,1097463464010,"A young boy wearing a black shirt, brown pants and a black watch has his hand on a white folded chair which is on the top of a large stack of similar folding chairs.",The boy is near a chair.,0
466005,3338082262420,A man desperately tries to put out a fire.,A fire is burning.,0
466773,4351638784411,A baby sleeping and sucking his finger.,A baby is crying to his mother.,2
467424,2844641033010,A black boy in orange and white trucks on playing in the sand.,Somebody is outside on the ground.,0
467818,4588980563042,A group of men paint on a series of canvasses in front of a brick wall on a public street.,A few men are giving an art demostration on the street for school children.,1
467976,4442764150210,A man in glasses and jeans sitting on a doorstep.,the man is sitting,0
468351,6929271699120,A soccer player slays on the group and kicks a yellow ball as another player wearing a gray hat runs by.,There is a ball at play.,0
468367,2249034258050,A woman talking on a cellphone and a man with a mustache emerge up the stairs from an underground subway.,Two people are on stairs.,0
468840,4842082969212,Two women walking down a city street as cars drive by.,The street is busy,1
468882,167063396021,A man in a red shirt and jacket is looking to the side while surrounded by other men wearing helmets.,The man is getting beat up by the crowd.,2
469387,226113880012,A man in glasses and a striped shirt sitting down and looking toward the camera.,a man is having his portrait taken,1
469601,7758244914042,"A woman wearing a blue dress and high heels at a train station walks away from the tracks towards a yellow upright suitcase, while a bald man in black looks on from a nearby bench.",The woman is collecting her yellow suitcase.,1
470000,2682938578412,People sitting outside under a green umbrella.,People relaxing outside,1
470033,2089539651212,A hiker with two sticks is a standing on a path that is high up on a hill.,A hiker braves the Appalachian Trail,1
470191,4843861820111,"An older couple sits sunbathing on a bench while, in the background, a wedding photographer leads a bride and groom to the beach for pictures.",The bride and groom are in the house.,2
470555,4803790464110,A man in a gladiator costume is using his cellphone on a busy street.,A guy is dressed and holding a cell phone outdoors.,0
470627,3672944692211,Two balloon artists are standing and sitting on a dry dirt hill.,The balloon artists are standing in a field.,2
470681,3069514336411,A man is welding something on a cinder block.,Nobody is welding,2
471014,5931039781020,"A lone worker dressed in hard had, red shirt, mask and reflective vest, stands on dusty concrete, holding a broom and looking over his left shoulder.",Worker working on concrete,0
471073,1879693922020,"three men standing at a desk, the two in long-sleeve shirts are filling out papers while the man in the red shirt looks on.",three men stand around a desk,0
471409,399487205310,Man in black shirt holding onto small child.,A male with a young human.,0
472381,1945973944040,One man is holding a dumpster door open while another man puts a trash bag in the dumpster.,A man is helping another man throw the trash away.,0
472520,8110271708112,A group of soccer teammates are fighting over the soccer ball while in a stadium full of supporters.,the players are angry,1
474118,4661178321010,"Two shaggy men playing a long instrument with their mouth, while their white husky dog sits close by on a couch.",men with long hair play instruments as their dog lies on the couch,0
474186,3691642887210,A man and a young boy using screwdrivers at the base of a door.,A boy is helping fix a door.,0
474204,8013541498310,The racer zooms past the wooded area leaving a cloud of dust.,There is a racer.,0
474348,4502968133412,A man in neon green jacket slides down a rail using his snowboard.,A man is doing sports,1
474434,2429405579110,A blond girl points with the same hand that is holding a cigarette and an MP3 player.,A  girl points with the same hand that is holding a cigarette and an MP3 player.,0
474445,2429405579211,Woman listening for music player while smoking a cigarette.,The woman is meditating in silence.,2
474453,5918840310,Matador fighting a bull with a red cape.,man and bull,0
474729,3579150322022,"Balding man with a beard who has fallen asleep leaning on another man next to him, against the rails of a set of stairs.",A man sleeps while in line for concert tickets.,1
474755,8131954252012,A woman in black bicycle gear and a white helmet pedals hard uphill on her bike.,A woman working hard on the uphill part of a bike trail.,0
475421,2534502836110,A single tan-and-white dog dashes through tall green grass.,A dog is running through tall grass.,0
475576,5264507624411,Two trolley repair men are fixing a line.,Two workers are building a car,2
475920,278559394410,Group of people on a sunny day.,People are out on a sunny day.,0
476152,252054933210,"A teenage boy is holding up a large white sheet of paper at an event, with two toddlers also in the picture.",A boy is holding a sheet of paper.,0
476289,107985741242,Four girls are sitting in the grass while several men stand near them.,They are being kidnapped.,1
476430,411008311051,A group of people in formal attire are in the background and a man in a white shirt with khaki pants jumps from the dirt road to the green grass.,The man rides a bicycle up to the group of people in formal attire.,2
476529,2737544815350,People are in a restaurant eating.,There are humans consuming food.,0
477067,4925573161412,A man wearing yellow riding a bike.,A man racing down a street to catch a meeting.,1
477478,893808757110,Construction worker pauses to speak with coworker in a building undergoing construction.,Construction workers are talking to a coworker.,0
477604,4951131390310,People crossing the street near Papaya Dog restaurant.,People crossing the street outside.,0
477720,1516097777211,Three men sitting around a table during a speaking engagement.,Three men are swimming in a pool.,2
478567,3267720211022,"An older woman wearing a brown hat, a plaid shirt, and striped white pants is holding a blue bag while sitting in an orange seat on the subway.",The plaid shirt is green.,1
478674,4736841029112,A little girl is looking through a telescope at the beach.,There is a little girl looking at the moon.,1
478799,4979293130111,A young boy looking back at the camera while sitting on a red scooter.,He is eating lunch.,2
479704,4051895630010,A woman stands next to her red bike wearing a white helmet and white jersey on a dirt road.,A human standing,0
480204,2676015068210,Man with sunglasses sitting in shallow water.,The man is sitting in water.,0
480364,5380411758411,This man is discussing something.,A man is sitting quietly.,2
480396,2701487024411,A young boy with a blue body board.,The board is orange,2
480831,373743287411,A child in red pants leaping in the air,The child is crawling in the sandbox.,2
481122,122301379111,Two men are in the woods cutting down trees with a chainsaw.,There are two women at a bar.,2
481300,3702436188311,A teenage boy jumps off a rail.,A boy stands still.,2
481483,508550094411,The man is holding two heavy bags of ice.,a man is holding ice in a blizzard,2
481523,146479460021,A black man sits intently at his sewing machine surrounded by brightly colored fabrics hung on the outside window of a stucco building.,A white woman doing jumping jacks outside.,2
481561,146479460411,a Black male is sitting outside working on a sewing machine.,"The sewing machine is just inside on the patio, said the black man.",2
481691,3364140217011,"A woman with pink-striped hair is about to bite a piece of food as another woman with a pierced lip and short, spiky hair watches.",Two women in business suits take a lunch break during work.,2
482317,578274277312,The little child is wearing red arm floaties.,The child is outdoors.,1
482606,3701249979411,two children hold hands and flowers.,The children's hands are empty.,2
482627,3339558806310,The mother and child have a personal moment in the yard.,A woman and child are having a moment.,0
482654,6730143407310,A rock band playing a live concert.,A band playing live.,0
482922,4874977305110,"A group of people are having a party on a gated, outdoor patio.",Some people on a patio are having a party.,0
483451,7181980147312,Man with red coat and pointy hair is blowing on a kazoo on stage.,Man in costume playing a kazoo in front of a crowd.,1
483534,1147391743410,Several African women sit in front of a hut.,Women are near a hut.,0
483940,3475756130310,A box of Challenge Butter sits in front of a man and a woman cooking.,A box of butter is in front of them.,0
484475,4614358086412,A policeman watches over a crowd in the street.,An officer makes sure the crowd stays behind the barricade.,1
484829,1624481451,4 guys in Army fatigue walking down street,There is an old couple in Hawaiian button ups walking down the street.,2
485176,5506395415411,"Two people are hiding under giant bowls, possibly to avoid the sun.",Two vampires are sunbathing.,2
485358,1398606571041,"Young girl in pink and green bikini, swimming with a rubber ring.",A young boy is standing outside.,2
485404,3695517194212,A man on the purple team heading the ball in a game against the white team,The man's team is winning.,1
485480,4453922999410,Two girls in green sweatshirts pose outside.,There are two girls outside.,0
486185,3427540832212,A man wearing a hat is standing in a crowd of people.,A man standing in a crowd of people is wearing his brothers hat.,1
486187,3427540832311,A man wearing a hat and scarf stands in a crowd.,man running.,2
486435,4235671794210,Several men are watching a basketball moving toward the basket deciding if they should rebound the ball.,several men are playing basketball together,0
486717,3735774309012,"Five men are dressed in yellow and black uniforms and looking up, while one of the men looks to the side and a woman in a beige jacket is holding up a bike in back of them.",The group is packing for for a trip.,1
486924,4855463348012,A man wearing a blue and black plaid overshirt sells organic fruit to a man in a gray polo shirt.,A farmer is selling produce at a farmer's market.,1
486971,2781967479212,People shopping around a storefront in a foreign city.,People are shopping a Sidewalk Sale.,1
487106,4251585781411,three teenagers smash oranges in the street.,Three adults smash oranges in the street.,2
487135,4859792687030,A man wearing an unfastened helmet holds himself up on the side of a wall as people look on.,A man is wearing a helmet,0
487617,2990934685411,Uh oh. Looks like baby threw something in the water,The bbaby is sleeping.,2
487695,8245366095211,A ladies basketball game in progress the team in white has the ball with the opposing team wearing blue.,A man's basketball game is being played.,2
487945,6254643279311,Two athletes in a gym fencing with each other.,The people are swimming.,2
488309,418652422411,A young boys operates a pretend shop.,The young boy is taking a nap.,2
488383,1678345419212,A man and woman sitting on a ledge in a close embrace in front of two motorcycle helmets.,The man and woman own motorcycles.,1
488501,400949109310,A man surrounded by canoes producing silk.,The man is in a workshop,0
488667,2771424045112,A woman is being held by a man with black and red paint on his face.,The two people are saying goodbye to each other.,1
488804,4700788144211,A person is riding their motorcycle and are shown as the motorcycle jumps into the air.,"The person is sitting on a bench, watching a motorcycle show.",2
489119,3386953179311,A skier makes the only path on an empty mountain.,There are multiple paths on the mountain,2
489344,4786291398111,An old man wearing a white shirt is standing on a sidewalk at night.,a donkey runs,2
490154,2102835360410,A parade of people in pink marches on.,A bunch of people in the same color march by,0
490582,8183834568310,A man is sitting playing the tambourine with a trumpet in his lap.,a man with instruments,0
490812,6235083172112,Two workers in protective suits cut into a metal barrel while onlookers observe their performance.,The workers are going to turn a barrel into a bar-b-que pit.,1
490979,2895548671211,A group of people in dark clothing are crossing a crosswalk.,A group of people in light clothing are crossing a river.,2
491179,5469569530011,"Four people run with snow on the ground, two runners wear short shorts and the other two wear sweatshirts and pants.",It is the middle of summer.,2
491183,5469569530212,A group of runners jogging in the snow near some brick buildings.,It is cold outside where they are running.,1
491520,6378330987011,Construction workers are unloading bricks from a truck parked directly across from the work area where another worker waits.,Construction workers are not paid properly,2
491557,3249624518312,"Two toddlers, a boy and a girl, hug and smile for the camera.",A brother and sister are smiling at the camera.,1
492206,166283675150,Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe.,three women walk past a cafe,0
492343,2451285022210,A man is crouching down holding on to his large brown dog.,A man is crouching down.,0
492482,1519576998410,A baby wearing a nice clothes,a baby is wearing clothes.,0
492737,6369658937010,A young man wearing running clothing runs through a stream in the forest.,A clothed human in motion.,0
492883,314249199011,Five girls dressed in white shirts and plaid skirts stand on a path in a grassy area next to a body of water while a man in a hat sits in the background.,The girls are roasting the man over a fire pit.,2
