,guid,premise,hypothesis,label
69514,2329299623411,A woman saws a board with a man watching over her.,A woman ona tree with a man.,2
69590,455856615112,Two boots are on two skis moving very fast.,A person is skiing very quickly.,1
69591,455856615111,Two boots are on two skis moving very fast.,A person is sitting in a ski lodge.,2
69592,455856615110,Two boots are on two skis moving very fast.,A person is skiing.,0
69641,5234416671411,A baby chews on a toy dump truck.,A baby eats baby food.,2
69642,5234416671410,A baby chews on a toy dump truck.,A baby chews on a toy.,0
69643,5234416671412,A baby chews on a toy dump truck.,A baby spits on a plastic thing.,1
69986,5684720360011,A woman with her kids standing at the cash register while a cashier bags her groceries.,A man stands near the register.,2
69987,5684720360012,A woman with her kids standing at the cash register while a cashier bags her groceries.,A woman waits while a man bags her groceries.,1
69988,5684720360010,A woman with her kids standing at the cash register while a cashier bags her groceries.,A woman waits for her groceries.,0
70312,4956035465012,Two older women in bathing suits are intrigued by a man walking down the stairs with a white parachute over his head.,The man is insane.,1
70313,4956035465010,Two older women in bathing suits are intrigued by a man walking down the stairs with a white parachute over his head.,Two women are wondering what a man with a parachute above his head is up to.,0
70314,4956035465011,Two older women in bathing suits are intrigued by a man walking down the stairs with a white parachute over his head.,The man is floating down from an airplane.,2
70321,4720425886412,Two man and women making coffee.,The adults are using a drip coffee maker.,1
70322,4720425886410,Two man and women making coffee.,The adults are making a popular drink.,0
70323,4720425886411,Two man and women making coffee.,Two men are making coffee while the woman makes donuts.,2
70645,2160266952412,a boy and a girl bouncing on a ball,Two kids are playing basketball.,1
70646,2160266952411,a boy and a girl bouncing on a ball,Two kids are playing tag in the yard.,2
70647,2160266952410,a boy and a girl bouncing on a ball,Two kids are playing with a ball.,0
70819,2593694788210,A jockey in a purple uniform is riding a dark brown horse on a field.,A jockey in a purple uniform is riding a dark brown horse on a track,2
70820,2593694788211,A jockey in a purple uniform is riding a dark brown horse on a field.,A jockey in a purple uniform is riding a dark brown horse on the highway,2
70821,2593694788212,A jockey in a purple uniform is riding a dark brown horse on a field.,A jockey in a purple uniform is riding a dark brown horse on a dirt track,1
70849,2335931883010,A rock star on stage playing music with a stage light in the background.,Rock stars perform in front of audiences.,0
70850,2335931883011,A rock star on stage playing music with a stage light in the background.,The rock star fell off the stage into a giant pie.,2
70851,2335931883012,A rock star on stage playing music with a stage light in the background.,The rock star is moving across the stage while singing.,1
70924,3103185190211,A woman wearing a white shirt jumps in the air and sticks out her tongue.,The woman travels around the mountains.,2
70925,3103185190210,A woman wearing a white shirt jumps in the air and sticks out her tongue.,The woman is posing.,0
70926,3103185190212,A woman wearing a white shirt jumps in the air and sticks out her tongue.,The woman who drives crazy.,1
71065,2854959952211,Two small dogs pursuing a ball across a grassy field.,Two dogs are,2
71066,2854959952212,Two small dogs pursuing a ball across a grassy field.,Two dogs are racing towards a ball.,1
71067,2854959952210,Two small dogs pursuing a ball across a grassy field.,Two dogs are in the grass.,0
71077,22267437410,A man sells seafood to customers.,A man is seafood seller,0
71078,22267437412,A man sells seafood to customers.,A man is selling stuff to peoples,1
71079,22267437411,A man sells seafood to customers.,Someone buying the stuff,2
71098,22267437110,bystanders view the available fish at a fish market.,People look at the food at the market.,0
71099,22267437112,bystanders view the available fish at a fish market.,People are eating food.,1
71100,22267437111,bystanders view the available fish at a fish market.,Bystanders are running in the market very fast.,2
71197,2203168780411,A man with a goatee is working in an office.,A man buying groceries.,2
71198,2203168780412,A man with a goatee is working in an office.,A worker at a store.,1
71199,2203168780410,A man with a goatee is working in an office.,A man at a desk.,0
71215,3545793128212,Asian crowd with attractive woman in foreground,An Asian models clothes.,1
71216,3545793128210,Asian crowd with attractive woman in foreground,An attractive Asian woman.,0
71217,3545793128211,Asian crowd with attractive woman in foreground,A woman laying out at the beach.,2
71308,2836703077011,"Two children on a carnival ride, tree in background.",The airplane was in the sky.,2
71309,2836703077010,"Two children on a carnival ride, tree in background.",Two kids were riding the carousel.,0
71310,2836703077012,"Two children on a carnival ride, tree in background.",There was a tree behind the carousel.,1
71515,4858171330011,A lady either getting ready to go to or just got out of surgery and birth.,Lady swimming in water,2
71516,4858171330012,A lady either getting ready to go to or just got out of surgery and birth.,Lady getting ready for surgery,1
71517,4858171330010,A lady either getting ready to go to or just got out of surgery and birth.,Lady getting ready for surgery or maybe just got out,0
71551,2815256108012,"Two men are talking on the street; one is pointing at a sign that says ""Jesus or Hell"" beneath a red box, and the other is standing there listening.",One man is expressing his religious faith.,1
71552,2815256108010,"Two men are talking on the street; one is pointing at a sign that says ""Jesus or Hell"" beneath a red box, and the other is standing there listening.",Two men talk about religion.,0
71553,2815256108011,"Two men are talking on the street; one is pointing at a sign that says ""Jesus or Hell"" beneath a red box, and the other is standing there listening.",A woman strips for money.,2
71560,384349008111,An elderly man picking reeds and holding them in a hand made basket in the jungle.,An old man creating a stove,2
71561,384349008110,An elderly man picking reeds and holding them in a hand made basket in the jungle.,A man transporting tools,0
71562,384349008112,An elderly man picking reeds and holding them in a hand made basket in the jungle.,A old man creating something,1
71569,4430891850410,A man is looking over the choices on a buffet.,A man looks at the food in a buffet,0
71570,4430891850411,A man is looking over the choices on a buffet.,A man walks by the buffet,2
71571,4430891850412,A man is looking over the choices on a buffet.,A man picks some food from a buffet,1
71662,4533479526010,A group of kids are coloring on coloring sheets with crayons while seated a table.,Some kids are using crayons.,0
71663,4533479526011,A group of kids are coloring on coloring sheets with crayons while seated a table.,Some kids are taking the SAT.,2
71664,4533479526012,A group of kids are coloring on coloring sheets with crayons while seated a table.,Some kids are at a restaurant.,1
71764,4609093656412,Students wait before class.,The students are waiting to learn.,1
71765,4609093656410,Students wait before class.,The students are waiting.,0
71766,4609093656411,Students wait before class.,The students are waiting to go home.,2
71878,2874984466010,A black and white dog is playing with a sheep in a field.,the animals are playing together,0
71879,2874984466012,A black and white dog is playing with a sheep in a field.,the dogs are chasing sheep,1
71880,2874984466011,A black and white dog is playing with a sheep in a field.,the cats are fighting with each other,2
71887,3316046339310,Biker jumping off a ramp in the forest.,A biker is jumping outdoors off of a ramp.,0
71888,3316046339311,Biker jumping off a ramp in the forest.,A person is taking a walk in the forest.,2
71889,3316046339312,Biker jumping off a ramp in the forest.,The biker is going down a trail in the forest.,1
71967,3826476033011,A mountain hiker wearing a red backpack looks at a beautiful view.,A mountain hiker is sleep.,2
71968,3826476033012,A mountain hiker wearing a red backpack looks at a beautiful view.,A mountain hike is mountain hiking,1
71969,3826476033010,A mountain hiker wearing a red backpack looks at a beautiful view.,A mountain hiker is wearing a backpack,0
72003,5068219705312,Man repairs upturned bicycle behind a car with open trunk,A man repairs a bicycle inside of his mechanic shop.,1
72004,5068219705311,Man repairs upturned bicycle behind a car with open trunk,A man repairs a birdhouse in a building.,2
72005,5068219705310,Man repairs upturned bicycle behind a car with open trunk,A man repairs a bicycle next to his open car.,0
72080,4041300706410,A shirtless man paints the ceiling.,A half-naked man is painting the wall.,0
72081,4041300706412,A shirtless man paints the ceiling.,A man is painting the jail cell top to bottom.,1
72082,4041300706411,A shirtless man paints the ceiling.,A man wears a parka and is putting in a new wood floor.,2
72386,3697902123210,This is a man crouching down while putting money into a parking meter,The man is paying for parking.,0
72387,3697902123212,This is a man crouching down while putting money into a parking meter,The man is going shopping,1
72388,3697902123211,This is a man crouching down while putting money into a parking meter,The man his car.,2
72497,4541666784310,People stand around and stare at an entryway.,The people are outdoors.,0
72498,4541666784311,People stand around and stare at an entryway.,The people are in their homes.,2
72499,4541666784312,People stand around and stare at an entryway.,The people are waiting to buy tickets.,1
72563,4981472155311,A man and a woman riding on an escalator making eye contact.,Two people play leap frog in a field,2
72564,4981472155310,A man and a woman riding on an escalator making eye contact.,Two people are staring each other down on an excalator,0
72565,4981472155312,A man and a woman riding on an escalator making eye contact.,A man and a woman recognize each other crossing on an escalator,1
72629,161158687212,Onlookers question the bus driver after a man on a bike is hit.,On lookers do not help the man hit by a bus but accost the driver instead.,1
72630,161158687210,Onlookers question the bus driver after a man on a bike is hit.,On lookers question a bus driver.,0
72631,161158687211,Onlookers question the bus driver after a man on a bike is hit.,On lookers attack the bus driver.,2
72764,3287760645112,A young man in office attire jumping rope at work with a smile.,"The office worker is jumping rope, part of an office fitness challenge.",1
72765,3287760645111,A young man in office attire jumping rope at work with a smile.,The office worker is playing double-dutch with the local schoolkids.,2
72766,3287760645110,A young man in office attire jumping rope at work with a smile.,"The office worker skips rope, smiling.",0
72881,4718871145111,A firefighter in on the street in front of a burning building.,The firefighter is inside the fire station.,2
72882,4718871145110,A firefighter in on the street in front of a burning building.,The firefighter is outside of the building.,0
72883,4718871145112,A firefighter in on the street in front of a burning building.,The firefighter is doing his job.,1
73007,38137970312,A man in a welders helmet sitting on a metal beam.,A worker is taking a short break.,1
73008,38137970310,A man in a welders helmet sitting on a metal beam.,The man is a construction worker.,0
73009,38137970311,A man in a welders helmet sitting on a metal beam.,The man is a tourist for construction working.,2
73091,3325157569010,"A basketball player in white jumping to throw the ball, audience in the back.",The audience in the back is watching the basketball player dressed in white jumping to put the ball through the hoop.,0
73092,3325157569011,"A basketball player in white jumping to throw the ball, audience in the back.",No one showed up for tonights basketball game.,2
73093,3325157569012,"A basketball player in white jumping to throw the ball, audience in the back.",The crowd is watching them play basketball.,1
73515,6935145053212,a spectacular dunk by a professional player with white and yellow on,the basketball player plays for the lakers.,1
73516,6935145053211,a spectacular dunk by a professional player with white and yellow on,the baseball player hit a home run,2
73517,6935145053210,a spectacular dunk by a professional player with white and yellow on,the basketball player dunked the ball,0
73521,154257460111,A man looks at the camera while he sits down in a cluttered house.,A guy waits patiently while his film is developed.,2
73522,154257460112,A man looks at the camera while he sits down in a cluttered house.,A man stares toward the camera while sitting down in a messy storage facility.,1
73523,154257460110,A man looks at the camera while he sits down in a cluttered house.,A man gazes toward the camera while sitting in a disorderly room.,0
73581,102268204410,Men under a dome beside a black station wagon.,men in a black station wagon,0
73582,102268204411,Men under a dome beside a black station wagon.,policeman eating desert,2
73583,102268204412,Men under a dome beside a black station wagon.,men in a black station wagon scoping out a crime scene,1
73793,459996676211,Three children watching the men working outside from the window.,The children are working while the men watch from the window.,2
73794,459996676212,Three children watching the men working outside from the window.,The children were told to leave them alone and let them work.,1
73795,459996676210,Three children watching the men working outside from the window.,The children are watching the men work.,0
73799,459996676011,A woman and two children watch through the window as workers put tree branches into a wood chipper.,The woman is sitting next to three children,2
73800,459996676012,A woman and two children watch through the window as workers put tree branches into a wood chipper.,To woman is standing next to a big tree,1
73801,459996676010,A woman and two children watch through the window as workers put tree branches into a wood chipper.,A woman has two children by the window,0
73982,263024169412,Many people wait patiently in line.,The people waiting in line see more people come to wait in line.,1
73983,263024169411,Many people wait patiently in line.,People are buying chicken.,2
73984,263024169410,Many people wait patiently in line.,People are waiting in line.,0
74135,4706873095310,A woman is showing a little girl her face painting with a mirror.,The woman teachs the little girl to how to make up.,0
74136,4706873095311,A woman is showing a little girl her face painting with a mirror.,The woman paints the girl's face.,2
74137,4706873095312,A woman is showing a little girl her face painting with a mirror.,A mother shows how to paint her face to his daughter.,1
74155,2333816000211,A rock climber scaling a stone wall.,a man is hiking the trail,2
74156,2333816000210,A rock climber scaling a stone wall.,A climber is climbing the wall,0
74157,2333816000212,A rock climber scaling a stone wall.,a rock climber is climbing a large mountain,1
74260,2353119813211,A dog jumps to catch a ball in a large field.,A dog is sleeping in a bed.,2
74261,2353119813212,A dog jumps to catch a ball in a large field.,A dog is about to catch the ball.,1
74262,2353119813210,A dog jumps to catch a ball in a large field.,A dog is playing fetch outside.,0
74278,4249864955011,A little brown-haired boy wearing a red shirt and blue jeans is carrying a green truck.,"The little boy is in the bathtub, washing up before bedtime.",2
74279,4249864955012,A little brown-haired boy wearing a red shirt and blue jeans is carrying a green truck.,"The little boy is lost, and is crying for his mother.",1
74280,4249864955010,A little brown-haired boy wearing a red shirt and blue jeans is carrying a green truck.,There is a little boy in this picture.,0
74344,8088804992110,Female runner wearing shades and a pink shirt running in nature,A woman out for a run.,0
74345,8088804992111,Female runner wearing shades and a pink shirt running in nature,A pickle riding a cat.,2
74346,8088804992112,Female runner wearing shades and a pink shirt running in nature,A woman runs in the woods.,1
74572,3252050544211,A group of fans and players watch a mascot that has a face that is a blue wave.,A group of fans and players close their eyes when they see the mascot who has a face that is a blue wave.,2
74573,3252050544210,A group of fans and players watch a mascot that has a face that is a blue wave.,A group of people are watching a mascot.,0
74574,3252050544212,A group of fans and players watch a mascot that has a face that is a blue wave.,A group of fans and players are watching a mascot do a dance.,1
74760,2638512789012,A girl watching a guy try and fly off a cliff with a fisherman in the background that looks like he just hooked his own shorts.,A girl watches a person test homemade wings while someone struggles with fishing behind them.,1
74761,2638512789011,A girl watching a guy try and fly off a cliff with a fisherman in the background that looks like he just hooked his own shorts.,One person helps another climb onto the cliff while another person reels in a fish.,2
74762,2638512789010,A girl watching a guy try and fly off a cliff with a fisherman in the background that looks like he just hooked his own shorts.,Someone watches one man while a different man appears to snag his clothing.,0
74879,2119206841010,A sleepy looking woman holding a baby who seems to be in a state of awe.,The woman needs rest.,0
74880,2119206841012,A sleepy looking woman holding a baby who seems to be in a state of awe.,The baby is looking at a puppy.,1
74881,2119206841011,A sleepy looking woman holding a baby who seems to be in a state of awe.,The baby has three heads.,2
74908,1304428316110,"A young man, barefoot along side the beach, prunes a tree.",The man is using a tool.,0
74909,1304428316111,"A young man, barefoot along side the beach, prunes a tree.",The waves are 70 feet tall.,2
74910,1304428316112,"A young man, barefoot along side the beach, prunes a tree.",There are leaves on the tree.,1
74956,3183354360210,A group of kids with balloon hats are sitting on the ground.,Some children have balloons on their heads.,0
74957,3183354360212,A group of kids with balloon hats are sitting on the ground.,A bunch of kids at a birthday party are watching a clown.,1
74958,3183354360211,A group of kids with balloon hats are sitting on the ground.,Some kids are playing tag.,2
74962,63252754312,A woman sitting in a chair on the sidewalk stretching her arms out.,A woman in a wheel chair exercises her arms.,1
74963,63252754311,A woman sitting in a chair on the sidewalk stretching her arms out.,A woman sitting in a chair leans forward to pick up a dime.,2
74964,63252754310,A woman sitting in a chair on the sidewalk stretching her arms out.,A woman sitting in a chair.,0
75013,4138735474111,Three women in a lecture hall watch a presentation while one women dozes.,The dancers on the stage are bright and colorful.,2
75014,4138735474110,Three women in a lecture hall watch a presentation while one women dozes.,"Most of the people at the presentation look alert, but one.",0
75015,4138735474112,Three women in a lecture hall watch a presentation while one women dozes.,The hall is being used to educate some people.,1
75306,2915538325011,A crowd of people in orange vests looks on as a fireball rises into the sky at an airport.,The crowd of people in orange vests were watching tv,2
75307,2915538325012,A crowd of people in orange vests looks on as a fireball rises into the sky at an airport.,The crowd of people in orange vests witnessed an explosion,1
75308,2915538325010,A crowd of people in orange vests looks on as a fireball rises into the sky at an airport.,A crows of people in orange vests looks on as a fireball rises into the sky at an airport,0
75420,2771802800211,A child is stretching out a slinky while a crowd of people pass by,THe child is taking a nap.,2
75421,2771802800210,A child is stretching out a slinky while a crowd of people pass by,The child is near a crowd of people.,0
75422,2771802800212,A child is stretching out a slinky while a crowd of people pass by,The child is outside.,1
75489,2332186035312,A woman wearing a black jacket and purse walking in front of an advertisement.,A woman is in front of a billboard.,1
75490,2332186035311,A woman wearing a black jacket and purse walking in front of an advertisement.,A woman is in the country.,2
75491,2332186035310,A woman wearing a black jacket and purse walking in front of an advertisement.,A woman walks in front of an advertisement.,0
75663,2401530530112,"A person is riding a horse western style, and the horse is bucking.",the man is riding bareback,1
75664,2401530530110,"A person is riding a horse western style, and the horse is bucking.",a person is on a sprited horse,0
75665,2401530530111,"A person is riding a horse western style, and the horse is bucking.",the man is on a llama,2
75687,586384606211,A swimmer is swimming from one side of the pool to the other.,The swimmers dressing to the function.,2
75688,586384606210,A swimmer is swimming from one side of the pool to the other.,There are people in the pool.,0
75689,586384606212,A swimmer is swimming from one side of the pool to the other.,The swimmers practicing to the match.,1
75716,3524817073211,People in a shopping center in Asia.,People in a flee market in Asia.,1
75717,3524817073210,People in a shopping center in Asia.,People shopping in Asia.,0
75718,3524817073212,People in a shopping center in Asia.,People in a mall in Asia.,1
75746,4303898422010,A man with dark hair and glasses is holding many packages of something.,A man is wearing glasses.,0
75747,4303898422012,A man with dark hair and glasses is holding many packages of something.,A man has many packages from the mail.,1
75748,4303898422011,A man with dark hair and glasses is holding many packages of something.,A man is wrapping presents.,2
76114,2321764238110,Asian person holding a white porcelain Asian figurine of a woman holding a fan.,A person is holding a figurine.,0
76115,2321764238112,Asian person holding a white porcelain Asian figurine of a woman holding a fan.,A person in blue is holding a figurine.,1
76116,2321764238111,Asian person holding a white porcelain Asian figurine of a woman holding a fan.,A person is holding a blue figurine.,2
76228,4909512111211,Two men are riding on a motorcycle down a road.,A newlywed couple are riding bicycles on a Sunday afternoon.,2
76229,4909512111210,Two men are riding on a motorcycle down a road.,There are two men outside.,0
76230,4909512111212,Two men are riding on a motorcycle down a road.,The two men are riding a Harley on a beautiful day.,1
76480,3014080715010,A team of dogs pulling a sled down a snow covered road.,Dogs are pulling a sled,0
76481,3014080715011,A team of dogs pulling a sled down a snow covered road.,Dogs are sitting still,2
76482,3014080715012,A team of dogs pulling a sled down a snow covered road.,Two dogs are pulling people on a sled,1
76558,2456698090212,People working together to secure a ceiling panel.,People are remodeling a ceiling,1
76559,2456698090211,People working together to secure a ceiling panel.,People are painting a room,2
76560,2456698090210,People working together to secure a ceiling panel.,People are working to repair a ceiling,0
76675,4772601985110,A man is kissing a cranky newborn baby.,Someone is holding a baby.,0
76676,4772601985111,A man is kissing a cranky newborn baby.,Someone is throwing a baby.,2
76677,4772601985112,A man is kissing a cranky newborn baby.,A baby hates some man.,1
76711,4757629703112,A boy dressed in blue racing coveralls sits on a soccer ball on a concrete picnic bench.,The boy is a car racer.,1
76712,4757629703111,A boy dressed in blue racing coveralls sits on a soccer ball on a concrete picnic bench.,The boy is wearing shorts.,2
76713,4757629703110,A boy dressed in blue racing coveralls sits on a soccer ball on a concrete picnic bench.,The boy is sitting on a soccer ball.,0
76723,2603125422112,Two people talk to a street person in front of wall of graffiti,Two people are yelling near a park.,1
76724,2603125422111,Two people talk to a street person in front of wall of graffiti,Two people are in a building.,2
76725,2603125422110,Two people talk to a street person in front of wall of graffiti,Two men talk to a homeless person outside.,0
76747,5821135681211,A group of people of all ages gather in a pretty white kitchen for refreshments.,All the people in the kitchen are old.,2
76748,5821135681210,A group of people of all ages gather in a pretty white kitchen for refreshments.,A group of people are eating in the kitchen.,0
76749,5821135681212,A group of people of all ages gather in a pretty white kitchen for refreshments.,Mostly young people are in the kitchen.,1
76810,6820458661412,A little boy covers his eyes.,A little boy doesn't want to see what's in front of him.,1
76811,6820458661410,A little boy covers his eyes.,A boy puts his hands over part of his face.,0
76812,6820458661411,A little boy covers his eyes.,A small girl hears loud sounds.,2
76939,4614085621411,Ballerina dances with a mouse helmet on.,The dancer is a man.,2
76940,4614085621410,Ballerina dances with a mouse helmet on.,The dancer performs in the style known as ballet.,0
76941,4614085621412,Ballerina dances with a mouse helmet on.,She is pretending to be a mouse.,1
76978,30193039012,A man wearing swim trunks strikes a pose while running on the sand as a man wearing a white shirt in the background watches.,a man is at a lake,1
76979,30193039011,A man wearing swim trunks strikes a pose while running on the sand as a man wearing a white shirt in the background watches.,it is cold outside,2
76980,30193039010,A man wearing swim trunks strikes a pose while running on the sand as a man wearing a white shirt in the background watches.,a man poses for a picture in a bathing suit,0
77014,5687843849410,A man wearing safety gear is using a weed whacker.,The man is cleaning his yard.,0
77015,5687843849412,A man wearing safety gear is using a weed whacker.,The man  is trimming his hedges.,1
77016,5687843849411,A man wearing safety gear is using a weed whacker.,The man is ready to commit a crime.,2
77020,4688619097210,A man is using the stick thing to control the clown puppet.,The man performs a puppet show.,0
77021,4688619097211,A man is using the stick thing to control the clown puppet.,The puppet is going to be a real man.,2
77022,4688619097212,A man is using the stick thing to control the clown puppet.,The man who pulls the strings.,1
77050,3169777863110,"A group of men and women in a dancing studio, their arms reaching to the sky.",Men and women are learning to dance.,0
77051,3169777863112,"A group of men and women in a dancing studio, their arms reaching to the sky.",Men and women are practicing a ballet.,1
77052,3169777863111,"A group of men and women in a dancing studio, their arms reaching to the sky.",People are reaching from money falling from the ceiling.,2
77302,2956835181111,"Uniformed soldiers are in line in a cafeteria, receiving the food that they have chosen.",dogs are playing poker,2
77303,2956835181110,"Uniformed soldiers are in line in a cafeteria, receiving the food that they have chosen.",soldiers stand in line for their lunches,0
77304,2956835181112,"Uniformed soldiers are in line in a cafeteria, receiving the food that they have chosen.",soldiers are in line to pay for their lunches,1
77494,4941143742410,A band group getting ready to pack after a performance.,A band getting ready to pack after a show.,0
77495,4941143742411,A band group getting ready to pack after a performance.,A band is getting ready to set up for a show.,2
77496,4941143742412,A band group getting ready to pack after a performance.,A band playing a rock show.,1
77542,19788552311,A woman is listening to the band on stage.,A deaf woman is listening to a band.,2
77543,19788552310,A woman is listening to the band on stage.,A lady is listening to a band.,0
77544,19788552312,A woman is listening to the band on stage.,A woman is listening to a band's live performance on tv.,1
77742,3624327440011,A surfer catches a nice wave in the ocean and tries to pull himself up.,"There are no waves in the ocean today, so the surfer is bored.",2
77743,3624327440012,A surfer catches a nice wave in the ocean and tries to pull himself up.,A surfer caught a wave but fell off his board,1
77744,3624327440010,A surfer catches a nice wave in the ocean and tries to pull himself up.,A surfer just caught a wave,0
77766,3222911432212,Two toddlers with NY Giants pajamas on play with the clean laundry.,The toddlers are smiling.,1
77767,3222911432211,Two toddlers with NY Giants pajamas on play with the clean laundry.,The toddlers are wearing bathing suits.,2
77768,3222911432210,Two toddlers with NY Giants pajamas on play with the clean laundry.,The two people are very young.,0
77859,746787916312,A small dog runs through an obstacle course.,A dog is chasing his owner.,1
77860,746787916311,A small dog runs through an obstacle course.,A dog is in it's cage.,2
77861,746787916310,A small dog runs through an obstacle course.,A dog is running and jumping.,0
77862,3651690772012,A woman attempts to mini-golf while water pouring down from above interferes.,A woman on a date.,1
77863,3651690772011,A woman attempts to mini-golf while water pouring down from above interferes.,A woman sleeping in a booth.,2
77864,3651690772010,A woman attempts to mini-golf while water pouring down from above interferes.,A woman holds a club.,0
77916,3667492609011,A man is falling backward in swim gear over a large body of water nearby an urban area.,A man is eating breakfast in a kitchen.,2
77917,3667492609012,A man is falling backward in swim gear over a large body of water nearby an urban area.,A man is falling backwards into the pool.,1
77918,3667492609010,A man is falling backward in swim gear over a large body of water nearby an urban area.,A man is going swimming.,0
77964,2286377428012,A woman wearing glasses is smiling as she raises her fists in the air.,A woman grins and shakes her fist in defiance.,1
77965,2286377428011,A woman wearing glasses is smiling as she raises her fists in the air.,A sad protestor sitting on the ground.,2
77966,2286377428010,A woman wearing glasses is smiling as she raises her fists in the air.,A woman sporting eyeglasses smiles and shakes her hand in the air.,0
78003,2181117039112,Two children in school uniforms chasing birds on a brick paved street.,the child was happy,1
78004,2181117039110,Two children in school uniforms chasing birds on a brick paved street.,a bird was on rocks,0
78005,2181117039111,Two children in school uniforms chasing birds on a brick paved street.,the boys were angry,2
78006,2181117039010,"Adults, and children in school uniforms, move through a flock of pigeons.",adults are with the children,0
78007,2181117039011,"Adults, and children in school uniforms, move through a flock of pigeons.",children are wearing speedos,2
78008,2181117039012,"Adults, and children in school uniforms, move through a flock of pigeons.",adults are singing to the children,1
78023,2754271176212,The man in the blue jacket is reaching into a white bag.,Santa dressed different this year.,1
78024,2754271176210,The man in the blue jacket is reaching into a white bag.,the man searches his bag.,0
78025,2754271176211,The man in the blue jacket is reaching into a white bag.,The man lost his bag.,2
78328,2567554362311,A woman that is in the grass jumping in a black dress.,There is a black woman sitting in the grass.,2
78329,2567554362312,A woman that is in the grass jumping in a black dress.,There is a woman jumping in a field.,1
78330,2567554362310,A woman that is in the grass jumping in a black dress.,A woman wearing a black dress is jumping in the grass.,0
78343,3923616497112,Spectators dressed in bright colored clothing watch as man dressed in white pants and barefoot blows a ball of fire.,The fire-breather is not wearing a shirt.,1
78344,3923616497111,Spectators dressed in bright colored clothing watch as man dressed in white pants and barefoot blows a ball of fire.,The fire-breather is performing for professionals in business suits.,2
78345,3923616497110,Spectators dressed in bright colored clothing watch as man dressed in white pants and barefoot blows a ball of fire.,A man is fire-breathing to entertain a crowd.,0
78381,189035312311,An area in an arab country that is very crowded.,There is no one on the street.,2
78382,189035312312,An area in an arab country that is very crowded.,The street is home to an outdoor market.,1
78383,189035312310,An area in an arab country that is very crowded.,The street is very crowded with Arabs.,0
78434,4248543428212,Two girls attempt to cross the street in a crowded Asian city.,"The girls are dodging people, cars, and bikes.",1
78435,4248543428210,Two girls attempt to cross the street in a crowded Asian city.,There are alot of cars and people.,1
78436,4248543428211,Two girls attempt to cross the street in a crowded Asian city.,The girls don't want to cross the street.,2
78596,5823285867211,There are 2 painters working on the side of a high building.,The two painters are painting the floor.,2
78597,5823285867212,There are 2 painters working on the side of a high building.,The painters are painting the side of the building.,1
78598,5823285867210,There are 2 painters working on the side of a high building.,Two people are on a high building.,0
78764,3258391809112,The man and the woman worked together to adjust the camera.,The woman helped the man adjust his camera.,1
78765,3258391809110,The man and the woman worked together to adjust the camera.,The man and woman worked on the camera.,0
78766,3258391809111,The man and the woman worked together to adjust the camera.,The man and woman took pictures.,2
78791,4669211425311,a man in a brown suit passes by a bus stop in the city.,The man is driving the bus.,2
78792,4669211425310,a man in a brown suit passes by a bus stop in the city.,A man in a brown suit in the city.,0
78793,4669211425312,a man in a brown suit passes by a bus stop in the city.,The man is riding his bike past the bus stop.,1
78833,4932963561412,A lady enjoying her tunes in the big city.,A lady is driving home.,1
78834,4932963561410,A lady enjoying her tunes in the big city.,A woman is listening to music.,0
78835,4932963561411,A lady enjoying her tunes in the big city.,A lady is sitting silently.,2
78941,3798486812312,Two electrical workers are working on a phone pole.,Two electrical workers are examining a phone pole,1
78942,3798486812311,Two electrical workers are working on a phone pole.,Two electrical workers are being electrocuted atop a phone pole,2
78943,3798486812310,Two electrical workers are working on a phone pole.,Two electrical workers are repairing a phone pole,0
79391,2899527576111,Two college students in white t-shirts sitting and playing Nintendo.,There are two college students playing Nintendo far away from each other.,2
79392,2899527576110,Two college students in white t-shirts sitting and playing Nintendo.,There are two college students playing Nintendo.,0
79393,2899527576112,Two college students in white t-shirts sitting and playing Nintendo.,There are two college students playing  Nintendo with each other.,1
79517,2991993027212,Everybody is dressed as a zombie at this party.,It is a Walking Dead party.,1
79518,2991993027210,Everybody is dressed as a zombie at this party.,There are a lot of zombies.,0
79519,2991993027211,Everybody is dressed as a zombie at this party.,They are at a Mad Men party.,2
79568,957585444311,The toy in the room is amongst blue chairs.,A toy is on the table.,2
79569,957585444310,The toy in the room is amongst blue chairs.,The toy is on the chair.,0
79570,957585444312,The toy in the room is amongst blue chairs.,A girl's toy is leaning on the chair.,1
79736,7948224350110,A rodeo bull rider and a helper have more than they can handle in an outdoor rodeo show.,The bull rider is overwhelmed.,0
79737,7948224350112,A rodeo bull rider and a helper have more than they can handle in an outdoor rodeo show.,The show has too many animals.,1
79738,7948224350111,A rodeo bull rider and a helper have more than they can handle in an outdoor rodeo show.,The show is indoors.,2
80101,3117602933011,A woman in chinese attire with a red fan in front of her face with people in karate outfits behind here.,The karate experts wear dresses and fan themselves.,2
80102,3117602933010,A woman in chinese attire with a red fan in front of her face with people in karate outfits behind here.,The woman in red fans herself.,0
80103,3117602933012,A woman in chinese attire with a red fan in front of her face with people in karate outfits behind here.,The woman watches a karate competition.,1
80191,4329187340210,A woman making a square with her fingers on a bus.,A woman makes a square with her hands.,0
80192,4329187340212,A woman making a square with her fingers on a bus.,A woman throws gang signs on the bus.,1
80193,4329187340211,A woman making a square with her fingers on a bus.,A woman make a circle with her hands.,2
80248,2660008870410,A young boy playing in a swimming pool.,A boy is playing in a pool.,0
