,guid,premise,hypothesis,label
450196,3094629328312,Someone grinding stones with a pestle.,A person is making a new recipe in a bowl,1
450289,3579368231311,A young boy swims with white goggles on.,A young boy dives into a pool.,2
450423,2571096893011,A young child runs down a gravel road covered with dead leaves.,The child is playing catch with his buddy,2
450535,63110923211,A boy and lady laugh while facing each other.,A man and a girl are laughing.,2
450550,3354264393410,Customers are sitting at a restaurant.,People are sitting at a diner.,0
450643,3735801713111,Three men are watching the man in the cherry picker.,Three men are watching the man pick cherries on television.,2
450750,250906961312,A worker is working on the glass of a tall building.,A person is making sandwitch for his friend.,1
451118,3481411830311,A clown in colorful attire applies cosmetics.,The clown is performing for the crowd.,2
451165,2952595538052,A man dressed in a police uniform on a Segway personal transportation device is in the street.,The man is a security guard for the mall.,1
451304,7631693110210,"3 Cowboys at the rodeo, one happens to have excellent pose timing.",three people are in a building.,0
451651,1810651611241,The little girl swings in the backyard.,A little girl swings a rope with a ball attached to one end in the backyard.,2
451825,5973476404411,baseball player grabbing ball in his glove,Player catches a foul ball.,2
452168,2521554403312,A big group of people sitting in the dark.,the people are sitting at night time.,1
452171,2467850190412,A dog and a woman bending over.,A woman bends over a dog.,1
452193,1999444757312,A girl in white is swinging a sword.,A girl slaying the dragon.,1
452393,6954985804112,A Atlanta Braves baseball player is walking on a baseball field.,The Braves pitcher takes the mound.,1
452530,3414043795241,A gymnast performs with a hula hoop in front of the winners' stand.,The person is performing on live television.,2
452601,6911538978411,Two players fencing inside a gym with several spectators in the background.,Two people in a fist fight,2
452665,3207925823011,A girl is sitting in a chair at the table with a cellphone raised to her ear.,A girl is playing a game on her phone while sitting at a table.,2
452676,7558549616111,"A football, or soccer, team is celebrating a victory as one player jumps onto the back of another.",Two players excitedly slap hands while they celebrate their victory.,2
452744,4801623756010,"a couple is traveling on a vespa, while a group of tourist try to find out where they are.",A couple travelling on a scooter.,0
452857,4198839235311,A young hospitalized child decorates her medical apparatus for the holidays.,Someone getting ready for surgery.,2
452912,60347149011,Two men are practicing martial arts while wearing black robes with red stripes;the man on the left is bald and is using a stick to block the strike thrown by the dark-haired man on the right.,The two men are professional ninjas.,2
453214,3759504106112,"Two old men are playing instruments, one playing the violin and one the accordion.",The musicians re-enact the sinking of the Titanic.,1
453398,3367851138210,A tugboat is parked at the pier with a house on deck.,A tugboat with a house on deck floats in the water.,0
453446,3556375808211,"An Asian child is nude having fun in the water, despite being in dirty water.",A child is playing in crystal blue water in the bay.,2
453452,6853360659111,A lady with red-hair is submerged from the neck down in what looks like cold water.,A lady wearing a dress.,2
453570,4662830866411,A man in glasses with a beer and fire,A man is at his table with a beer.,2
453685,899079053012,"On a clear day, an older girl chases a boy along a beach with a forest nearby.",It begins to rain as the children are running.,1
453955,2355358070111,A barefoot woman in a red and green skirt is surrounded by clay pots and is working with clay.,the woman loves the sun.,2
454128,2575358644211,Kid in blue kicking penalty kick towards kid in dark blue.,Two children are fighting for control of the soccer ball.,2
454153,174385510011,"Man in black shirt hugging woman in white shirt, gray skirt.",A man mugs a woman.,2
454680,3808935147311,2 children bouncing up and down on a trampoline.,A kid jumping on a trampoline.,2
454960,2745656473311,The man is playing a stringed instrument on the ground.,A man is standing and playing a tuba.,2
455945,4688203626140,"Orange construction trucks travel down a littered four-lane street in the middles of a concrete, urban downtown.",Large orange trucks are traveling down a four lane street.,0
456523,5210947826110,A man or woman jumping for joy after accomplishing their hike to the top of the canyon.,The person is walking outdoors.,2
456555,4755080891211,A crowd gathers around a propped up Japanese food booth.,She wanted Japanese food.,2
457245,146100443411,a girl and two boys dressed up for halloween.,Kids are dressed up to play hide and seek.,2
458521,28318644411,A young child points at a large spray fountain.,A girl is playing in her backyard.,2
458595,4511684396411,A man with a beard painting.,A man with a sweater.,1
458695,2287938451311,A man sleeping outside on the ground.,A man is laying on a park bench sleeping.,2
459634,517942470211,A white dog is distracting its owner from using an iMac computer.,A white dog using a computer.,2
459818,45543081212,Two men are sitting in a horse drawn cart with potatoes in the back.,Two men are sitting in a horse drawn cart with potatoes in the back that cover the body of a dead man.,1
459867,3041262779112,Two women with their baby strollers walking along a leaves covered street.,Two woman push their strollers to yoga class.,1
459949,6878109611211,A woman lays in bed with her cat as she pets her.,The cat the woman is petting is male.,2
460502,1369506388311,A woman holds a baby surrounded by children in face paint.,Children prepare to paint a woman and her baby.,2
461274,4692101430312,A man on a skateboard in front of a food stand.,The man is standing near a food stand debating what to order for lunch.,1
462059,4531897566211,Snowboarder getting some air in the mountains.,The snowboarder is flying down the mountain.,2
462220,2827108217242,"Two construction workers sitting on some pipes while one waves, obscuring his face.",Two men sit down to each lunch,1
462583,2910873592111,Church musicians practicing for sunday.,Church musicians are practicing their dance moves.,2
462833,843218288451,A man at a park is taking pictures.,A man is taking pictures of a hockey game.,2
462917,2667549961111,A young baby crawls across the wood floor towards the water bottle.,The baby is a newborn,2
463001,3213910095051,"A man with short hair and glasses wearing a red shirt, red boots, and a black jacket poses on top of a slanted hill of snow with mountains and several trees in the background.","A man is in Kennebunkport, Maine.",2
463577,1042359076311,Two girls and a man were peeling corn.,Two girls and a man were peeling after spending the whole day in the sun without sunscreen.,2
463588,1042359076020,A older man holds an object and is looking at two young girls that sit across from him at a table that is outside.,"A man is holding an object, but is not looking at it.",0
463691,4782776184011,"A man with a long beard, white shirt, and a scarf on his head holds a plastic cup.",He is longing for a juicy batch.,2
463789,14799369041,White male squirting lighter fluid on charcoal grill coals while drinking a beer and smoking a cigarette in the woods.,Man cooling his beverages off.,2
464024,158827073310,A small blond child preparing some Nesquik.,A child about to drink chocolate milk.,0
464263,3462167010311,A young boy is yawing as a woman talks to him.,The boy is energetic.,2
464656,4924958553411,People waiting to have their fortunes told.,The fortunes told will turn out to be true.,2
465283,2899783188410,A girl having fun doing malabarism.,A girl having fun doing things I've never heard of.,0
465739,3527325633011,Two boxers are fighting with one boxer stretched out swinging at his opponent.,Two people in a street fight,2
465886,4893505289051,"A man mows the lawn at an orchard, careful to avoid the hedges and flowers on either side of him.","a man mowing the lawn, making sure to cut down the flowers also.",2
466053,2752854276411,A girl eats her food on the counter.,A girl eats food at a restaurant,2
466225,3543600125211,A man and a girl are sitting down and have a drink.,A man and girl are sitting and drinking anti-freeze.,2
466413,2644277889110,"Two female fighters, one wearing blue and gold and one wearing red are fighting each other in a ring.",The two fighters are beating each other up.,0
466555,4959266823111,Two men paint modern mural on a wall with a inclining walkway.,The project is being conducted by a solo artist.,2
466651,3958204411211,"there are five people, one lady in green shirt and a tv in background",The group watching a live musical performance.,2
466731,10002456041,Several men in hard hats are operating a giant pulley system.,The detectives operate a tool in the crime scene.,2
466914,4528578001211,A woman in an apron drinking a coffee drink and eating a cookie.,A woman is working in a factory,2
467342,4754019742412,A man in a suit is talking in front of a camera.,A man is reading the news headlines.,1
467490,58867718011,A man in a white shirt standing behind an assortment of meat.,The business man is afraid of getting blood from the meat on his grey suit.,2
468628,1693120546441,One lady looking into space.,A woman smiles brightly.,2
469048,7787558364212,Two women watching over a herd of goats in a rural setting.,a couple is trying to sell some animals in the inner city.,1
469785,4879539161312,A band sings and play their guitar.,a church choir is practicing.,1
469908,2623486961010,Three construction workers stand over a job site wearing ragged and tattered clothing while a man and woman pass behind them and a large pill of dirt and debris sit in front.,Three guys sitting outside at a job site.,0
469930,2582390123410,A sheepdog barks at a cow.,A large dog barks at a cow.,0
469935,3457210101312,A woman with a mic interviews the soccer player.,The woman interviews with the football player in the stadium.,1
470155,5806326544451,The lady at the gym is lifting weights.,The lady at the gym is lifting two thousand pound weights.,2
470515,532036676311,A little boy stands in the doorway of a van.,A little boy is playing outside by a van.,2
470607,6341181416211,A football game; player 44 has the ball in a blue jersey with the opposition in white jerseys.,There are 44 people playing a crowded football game.,2
470744,2835793460411,A woman holding a bicycle and a boy holding a skateboard near a sidewalk.,A woman holding a skateboard near a sidewalk.,2
470769,2835793460110,A lady putting her bike on the sidewalk as a guy carries his skateboard onto the same sidewalk.,A lady and a guy mistakenly  hit each other in order to settle down their belongings in a particular place.,0
471066,1879693922012,"three men standing at a desk, the two in long-sleeve shirts are filling out papers while the man in the red shirt looks on.",One of the men is not writing.,1
471185,1773928579451,Large brown dog walks up a blue staircase.,The brown dog waits for a treat.,2
471260,3633396324111,an old man wearing a hat sitting staring off into the distance.,The old man is looking at a painting.,2
471411,399487205312,Man in black shirt holding onto small child.,A man is biking with his child to work.,1
471529,149042906020,"Two barefoot young African boys in brightly colored clothing are sitting on a stone floor, one holding a clear bottle of water with a second, blue bottle on the floor between his legs.",The boy is hoarding the bottles.,0
471534,149042906021,"Two barefoot young African boys in brightly colored clothing are sitting on a stone floor, one holding a clear bottle of water with a second, blue bottle on the floor between his legs.",The boys are playing outside together.,2
471570,149042906132,Two small brightly dressed African children with water bottles are sitting on a stone floor.,Two indians on the floor,1
471623,4733508705311,A woman wearing a backpack and glasses is standing on a street.,A student is waiting for a bus at the station.,2
471855,2252918695311,A girl smiles while three people ride past her on a motorcycle.,A girl on a motorcycle is smiled at by three men she rides past.,2
471994,4130537606111,Two firemen at the end of a cherry picker attempting to get above a fire in a small trailer at night.,The small trailer fire is smoldering.,2
472068,1394673080052,Two mimes dressed in black mime tug-of-war in a field while a small white dog runs between them.,Mimes play tug of war while a dog watches on.,1
472374,1945973944051,One man is holding a dumpster door open while another man puts a trash bag in the dumpster.,Two men remove trash from a dumpster.,2
472552,3202255152411,A guy does a trick in the air.,Man performs a headstand.,2
472564,3202255152010,The man wearing a red shirt is performing an aerial stunt on a bicycle.,The man's shirt is good camouflage for a nosebleed.,0
473454,224663185211,A man shaving another man in a barber shop.,A man cuts another man's hair.,2
473582,4653630277212,A cook puts finishing touches on a plate of food.,A woman ices her cake,1
474066,4105635976311,A man sits at a cluttered desk looking towards a printer.,A man is bent over his printer.,2
474421,4830101710432,Man watching child in hallway.,There is a woman holding a child in the hallway.,1
474423,4502968133011,A guy snowboarding down a pole that is on top of a blue vehicle into the snow.,A BMX rider performs a stunt.,2
474485,6078286671311,Woman making ornamental carvings into wood in a shop.,The woman is trying to make furniture.,2
474620,14919212010,A man wearing a white suit is operating a crane while on the bank of a body of water.,Cranes are used to unload goods.,0
474731,4626046174211,A man is sitting down in a shop.,A man shops for groceries.,2
474960,3049092854211,Two individuals padding in to shore from the ocean backlit by the sunset.,People carrying a canoe.,2
475613,143680966331,A person climbing a large moss-covered rock,The large rock is very poky.,2
475830,6981393358312,A man wearing a old style suit dancing in a ballroom with a woman.,the man is a farmer,1
476140,252054933151,"A man is standing in front of a party, with several children and party decorations (including balloons) also in the shot.",A child and several men are at a Halloween party.,2
476229,2084851847412,Group of people sitting around a table for a meeting,People are at a fantasy football draft.,1
476280,506442511111,A group of people on a bicycle trip taking a break on a street corner.,The powerwalkers take a break on the street corner.,2
476635,3673642950111,A young woman dresses flamboyantly for some kind of festival involving a lot of color.,The woman is wearing a pink shirt.,2
477288,2605591891311,"A large man in overalls, driving a Segway.",A large man is driving his car to work.,2
477439,3089862485111,A long-haired man stands at a microphone playing a pink Hello Kitty guitar.,A man is playing a typical guitar.,2
477486,3191982761411,Five men are standing in a dark room with graffiti on the walls.,The five men are getting ready to start a marathon highlighting graffiti art.,2
478032,1484815652421,Four girls in a kitchen near a plate of brownies.,Four girls in a kitchen waiting for their daily food ration.,2
478067,1484815652111,"A group of women, who look unhappy, are sitting in a kitchen talking.",Women are preparing supper for their families in the kitchen.,2
478178,446901798311,Woman with peace sign t-shirt walks dog on forested path.,The woman is walking alone.,2
478314,383918000211,"Two women, one in a white shirt and one in a yellow shirt, walk along the beach.",The women are wearing swimsuits.,2
478323,4799459247332,Some people are paddling in an air filled raft.,There is no more space in an air filled raft.,1
478438,2251152321411,A man celebrates a child's first birthday.,his child was born yesterday,2
478507,3320304931031,A woman in a black skirt and dark red sweater with holes in the sleeves sitting on a trunk to put on red flame tights.,The lady wasn't ready to perform yet,2
478851,226539844010,Three police officers 2 male 1 female standing around a girl holding something in her hands.,Three killers with a badge accost a girl.,0
479100,7958174552210,"In the 2012 Special Olympics, Canada volleyball team is shooting for a win!",The Canada volleyball team wants to win the gold medal in the Special Olympics.,0
479287,49278853411,a little girl holding an infant.,There is one person,2
480685,2168809436211,A man stands in front of a fallen down building.,A man helps to rebuild a building.,2
480723,4718615348112,Bronislaw Komorowski's campaign sign floats above a McDonald's.,Someone is eating a Big Mac at McDonald's.,1
480941,5261346652411,One construction worker drilling away.,A construction worker builds the frame of a house.,2
480983,6217611379411,Someone in Europe pulled over by a motorcycle cop.,A police officer is directing traffic.,2
481530,146479460131,"A black man sits at a sewing machine on the sidewalk in front of a home, working on a project of some sort.",A man using a sewing machine to make pasta for an upcoming project.,2
481711,4569687236012,Three dark-skinned children are riding a floating bike with giant wheels through the water.,Kids are playing in an indoor pool.,1
482385,405694615412,A woman poses for the camera in front of other people eating and drinking.,an artist is painting the woman,1
482645,146100443020,"One child with a flower painted on her head, is wearing a red glittery outfit with a shawl and gloves, while her companion with a hat looks on.",A little girl who is wearing a glittery outfit shows a girl with a hat the flower she has painted on her hand.,0
482671,4763738062010,"Six men, four in blue shirts with their backs to the camera, are sitting on a boat dock with a dark red pile of fishing nets in front of them.",A group of men on a boat with nets.,2
483249,6929815804112,An individual in a salmon colored polo shirt and jean shorts rides a small tractor outside.,A man in a brightly colored shirt mows his backyard with his riding lawnmower.,1
483385,2102724238211,Two women are sitting with their purses in their laps.,Woman are shopping.,2
483820,4835236623210,A woman on a city street takes a photo while people walk by.,The woman takes photos of strangers.,0
483913,142347382011,This is an aerial shot of people sitting outside in chairs on a patio and drinking.,This is an aerial shot of people sitting outside in chairs on a patio and eating.,2
483934,8192488887112,There four older people three are males and one is a lady and they all look lost.,the people are fine,1
484595,136399365412,Craft vendor on a cellphone.,Someone was trying to sell cellphone gear.,2
484656,4707111500212,An injured man lying on pavement with a man holding his head.,The man has a injured head.,1
484726,2819000497022,A woman wearing a pullover with an American flag patch bends over an elderly person who is lying on the ground.,The woman is wearing a dress.,1
484950,2113592981411,oriental lady jumping in the air with joy.,A lady jumps rope with her daughter.,2
485115,3042381160212,Several people standing around and operating computer equipment,Several people are doing work on computers.,1
485136,1304428316041,A man wearing a blue shirt and a plaid cloth wrapped around his waist is trying to obtain something from a tree by using a long pole.,A man is trying to get the tree to release his child.,2
485305,6961930082411,The market man prepares the meat for sale.,A man cleaning fish.,1
485408,3695517194011,"A black soccer male soccer player in a purple uniform with a soccer ball on his head, and a white male soccer player in a white uniform behind him.",There are two black soccer players,2
485785,1159425410041,A female washes her medium-sized dog outdoors in a plastic container while a friend secures it with a leash.,A female washes her small dog.,2
485860,1142283988211,A smiling woman holds a person dressed in a pig costume.,The female holds a pig.,2
485937,3485280151411,A woman is sitting at a table with raw meat.,The woman gets ready to eat her cooked steak dinner.,2
486033,4083086047410,Raw meet quarters hanging on a rail.,The meat was ruined.,0
486105,2751612533011,The construction worker walks away from the work site to go home.,The construction worker runs away from work because of his boss.,2
486440,3335296184311,Two men wearing reflective clothing working in a tunnel.,There are men indoors,2
486623,2404560299312,Uniformed police officer guards a corner.,The tower contains one million dollars.,1
486717,3735774309012,"Five men are dressed in yellow and black uniforms and looking up, while one of the men looks to the side and a woman in a beige jacket is holding up a bike in back of them.",The group is packing for for a trip.,1
487136,4859792687042,A man wearing an unfastened helmet holds himself up on the side of a wall as people look on.,People watch a skateboard attempt to do a trick.,1
487444,4764827031011,"A man wearing a green shirt and blue pants is lying on the sidewalk by some trashcans in front of a house, with something on the steps by the front door.",The man with the green shirt and blue pants is sitting on the sidewalk.,2
487543,2404046478211,A woman stands in awe at the sight of a baby camel in the desert.,The woman gave birth to the baby camel.,2
487680,558665373012,A woman wearing jeans and a red shirt is jumping off of a stump in the woods.,A lumberjack leaps from a stump.,1
487841,2734986479442,Two men on top of a roof fixing it.,Two men are on happily top of a roof.,1
488318,2548674570241,The man in the yellow shirt is singing and playing guitar.,The man is playing heavy metal music.,2
488399,1678345419021,"A young man in a white shirt is sitting on a wall with his legs wrapped around a young girl, with their motorcycle helmets on the wall behind him.",A young man is sitting next to a young girl awkwardly.,2
488630,1287905264411,A woman looks on as a toddler reaches up towards the sky.,A toddler watches a woman try to grab a cloud from the sky.,2
488665,2890240843011,A black man and white man and white woman are standing with some bicycles lying about but appear to be watching some type of event.,The three people are at a KKK rally.,2
489161,2916770809111,Two onlookers watch a young man as he gets ready to make a hit.,The young man is shooting a basketball.,2
489664,1065831604051,A bunch of people in racing gear and helmets racing bicycles around a corner on wet pavement.,They are old people.,2
489740,5222250994311,An individual skating on a beautiful snowy clear day.,A man skates on a  frozen lake.,2
490528,369802520010,An ash colored dog is walking forward in the snow.,The dog has grey fur.,0
490745,23022402311,Graveyard workers dig a grave in a grassy cemetery using shovels.,Construction workers dig a grave in a grassy cemetery using shovels.,2
490941,4568594263410,Workers strip a wall while on scaffolding.,Workers are working on a project to change a structure.,0
491343,2211946621410,A young man works diligently on something important.,A kid works scrupulously.,2
491420,440184957410,A clown shares cut-out pictures of children.,the clown is wearing garrish make-up,0
491695,3064436138211,The man in the blue shirt was knocked down by the officer.,The police officer fell to the ground.,2
491943,4031301793012,An Oriental man with glasses and a colorful vest is walking down the street with a girl with blond-hair.,A caucasian girl purchases a balloon from an Asian street vendor,1
492320,2390400553111,A window washer dressed in blue overalls is suspended high in the air washing windows.,Overalls are washing air windows.,2
492641,4791332465211,Kids are watching a man in uniform standing on the grass.,the kids went to the zoo,1
492701,1685990174211,A group of children in a field.,Some teenagers are in the field.,2
492892,2867736861311,A brown dog is playing with a ball in the water.,A dog on a beach,2
492930,3723903586112,"Greyhound dogs race on the track, with# 8 leading the way.","Dogs race, with #4 in second place",1
493110,2043427251312,A man jumps up and down in a puddle in a parking lot.,man jumps up and down in park.,2
493238,4817120926011,"Two police officer looking men on a motorcycle, with a white ice chest on it as well, wearing hats",Two men are under arrest by their motorcycles.,2
493424,7249763658411,A father showing his son something on paper.,The father and son are drawing a picture.,2
493893,5172704250011,A white man and a black woman standing behind food service areas are separated by disposable plates as they wear red aprons with their logo upon it.,The man and woman are at a restaurant on their first date.,2
494044,1357753846241,A black dog walks through some water.,A dog plays fetch.,2
494217,1141739219411,A family gathered at a painted van,A family gathered around a car.,2
494353,5669959908112,An old man with a white beard is gesturing and speaking into a microphone.,The man is grabbing his crotch.,1
494680,127149546111,A man in a white t-shirt is smiling as looking at something.,A man watching the football in tv,2
495107,2105756457411,Two young kids are in a hut.,The two kids are outdoors.,2
495918,4019373509010,"A young girl dressed in brown dress and sandals scowls at a young boy dressed in black hat, tank top, and blue cargo shorts as he tosses a silver ball towards a identical ball.",the young girl is throwing a ball.,0
496146,1752454466312,This dog is done running down the yellow board.,The canine has stopped running all together.,1
497085,4945259269011,A curly-blond-haired man and a black woman wait to cross the street across from a photo store.,a man and woman both dressed in white wait to cross the street,1
497229,1604496657051,A brunette with curly hair is standing by a mural between a bike and a motorcycle and talking on a cellphone.,A brunette is talking on her cellphone outside of her house.,2
497325,4440406136411,There is a sign claiming that Jesus is coming.,The sign says Jesus is here.,2
497766,3260768565112,People are gathering under colored lights in a large tent.,People are meeting in a tent.,1
498053,4688933778012,Surgeons in blue protective clothing are performing surgery.,Interns take their final medical exams in the hospital.,1
498111,544149309122,"A man with a black baseball cap, blue shorts, gloves and no shirt is standing atop a roof.",A man is surveying land before he starts jogging,1
498169,7779718252411,Two dentists are working on a girl's teeth.,The girl is at the doctor's office.,2
498348,499511476032,A group of graduates sit in a row of chairs in front of a stage as other graduates line up to receive diplomas.,The stage is barren.,1
498565,2134495868311,A woman and child eat and drink outside a McDonald's restaurant.,A woman and child having a Taco Bell taco.,2
498597,3320356356011,The man in the blue shirt climbs a large rock in a wooded area.,A man foraging for berries in the woods near a rock.,2
498706,2655158300011,A group of people are having fun with alcohol on the table.,The group having fun consists of young children.,2
499230,360132352311,A female figure skater performing a technique in an ice rink.,A female figure skater performing a hoe down,2
500155,137431037111,"A group of people are taking pictures, with one person standing on a plastic storage tub atop a table.",A bunch of friends all pose for a picture.,2
500585,2923605305031,"A man with a Nike hat, Nike shirt, Nike shorts, and Nike shoes is sitting on some sort of public transportation.",A man has an Adidas Nike hat.,2
500881,2819833106412,The patient is giving the list to write.,The patient tore up the list.,1
500965,5267607278010,A man is holding a bottle of Mountain Dew to his mouth in a comical expression as a toy spider sits on his keyboard., A man is holding a soda to his mouth in a comical expression as a toy spider sits on his keyboard.,0
500967,5267607278112,"middle-aged man drinking mountain dew and eating a form of candy by a computer, with geeky words in the background.",A man eats carrots while working on computer programming,1
501080,3781326288112,A bunch of people sitting outside a building at night.,puppies follow their elders through a pavement,1
501344,127480623112,A man is putting in an order at the kitchen of a restaurant.,A woman takes a mans order.,1
501351,4655871409211,Three men are standing next to each other wearing different colored shirts.,Three men wearing blue shirts.,2
501862,747209951452,People on a crowded beach.,Only woman on a crowded beach.,1
501995,3335296184011,Two construction workers are enjoying work in the shade as the city goes about its business in the background.,two workers are in the sun,2
502087,2551007516312,A girl hanging upside down on a rope over a grassy lawn above a city.,The girl is on a tire swing.,1
502428,3233596490242,A lead singer and a guitarist are pictured in this concert photo performing one of their songs.,A drummer sits behind a couple of his bandmates.,1
504003,3221769307312,There is a crowd of people on stage raising their hands in the air.,A crowd of people raise their hands at a baseball game.,1
504290,6284009144112,Beautiful dancer in a red skirt and she is striking a pose with her legs in the air.,A stripper takes a nude picture for the camera.,1
504431,3609233201131,"A child, aged under 10 years old is midair during a basketball shot.",A child is doing a backflip through a basketball hoop.,2
504514,2598979962211,"A woman in a red shirt, white hat, and white shirts is playing tennis.","Dressed all in white, the woman practices her tennis.",2
504576,4594606832211,A bunch of hippies laying on the ground being entertained by something we ca n't see.,A group of hippies are mesmerized by a large cloud of smoke.,2
504851,5790840713111,Indian women learning from a man how to make fabric.,Women are teaching a man.,2
504935,3187924573111,A white bird has something in its beak at it lands on the water.,A white bird catches a fish in its beak as it dives into the water,2
505341,7434147482312,She is standing in front of a vintage car and ready to play guitar.,A guitarist stands in front of her new car.,1
506063,3124310426211,A young Hispanic girl is cutting up some artwork that she has drawn.,the hispanic girl is drawing,2
506137,6943202340411,This is a close call between a baseball batter and a baseman.,Two players test each others muscles.,2
506396,5007133864112,A young child is being held by a woman in a room with a shelf in the background,The sun shines bright in through the window.,1
506534,380527679411,People shopping at a fruit stand.,People shop for tomatoes.,2
506603,44412142,A blond man in a blue shirt inspects his tennis racket with his fingers.,A blond man in a blue shirt inspects his tennis racket with a magnifying glass.,1
507177,4969006670112,A woman in a gray shirt and blue jean shorts is looking at dishes.,The woman is shopping at Wal-Mart.,1
507573,475816542422,A black and a yellow dog,A multi colored domestic animal.,1
507806,2616561200211,The brown and white dog is chasing the ball.,The ball is moving at an increasing velocity.,2
507865,4701385015110,Three people sit together and consult a notebook while a man stands and watches over their shoulders.,Four people are looking at a notebook.,0
507940,4950282251111,A man walks down the street in front of a white van.,A man walks down a street as a white van zooms by,2
508532,2852670181411,A man numbers items with red paint.,A man is painting a building red.,2
509001,3170630855311,A couple enjoying the night lights together.,A couple is at a night baseball game,2
509067,4297543039310,A man puts his face very close to his computer screen.,A man examines a rectangular light box very intensely.,0
509348,4744759921111,"A guy holding a sign saying will work, while giving the peace sign.",The man is wealthy.,2
509365,3692892751412,A man does a trick on his skateboard in front of a crowd.,the man is a biker,1
509447,244073535052,"A man is tilting his head back in a barber's chair, while his beard is lathered up before a shave.",The man is cutting the beard off completely.,1
510057,4490814834411,A donkey pulling a person on a cart.,"A person tugs on a donkey, trying to get it to go.",2
510515,471106357311,People milling around outside a european cafe.,People hustling and bustling outside a European cafe.,2
510516,166321294012,A motorcycle driver dressed in orange gear swerves to the right.,A motorcycle driver is wearing a leather jacket.,1
510668,3827243324111,A person with a backpack is walking on a cobblestone path.,A hiker trekking through the woods.,2
510713,437673289111,A rock climber uses sophisticated equipment to rappel down the side of a cliff.,There is a person climbing a cliff.,2
512244,708945669011,"This man is in camouflage clothing, in a wilderness area, aiming a camera.",A man is in red and yellow clothing,2
512458,127449574012,"A boy in a gray hooded sweater, looking at a school of fish at an aquarium.",A person looking at a school of dolphins.,1
512871,3688797852110,The guy in the black and yellow vest has a black hat on.,A guy in a bumblebee-colored vest is wearing a black hat.,0
513250,17185253411,Elderly people sitting at a bench.,Elderly baseball players have been benched for the rest of the game.,2
513264,4726111025311,A young boy is jumping off of a diving board.,A boy has jumped off a diving board while another version of his self cheers him on.,2
513268,4726111025211,A little boy is jumping into the water from a platform.,A boy is jumping into a jacuzzi.,2
513632,5551322,The center horse has a white spot on his in the middle of his head.,One horse has a spot on its head.,1
513653,5551011,This picture is a strange combination of old times and present day.,The picture is from the late 16th century.,2
513720,5551541,"On the shoulder of the road, near the curb, grass has grown onto the roadway.",The grass is red.,2
514209,3571220254012,People on the street watch a street performer with a guitar.,A street performer is smashing a guitar.,1
514543,3156379613211,The man in the gray hooded jacket finds the missing piece.,The man found the broken door.,2
514617,3149261891411,A young girl playing the harp.,Percussionist performing in concert.,2
515210,1412318227412,A man is playing the drums.,The man is hitting a cymbal.,1
515460,7173234758311,A man trying to reach the tennis ball in a tennis game.,The man is not reaching,2
515763,506367606212,A person looking to the right standing between plants in buckets and a banana box.,A person is picking bananas from a tree.,1
516025,161329629022,A group of people dress up and participate in role playing games.,They are engaged in battle.,1
516502,4393957264312,A man in deep thought while the woman wits with much patience.,The woman is mad.,1
516734,571612606412,Two people doing tree work.,The tree workers are acrobats.,1
517092,5325143830212,A person is mixing an orange colored ingredient into a mound of flour on a wooden board.,A construction worker is pouring a mold.,1
517932,1130295306351,Boy in striped shirt looks at peaceful lake.,A boy is standing on the beach.,2
518045,154362163312,A group of children look at an object in the hands of another young person.,Several children crowd around another child.,1
518050,154362163032,"woman in helmet showing three small children something in her hands, standing in front of a stone wall.",The woman has something in her hands to show others.,1
518135,275170445111,A group of people are sitting next to each other with some wearing white shirts and blue vests with yellow sashes and the others wearing large fluffy white hats with a pink fluffy top.,Some people dressed in military uniforms are sitting next to each other.,2
519068,1317156110,An ice cream truck is stopped in front of two small apartment buildings.,The truck has been painted to sell ice cream.,0
519804,207601580411,Two women watching a parade.,An old man performs in a parade.,2
519935,3579150322411,A bearded gentleman sleeping propped up.,A man is sleeping laid out in his bed.,2
520013,1290571209342,A young child using a sponge on the front of an oven.,A maid is wiping the stove.,1
520033,5684881640412,An older man shopping for laundry detergent.,The man is looking for tide,1
520858,2623486975111,Construction workers stand next to a green and white cement mixer at a construction site.,The workers are waiting for the cement mixer to be delivered.,2
521121,7232862442112,"Two men being watched by many, wearing no pants or shirt, one having tattoos and wearing some kind of headgear.",Two men are fighting to the death in a new arena.,1
521321,3758747095011,"A very young boy is sitting in a swing in a park, smiling and posing with his arms above him grabbing the swing cables.",A teenager is sitting in a swing.,2
521516,466956675211,a man climbing a sheer rock wall,A man climbing Mt. Everest.,2
521638,3321334180011,A bird with a white body and gray wings is landing on lake water.,A bird is starting to fly.,2
521672,4484418092411,A woman in a white shirt walks while carrying a jacket.,A shirt carries a jacket down the street.,2
521876,3120235179011,woman squatting over a bag filled with some sort of round green vegetable.,A woman is emptying a bag.,2
521919,136886677111,two man are paddling a kayak along a river with green trees on either side.,The men are paddling a boat,2
522041,4351764727011,A band sings under red lights while a couple dances in the foreground.,A high school band prepares for their first big concert.,2
522306,267062347311,An older gentlemen puts on a one-man band with various instruments.,A band performs.,2
522672,1184340890031,A family coming back from shopping and a gentlemen is reading his newspaper to the side of the street.,A family is headed to the mall.,2
523093,4649865586212,A very young female child is smiling at a camera outdoors.,No one else is in the picture.,1
523410,3731739486211,3 women and a man waiting in line to board a yellow bus.,The line is 7 people long.,2
523491,5028137132411,Old man in swimming pool having fun swimming,Man in a puddle is having fun.,2
