,guid,premise,hypothesis,label
434174,3523851105011,A boy cutting a paper square in the kitchen.,The square has different lengths.,2
434335,1112334131150,A woman sits with a boy in an orange hat with a cookie in his hand as he makes a funny face.,The boy is trying to make the woman laugh,0
434391,2904997007311,A little boy jumps high off his bed.,boy playing,2
434514,2942535642012,"Three men, wearing hard hats and uniforms, are working in a field.",Three men are working hard.,1
434707,3267847492312,A group of men loads cargo onto the back of a vehicle.,They are transporting the cargo.,1
434878,1056359656341,Child sitting down looking at train ride brochure,People are waiting for train ride,2
434892,145754126032,"A man wearing a white t-shirt with a green number 3 on the back is on his knees shining black shoes propped up on a box labeled ""SHOESHINE"".",A man wearing a white t-shirt is interact with shoes,1
434893,145754126020,"A man wearing a white t-shirt with a green number 3 on the back is on his knees shining black shoes propped up on a box labeled ""SHOESHINE"".",The man is working.,0
434945,145754126331,"A man in camouflaged shorts, and a white t-shirt shines, another man's black shoes on a sidewalk.",The man shining shoes is standing.,2
435007,1285874746342,a african-american woman stands in the crowd.,Black women's are standing,1
436031,1175268298052,A young student receives fencing instruction from his kneeling teacher while a potential opponent and a woman gaze behind them.,A student exercising,1
436065,1266359954210,Several travelers either standing or sitting on what appears to be a subway car.,peaple might be on a subway car,0
436132,4097650560311,"A group is dancing with no shoes, with lights in the background.",There were a group of kids dancing.,2
436205,1557838421440,There are two dogs playing with each other.,The dogs are happy.,0
436303,4804878120310,Woman in long skirt walking across street.,Women walking in a city.,0
436367,2797149878212,A boy on the beach casts a fishing pole in the water.,The boy is standing in the water.,1
436443,1588931550021,"A person stands beside a boat, on a dock, looking out across a lake that reflect trees in the distance.",A woman looks at a boat.,2
437235,4721088452112,A man in a blue shirt is performing maintenance on a window.,A man is working outside.,1
437487,1262454669240,Woman sitting on bench and holding the leash of a large white and brown dog.,There are two large dogs on the beach.,0
437626,353913110,A man wearing all black and with a covered head lies in front of a doorway with grocery bags.,a man went shopping,0
438164,1403064674110,A person dressed in a blue shirt and jeans looks past the trees to the horizon.,A man in blue shirts and jeans looking to the horizon past trees.,0
438328,4605435037210,A man with dreadlocks poses with an oddly dressed woman (drag queen?) in a city.,a man is posing with a woman for the camera,0
438884,2425532035212,A young boy in a blue golf shirt and khaki shorts is practicing his gold swing.,A boy is playing outdoors,1
438936,3270691950310,A young man dives into water.,Aman is swimming.,0
439189,182030893450,An older smiling gentleman is examining a rifle in his home.,An old man cleans his belongings.,0
439489,5825529550210,A kid wearing all red prepares to catch the ball flying towards him.,A kid is at a sports game.,0
439564,2707602038210,Two competing cyclists pedal past crowds of onlookers.,The men in the bike race passed the crowd.,0
439864,3351586010112,a young boy is rollerblading across a wide open space.,A young boy rolling in the roller blade.,1
440079,4954417902211,A man is stopped on the street on his motorcycle.,A man is outdoors standing on his bike,2
440102,7796487260212,"A young woman does an acrobatic move on one hand, in an empty pool.",A young woman is doing a handstand in an empty pool,1
440299,1438632858220,A man is jumping in the air in front of a coastal scene with water and mountains in the background.,A man is standing near a beach.,0
441081,4671529065111,A man with a white shirt and tattoo sits inside an ice cream stand covered with pictures of delicious treats.,A man with a tattoo sells ice cream from a stand.,2
441367,1230594535050,A lady wearing a green shirt stands on the window seal of a brick building as a young boy watches on.,The boy is curious about the woman.,0
441460,294241289310,A man wearing an astro boy shirt and a green hat cleans a pool.,A man is near his pool.,0
441483,182074740021,A woman in yellow shorts and a red bandanna wrapped around her head is walking in the street in front of a blue house.,The woman is planning to rob the blue house.,2
441685,2512447018312,An African boy sips on his spoon in a green room.,A boy is eating ice cream with a spoon at his father's house.,2
441827,4960199915212,An Indian male is out shopping for some fruit.,A guy is buying some fruits.,1
441866,5892947599010,A baseball player with the red cap is trying to get the ball as an opposing player runs to the next base.,A baseball player is throwing the ball to the baseman.,0
442070,537222436311,A woman in a skirt and boots with a red bag walking down the sidewalk.,A woman in a skirt and puss and boots,2
442423,3613705104312,A skateboarder skates down stairs covered in graffiti.,a skateboarder grinding the rails,1
442532,3654402537051,A young woman wearing a white dress with a blue towel in her lap is having her hair dried by another woman used a hair dryer.,a woman blow dries a younger girls hair while she looks out a window at a busy city street,2
443101,3124838157410,A man and two women pose outside a retail store.,They see the photographer.,0
443317,6249146423312,One man rock climbing on a sunny day.,A man is getting exercise.,1
443359,6879527197112,"A boy in a blue shirt is on a skateboard in midair doing stunt, while others watch.",A boy is performing for others.,1
443473,4857570002411,people walking through a market.,Humans walking slowly.,2
443693,5901845159041,"Man with old movie camera and equipment, all in gold, being approached by a young child in a blue coat.",A man being approached by a young boy.,2
443723,4572715888110,"A man in jeans and glasses stands next to a subway rail, leaning against a post and reading a book.",A man reads his book waiting on the subway.,0
444027,7754829172412,Players in a basketball game.,Two teams playing against each other.,0
444226,3102204862010,A wrestler is being held in the air by another man in the ring.,They are competing in a wrestling match,0
444432,753285176210,An adult and a child hold hands as they walk up a grassy hill.,Mom and daughter are outside,0
444514,4761370497010,"Three people walking through the subway station, while a fourth person waits.",A friend is waiting for three people to meet him at the subway station,0
444590,6022108522410,Two artist singing a duet at a nightclub.,Two artist singing a duet at a nightclub have people watching them,0
444820,1287768104050,"A lady standing wearing black and has a black mohawk has her arm around a guy with a brown bucket hat, green cargo pants and black shirt.",A couple is enjoying time together.,0
445140,4758626595312,Several men are tinkering with radio controlled items.,The men are playing.,1
445233,3332202255210,Two young men are playing guitars in the corner of a room.,The young men are performing.,0
445833,4835922124310,a train with two women using their cellphones.,two women are standing.,0
446226,431018958412,A girl paddles a canoe.,a person is padding a canoe,1
446242,1248953128332,Young girl in blue dress stepping over a soccer ball.,A girl is playing outside with a toy.,1
447291,4444932,The bears seem to have a friendly or familiar relationship.,The bears did not attack each other.,1
447737,2432584943111,A woman holding a broom in a small bathroom; another woman is right outside the door speaking with her.,The women are talking about movie.,2
448278,3139803996410,A young woman in black is throwing a football in here home.,They are playing football.,0
448425,5825529550010,A young boy attempts to catch a rugby ball at the beach while dressed in a very colorful outfit.,They are playing rugby.,0
448463,367400736212,"A table full of pictures in frames, at an outdoor market.",A few pictures outside of frames at a market,1
448929,18284727312,A woman is painting a copy of a picture hanging on the wall.,A person sits in a room.,1
449389,4557533077211,A woman in heels and a yellow dress walks down a public street.,She has been around the block a few times.,2
449830,1397887419312,Two brown dogs are running on the grass.,Two dogs are running in a field.,1
449831,1397887419212,One dog chases another on the green grass.,Two dogs are playing in a field.,1
450445,331557517310,A photo of an asian women on top of a bridge by the shore.,A woman poses for a picture on a bridge.,0
450793,459559508112,A female gymnast in a black leotard is landing a move on a balance beam.,She was a gymnast doing a performance.,1
451140,6377636101212,A man is kayaking and has encountered a rough wave.,a man is kayaking and encountered,1
451324,23017965012,A female tennis player dressed in light blue prepares to hit an oncoming tennis ball.,Female also playing tennis.,1
451411,91251257210,A lady by the water is grasping a black pot.,The pot is outside.,0
451894,3989068834012,An older Indian lady buys herbs from an outdoor market.,Old Indian woman shops for groceries.,1
452630,2955813024112,A group of teens and a group of adult men talk amongst themselves in an outdoor area.,There are more adults than teenagers outside.,1
453114,4793108729111,Kids are playing in the ocean on sunny day at the beach.,Kids are playing Marco Polo in the Pacific Ocean on a sunny day.,2
453368,4811347964312,A girl enjoys the spray from an open hydrant.,The girl is wearing a bathing suit.,2
453403,3367851138112,A man standing on the dock beside a building and a tugboat.,a man enjoy the time in outdoor,1
453472,1096165011450,a boy smiles underwater.,The boy is swimming,0
453543,6669146081230,Three men stand on the podium while four other men stand along with them as part of the awards ceremony.,An awards ceremony is taking place and the three winners are accepting their prizes.,0
453961,2355358070310,a woman making pottery sitting on the ground,A woman is using a pottery wheel.,0
454075,6530902779010,Four construction workers stand on a beach-side road in the process of being rebuilt; none of them are working.,Four construction workers are relaxing.,0
454684,3808935147111,Wow this must be how all the stunt artist get their start.,na,2
454685,3808935147112,Wow this must be how all the stunt artist get their start.,na,1
454749,6890393836310,A woman with a microphone is speaking to people in seats.,A woman is on stage speaking to a crowd.,0
454782,415758755430,This man is asleep on a bench.,The man is napping outside.,0
454993,2747474694441,A man passing by a group along a cobblestone road.,A man is passed by a group of people on the cobblestone road.,2
455131,1521979323011,Four men working together trying to get a banner of Luciano on top of a building.,Four men are demonstrating on top of a building.,2
455263,1516714577022,"The girl is wearing a white shirt with pink skirt, and she is standing in front of a house.",The shirt matches the skirt.,1
455293,136581487020,A toddler grasping the handle of a tool to stir food in a bowl along with another person whose arms are seen holding the bowl and tool.,A toddler learning to ster while another person holds the bowl for them.,0
455358,3856182861212,Three women are working in a hospital.,some women are working in a hospital,1
455377,1235685934411,A man in sunglasses on an overpass.,A man sitting on overpass,2
455707,3084472444011,Two people wearing orange coveralls are cleaning the street from garbage.,The ladies are cleaning the street.,2
456115,3659915446210,A topless man cooking outside on the grill.,the man was preparing for a cookout.,0
456379,5341860341112,"A group of people are on a large, thin, boat in brown water.",The boat is large.,1
456382,4645676225010,A person wearing a big hat and yellow boots is sweeping the road after the rains.,A city worker cleans the streets.,0
456543,4755080891311,Chinese people are eating and watching people make food.,The Chinese family are talking and waiting for their food.,2
456805,2938181762111,small child playing in grass near sprinklers.,A small child slips and falls near the sprinklers,2
456850,3680138412,A young girl in her early twenties is laughing.,youth enjoying,1
457313,7925159786212,Three uniquely dressed women dancing in a parade.,Woman are moving alongside eachother.,1
457355,2837804631312,The little boy is about to walk into the sprinklers.,The little boy is playing in the sprinklers.,1
457381,3323514651030,one boy wearing a black jersey holding a basketball while another is behind him trying to get the ball,Two boys playing in a basketball game.,0
457633,2736200571210,A man playing a recorder into a microphone.,A man recording his recorder playing.,0
457711,631949256112,A woman sitting on a piece of cloth surrounded by dirt and is working on a piece of cloth,A woman is sitting outside.,1
457989,3338573401050,A woman opens her eyes wide and sticks her tongue out as she holds a camera to take a picture.,She's taking a selfie.,0
458002,3338573401031,A woman opens her eyes wide and sticks her tongue out as she holds a camera to take a picture.,A lady takes photos of her lover.,2
458156,2679381280011,A cello player wearing flip-flops and a blue shirt playing the instrument.,A St. Bernard wearing Flip Flops is playing the cello in the park.,2
458240,3240470193411,African woman with child writes the alphabet on a chalkboard.,the africam woman drawing chalkboard with his child,2
458599,6926512292411,A woman in a swimsuit bumps the volleyball.,A woman is holding a ball.,2
458909,162967671430,Two young men are having good time.,The men are smiling.,0
459029,3488087117310,a brown and white dog jumps on the sidewalk.,martial arts demonstration,2
459126,3539552261211,A large group of people are in the middle of a field.,There is a large group of people singing in the field.,2
459202,3474985382010,The mountain biker is descending the hill on a woodland trail.,A biker is speeding down a trail.,0
460638,4586078680310,A woman is using a large loom.,A woman is making something.,0
461504,3343311201112,The lady holds her paintbrush next to the artist's easel.,Lady standing next to a painting.,1
461594,5065862360412,Young girl sips a drink on a blue bench.,A girl is sitting on a bench outdoors.,1
461635,1077546505411,A boy rides down a slide into a small backyard pool.,The boy is fully clothed.,2
461707,3171035252312,A person is hang gliding in the ocean.,A person is gliding into the ocean.,1
462035,2234726075411,A motorcyclist gets moving.,The motorcyclist is wearing a cowboy hat.,2
462043,2234726075310,"Riding a red motorcycle, with appropriate equipment.",The motorcyclist is wearing a helmet.,0
462164,621668012011,An oriental individual is wearing a decorative costume in black and blue with fur on the arms and adorned with metals.,A person is wearing mexican style clothing.,1
462368,5950363786212,A gymnast jumps to flip in gymnastics competition.,The gymnast is athletic.,1
462613,4670356028012,A man wearing a white shirt is standing in the street in front of a store.,The man is walking in the store.,1
462647,1126403094222,A mother and her two daughters having a happy moment.,Mom and kids are very happy,1
462769,2649705487310,A woman passing by the shore.,Shore passing the danger.,0
462972,4944108585312,A couple in business attire sit on a corner cafe with al fresco dining.,A couple chose business attire to go to cafe.,1
463191,346073628010,"A girl in a blue dress and another girl in a purple dress, both smiling.",There are two happy girls posing for a photo.,0
463507,405534993410,A rock climber.,A man is climbing,0
463672,969655512411,A boy travels through a brick walkway.,A boy is with a girl,2
464106,2970367040412,Man playing an instrument on the sidewalk.,The man is playing music.,1
464133,100652400140,A man wearing a hard hat and a caution vest is standing in the street waving an orange flag.,A man is working in the streets.,0
464255,3462167010011,"White woman in a blue shirt and skirt standing next to a young white boy wearing a yellow shirt and blue shorts, on a flight of outdoor steps.",there are several people standing around,2
464500,4697429772212,A person is holding a fishing pole in their right hand.,the person is using a fishing pole,1
464972,537875659412,Man blows bubbles in a bathtub.,A man taking a bath.,1
466194,7756821586310,A guy is holding a gun in an arcade,The man robbed the arcade.,0
466388,1679565118411,Black dog jumping to catch tennis ball,A black dog chases after a ball.,2
466516,3088399255010,Horses being ridden over green grass and jumping an obstacle.,there is a training going on for horses to face any difficult situation,0
466953,291072638110,A young child reclines in a pile of fallen leaves.,a boy in the leaves,0
467255,2915792034410,Children are pulling on a rope.,the children are playing,1
467693,4194039933212,A girl smiles as she opens a uniquely-shaped clay jar.,A girl seeing and smiling uniquely-shaped jar,1
467792,3608858344310,A woman and a man outside doing a show involving fire.,They are street preformers,0
468001,3182405529010,an older man with long gray hair and a long gray beard bike riding on the shore.,The man is near the ocean.,0
468662,4687695415411,Nueske's Meat Specialties table near a lake.,A picnic table near a lake has meat on it.,2
468853,2225864432110,A woman in a animal print coat standing next to a smoking woman.,The woman is outside.,0
469436,3864694123312,Two people painting in a dirty room.,"some people were painting,",1
469585,8207226893211,A girls' volleyball teams shows emotion on the court.,Some mean getting emotional.,2
469683,400851260312,A man stands in the snow as the sun sets.,the child was happy,2
469696,2257332250311,A young man plucking on his guitar in a waiting room.,A young man is playing angry birds.,2
469886,2257332250012,A young man is playing electric guitar in a building's common area or lobby.,The young man is performing.,1
470174,3471173526210,People sit around a table laid out with food.,People are about to eat.,0
470347,422756764111,A brown dog is chasing after a yellow ball.,A cute puppy is running in the field.,2
470650,429283612211,Two people take in the view from a hillside.,Two people look up the hill,2
470848,4738942164412,Woman with blue hair at a large gathering.,the child was happy`,2
470932,3407357681012,A dog is running in a large body of water causing it to splash.,The dog is swimming.,1
471281,693785581110,A boy does a flip while another boy stands on the Matt.,A boy is athletic.,0
471537,149042906041,"Two barefoot young African boys in brightly colored clothing are sitting on a stone floor, one holding a clear bottle of water with a second, blue bottle on the floor between his legs.",The children are getting ready to take a bath.,2
471936,5556322,"In the living room, there is a couch, a number of lights and seat looking onto a television. ",The couch is facing the television,1
472207,139245992351,Man on the beach is throwing a red ball.,some peoples are playing beach ball,2
472409,235065283111,A mountaineer is following a rope through a snowy trail.,A man is mountain climbing.,2
472919,4652396489012,Two boys are smiling while a woman is behind them in a stroller.,the woman is pushing the stroller,1
472921,4652396489110,A mother and her two kids being pushed in a taxi by a man.,A taximan is doing his job.,0
473068,2878272032411,dogs playing in a stream,Dogs are swimming in a stream,2
473934,4511377649412,Two friends look at a sign in the park.,Two guys looking somewhere.,1
474142,8251604257010,"A smiling young boy, wearing a green sweatshirt and carrying a small blue net, walks towards the beach on a rocky shoreline.",The boy is walking towards the ocean.,0
474149,2583001715212,A small dog jumping up to meet a yellow soccer ball.,A small dog is running after the tennis ball.,1
474661,193597277310,Man standing outside wearing a brown shirt.,The man with a brown shirt is outdoors waiting.,0
474944,3576401807010,A young black-haired girl smiles toward the camera while holding a large insect.,The girl is happy,0
475138,1817746886032,A woman sits on a bed with a stuffed camel in her lap while putting her hands over her face.,The woman can't see the stuffed camel.,1
475460,3158933877411,An older man standing near a podium and smiling,An old man delivers a speech.,2
476110,3398276602111,The man in the tan shirt gives to the man in the wheelchair and hat.,A man is pushing his friend in the wheelchair.,2
476160,132935992310,A man throwing crates into a dumpster.,A man taking out the trash.,0
476811,3704709223112,A man in a tuxedo is standing on stage with a keyboard and another man with a guitar.,A man wears a tuxedo on stage to perform.,1
476919,194703038110,Workers are wearing hard hats at a construction site while building something with wood.,Some men are working.,0
477299,373394550211,Small boy sleeping on seats and sucking his thumb.,the child is sleep,2
477490,42018548212,large gathering of people for the launch of hot air balloons.,Hot air balloons are attracting a crowd outdoors.,1
477504,4726413723210,A Lot of people doing different activities on a large street.,Crowed people's are at work,0
477829,103625356050,A man in a black shirt crouches next to a dirty unfinished concrete edge while several shovels and other tools lean against a tree nearby.,"A man has been working on an outdoor project, but is now taking a break.",0
477885,4947861901020,A woman pushing a baby stroller is holding the hand of a young child with a white backpack.,A mother is walking with her children.,0
478580,4885212423011,A man in a black sweater is walking along a railroad track.,A man is about to be hit by a train.,2
478751,2229237521111,Adult white male holding a blue crab over a pot of soup with a pair of tongs.,The man just grabbed out a crab that wandered into the pot of soup.,2
478915,136639119342,Climber on rock formation using ropes.,The climber is using the ropes to climb a rock.,1
479408,2224790243211,Three people working and one is holding a shovel full of dirt.,Three workers are digging a grave.,2
479451,6636998629210,There are three children in sports uniforms on a soccer field.,Three youngsters in uniform prepare to play soccer.,0
479963,2827589184120,A female softball player dramatically slides into a plate as the baseman stands poised to catch the ball.,The girl is in the middle of a game.,0
480344,3395867984010,the team in white seems to be winning or just score a goal.,The team in white is excited.,0
480576,3602603745032,"A young boy wearing a white shirt with ""Frog!"" printed in red, turns the pages of a book he is holding.",A young boy is reading a book.,1
481483,508550094411,The man is holding two heavy bags of ice.,a man is holding ice in a blizzard,2
481659,3364140217412,A woman in a black shirt is eating while another person watches.,A woman is wating,1
481936,4807583043231,A man bundled up in a coat displaying with his arms a bunch of clothes.,The man was about to go outside,2
482032,255330891310,a couple walking a white dog down a paved street,A couple is walking their dog,1
482602,3607405494010,Three black dogs wearing muzzles race through the green grass.,3 dogs are racing against each other.,0
482754,7247347662110,A woman in a plaid dress and bare feet performing a ritual dance over bamboo poles.,The woman is outside.,0
482867,2342915028211,a small blond girl in a pink shirt standing by a duck.,Small girl like duck.,2
483130,1799256185120,"A man in a purplish colored top, gray hair and glasses seems to be the center of this picture.",A man posing for a picture.,0
483198,1472550839412,People outside a building in the dark.,Two people outside in the dark,1
483628,4963233252210,A man picking exotic fruits from an open-air market.,A small market is where the man is shopping.,0
483639,3717845800211,Members of two soccer teams struggle on the field to get the ball.,The teams are anxious to lose to each other.,2
483836,3889711490310,A group of women sit over their goods against an outdoor wall.,A group of women are selling goods.,0
484076,2752265504110,A young boy in a dark shirt is playing a carnival fishing game with an older man standing next to him.,A boy and his father are at a carnival together.,0
484326,2939007933311,A motorcyclist is performing a trick in midair.,A tall person person,2
484397,1676601498410,Two people on a walkway over rushing water.,Two people are crossing a river on a bridge.,0
484405,2909811789212,A bicycle stunt jump is being perforced in a city.,There is a person on the bike.,1
484424,4145721513111,Young man gets haircut by another young man.,The haircut is bad,2
484521,191652362150,"Two women, wearing white shirts, colorful scarfs, white gloves, dark sunglasses and hats, wave to others.",Two young women wearing scarves are waving to passersby.,0
484729,2819000497052,A woman wearing a pullover with an American flag patch bends over an elderly person who is lying on the ground.,A woman looks after an elderly person.,1
485154,2270649560110,A boy in a yellow shirt and khakis is reaching into a puddle of water.,A child in a bright yellow shirt and khakis is grabbing something in a puddle of water.,0
485232,22926358110,A young blond-haired white woman holds a tennis racket in a stadium.,A young blonde lady was playing tennis at the stadium.,0
485414,3609952704311,A boy holds a soccer ball while he stands next to a running track.,The boy is playing with the ball on the track.,2
486418,453473508211,a brown dog jumping in a stoney brook.,dogs playing,2
486419,453473508212,a brown dog jumping in a stoney brook.,dog runs on filed,1
486548,2402744031111,Two woman wearing black shoes stand together while a person sits behind them.,These three people are waiting for the train.,2
486560,4591391059411,A guy is skiing in the snow.,a man doing a trick down a slope,2
487262,6781418332110,A person in a white helmet is skiing down a mountain covered in snow.,A man is skiing down a mountain.,0
487907,3501908484312,A boy with a toy car is watching a cyclist go down the street.,A boy driving a toy car is watching a cyclist ride down the street,1
488234,2597071945211,A man on a surfboard riding a giant wave.,The surfboard has a propeller,2
488813,5823012892310,A little girl and boy play tea with pretend dishes and dolls at a little table.,two children are having a tea party,0
489142,347868616141,An older gentleman with a beard is wearing a dark jacket and trying to sell something on a city street.,An old man walks on the stree.,2
489667,1065831604041,A bunch of people in racing gear and helmets racing bicycles around a corner on wet pavement.,The bicycles are going over 100 miles per hour.,2
490007,3495349745112,The young boy learns how to ride a bike with his dad.,father and son riding a bike,1
490310,2839953744012,A woman is sitting on a crate as she appears to be waiting for customers to buy her clothing.,There is a woman outside.,1
490800,1406010299341,"Boy with eye patch and headscarf, boats in background.",A boy is standing next to a picture of boats.,2
490947,496555371012,One black and white dog and two brown and white dogs moving on sand.,Three dogs are walking together.,1
491225,3538363430112,A man in a green hat and blue swim trunks sunbathing on the beach.,The man with the blue shorts and green hat is laying on the beach.,1
491235,3538363430412,A man is sunbathing on a crowded beach.,A man is on a beach enjoying himself.,1
491379,3456075050412,A young boy puts on his sneakers.,A young boy is getting dressed.,1
491512,1325756278111,A bike rider wearing a red shirt and black shorts is attended to by city workers.,City workers are helpful.,2
491881,3128180391110,A child in red and black snow clothing gazing at a snow sculpture.,The child is enjoying the winter weather.,0
492199,166283675130,Shirtless guy staring off in the distance while three woman are walking past a crowd sitting outside a cafe.,A shirtless guy is eyeing three women walking past a crowd near a store.,0
492213,166283675011,"Several people, including a shirtless man and a woman in purple shorts which say ""P.I.N.K."" on the back, are walking through a crowded outdoor area.",The woman is a prostitute.,2
492405,2990563425010,A motocross bike rider is riding his bike through a quarry.,A bike rider is enjoying a ride.,0
492485,1051953669312,"A little girl stands in a backyard, holding a toy and looking into the camera.",A little girl holds her toy.,1
492534,2214780248011,An older gentleman stands along the shore of an immense lake with a cityscape across the water.,A man is about to go for a swim,2
492593,4963468841232,Two runners with marathon tags wearing black shirts.,Two runners compete in a race.,1
493045,4982184229112,A woman wearing a white blouse walking across a cobblestone street.,The woman is crossing the street,1
493523,4295263796310,Boy in shorts bathing by hose in the street.,The boy is cleaning himself.,0
493966,333973142211,A black dog carries a tree branch through the woods.,A dog is playing in woods.,2
494365,653210730031,"Three young girls are having fun, jumping and playing on the sidewalk.",The three young sisters are outside jumping and playing on the pavement.,2
494606,180524168411,A child is pointing at a typewriter.,The child wants a typewriter.,2
494790,115275671051,A man with a pitchfork stands near a bucket of branches across from an apartment complex.,He can see the apartment complex.,2
494949,2517489722141,A man is walking on a trail in the woods while a young girl is attempting to climb some boards of wood.,A guy is traveling a path through woods while female teenager is trying to step over a ladder.,2
497002,2829028284111,A man wearing a brown leather vest and a woman dressed in red and black holding one another.,A man and woman came together to attend function.,2
497189,205675005211,Two jazz musicians are wearing yellow suits and performing on stage.,Two people wearing yellow jackets are at a jazz club,2
497256,141213544410,A picture of some people and a baby in a store.,the people are in a baby store,0
497517,171397599241,Many people crowded on some sort of public transportation.,There are many people surrounding a bus.,2
497820,1413647425120,A blond boy in a yellow shirt surrounded by other children who are all doing crafts in a room decorated with painting.,A boy is sitting in a room,0
497821,1413647425130,A blond boy in a yellow shirt surrounded by other children who are all doing crafts in a room decorated with painting.,the boy is in the middle,0
498287,4871324186012,A man and woman wearing black and white striped shirts walking towards the camera with a group of others walking behind them.,There is someone standing behind the camera.,1
498803,3920105265030,"A girl is adding a vial of blue liquid to a glass container, while another girl looks on.",Two girls are experimenting.,0
499099,3146509215210,A group of people at the beach jumping in the air simultaneously for the camera.,a bird was on rocks,2
499282,2147266048012,Several people are working at computers in an office space with large windows.,A bunch of people are facing computer screens at desks inside.,1
499779,2938996469131,A man puts on some work gloves as people set up tables for an event.,The man is a chef.,2
500007,3018914028132,"Person on a bike wearing a cone hat, with different items in the front basket of the bike and tied to the back of the bike.",People are standing around near a bicycle.,1
500540,5483599902311,A man in a white shirt smiles as he sells his street food.,The smirking man sold food on the streets.,2
500550,3356792838312,An artist sculpting his statue.,There is an artist carrying his statue.,1
501099,4829470214010,An old woman wearing a white shirt and green shorts is standing on a sidewalk.,Its warm outside on the sidewalk where the women is standing.,0
501108,2795352290012,A small girl with colorful barettes in her hair yawns.,The girl is tired.,1
501410,4505883129110,"A girl wearing a black jacket and pink boots is poking in the water of the creek with a stick, from the creek bank.",The girl is being careful to not get wet from the creek.,0
502030,1893252455012,"Bearded man playing a game with toy soldiers, tanks and a dice with a soldier and a bomb painted on it.",A man is playing a war game.,1
502771,4895355979212,A man in a red and blue striped shirt posing next to a statue of a lion.,A person is having their photo taken.,1
503023,1327764519022,"A man with a large horn sitting in front of an Calvin Klein Steel, featuring a black man staring on.",Some guy with a large trumbone is in front of an ad.,1
503111,4727776685110,"A person in black shorts, while shirt and white hat, smiles in a crowd as she holds her bike.",A woman with a white hat smiles to the crowd.,1
503405,2616508003211,Person doing a trick wheelie on a motorcycle.,The person is doing a trick,2
503463,1474240647140,A man in a blue shirt is about to cross the street while a police car is driving by.,A man is crossing a street in town.,0
504142,175077366250,A woman wearing a hat and a woman wearing sandals looking to the left of them on a busy street.,A man and woman are looking left,0
504301,6284009144342,A lady holding herself up by her arms.,Lady holding arms,1
504632,3047144646412,Five women and three dogs posing for a picture.,There are animals nearby.,1
504894,3070713991410,A boy jumping off of old tires,A boy is playing outside.,0
505195,3533713163011,Looking from above through electrical wires at people walking around in a plaza.,The people are walking around,2
505314,1067180831220,A black and white dog jumps after a yellow toy.,A black and white dog jumps for his toy.,0
505498,1252787177240,three pairs of underpants are hanging from a line under a red shelter.,This clothesline dries some underwear,0
505628,1014609273031,People on two balconies and a man climbing up a pipe towards the lower balcony getting liquid poured on him.,Men on a balcony.,2
505677,107368840110,A woman is reading a magazine over another woman's shoulder.,The woman is interested in the other woman's magazine.,0
505684,107368840411,Two women reading a magazine.,Two ladies are sitting on a bench.,2
505732,448252603010,A man with a backpack is sitting in a dirt road and pointing toward the horizon.,A traveling man is looking down the road.,0
505763,2286239223212,A man and a woman sit on a bench outdoors.,A couple sitting outside,1
505765,3766335291110,An older man wearing a brown coat is standing and waiting.,A man is standing outside and waiting.,0
505801,2081041537411,A man is looking outside of a window.,The men is standing next to a window.,2
505994,522712748010,A large white boat is slowing coasting on the ocean with several people inside.,the people are enjoying their cruise on the boat.,0
506120,4846570953412,A child looking at postcards in a market.,A child looking at stuff in a market.,1
506394,5007133864110,A young child is being held by a woman in a room with a shelf in the background,The woman is wearing clothes.,0
507153,1312020846011,Two small puppies run along the edge of a stone wall nearby a heavily foliaged area.,The two puppies are running towards the house.,2
507421,2793770567311,A blond woman is handing from a red pole.,An actor handing out poles.,2
507481,1044798682232,A man stands on boards on top of a huge ladder.,The man is balancing himself.,1
507542,249394748211,Two white dogs run through the grass.,The animals are barking.,2
507620,3360730513112,A woman jumps in the air as others walk behind her in the street.,The woman is on the sidewalk.,1
507786,3539422395310,Four runners competing in a road race.,Some men and women are racing together.,0
508062,3223302125311,A ski jumper is in the air.,the jumper smiling in the air,2
508077,3970199532311,A woman is walking past a Western themed gun shop.,The woman is shopping for a new gun.,2
508120,4781665633312,A group of people dressed up for halloween.,A group of people ready for halloween.,1
508157,2750517549312,"A man, standing on a ladder, takes a picture using a cellphone."," A man, standing on a ladder, takes a picture with a camera.",1
508290,4639084289430,A couple hug in a crowded place.,A couple is happy to see each other.,0
508356,2963573792012,A little girl slides down a green slide with her arms up at a playground.,A person is doing something fun.,1
508529,2852670181211,A man is painting while other people are doing their work.,The man is working and some people are painting.,2
508826,4922043349311,A little boy running through the grass with a flag.,a boy walking in his yard,1
509156,1373135088052,"A man wearing blue jeans, blue shirt and a cap runs in front of a large truck on a street.",A person was running on a street.,1
510407,2244024374110,"Two dogs are running through a wet, grassy area and one is carrying a long stick.",Dogs are playing with sticks.,0
510612,3749195206110,A toddler examines soap suds in his hands while taking a bath.,A young child is playing with the bubbles in his bath tub.,0
510679,8118468147111,a man riding on a bike with a pile of things in a large wooden crate behind him.,The man on the bike is wearing a clown costume,2
510716,3479233432210,A cowboy is bucked off a steer while other men watch from the stands.,Some people at a rodeo.,0
511217,4677106896112,Woman with long hair on a bicycle looking at a child.,The woman is looking,1
511868,195962790211,A woman sits by the pool with a dog while another dog is nearby.,A huge human sitting.,2
512007,59090967011,A man and a woman are setting tables in a white-walled banquet room.,A man and a woman bus tables at the gala.,2
