,guid,premise,hypothesis,label
45286,4111420077011,A young man carries a big basket while an older man behind him talks on a cellphone.,A young man is talking on the cell phone while the older man carries a basket.,2
45287,4111420077012,A young man carries a big basket while an older man behind him talks on a cellphone.,A young man carries a basket of laundry while his father talks to his mom on his phone.,1
45288,4111420077010,A young man carries a big basket while an older man behind him talks on a cellphone.,There are two people close together.,0
45463,4851552952111,A woman is posing atop a scooter while a photographer prepares her camera.,A woman is posing atop a scooter for some random tourist.,2
45464,4851552952110,A woman is posing atop a scooter while a photographer prepares her camera.,A woman is posing atop a scooter while a photographer prepares her camera.,0
45465,4851552952112,A woman is posing atop a scooter while a photographer prepares her camera.,A woman is posing atop a scooter while a photographer prepares her camera and looks at the lady.,1
45478,4629625465210,"A young boy wearing a red shirt, standing on top of a bench in the shower.",A boy is not on the ground,0
45479,4629625465212,"A young boy wearing a red shirt, standing on top of a bench in the shower.",A boy is trying to reach something,1
45480,4629625465211,"A young boy wearing a red shirt, standing on top of a bench in the shower.",a boy is on the ground,2
45574,3147758035310,A man on a bicycle and a man on foot in a crosswalk.,Two men in a cross walk.,0
45575,3147758035312,A man on a bicycle and a man on foot in a crosswalk.,A man on a bike passes a man on foot.,1
45576,3147758035311,A man on a bicycle and a man on foot in a crosswalk.,Two men on a bike in a crosswalk.,2
45607,242559369110,A naked woman is taking a dip in an isolated rocky pool.,Woman skinny-dipping in water.,0
45608,242559369111,A naked woman is taking a dip in an isolated rocky pool.,A woman singing an opera on stage.,2
45609,242559369112,A naked woman is taking a dip in an isolated rocky pool.,A lady donning her birthday suit and reliving her glory days.,1
45649,3745451546210,A man reaches the top of a tall sand dune.,A man finishes a long climb and stands at the top of a large sand dune,0
45650,3745451546212,A man reaches the top of a tall sand dune.,"A man crawls to the top of a large sand dune, having climbed most of the way.",1
45651,3745451546211,A man reaches the top of a tall sand dune.,"A man and woman are climbing a large dune, with a few hundred meters remaining",2
45652,3745451546311,A person is hiking to the top of a hill.,A person is walking down to a lake.,2
45653,3745451546310,A person is hiking to the top of a hill.,A person is going for a walk.,0
45654,3745451546312,A person is hiking to the top of a hill.,A person is walking a long way.,1
45709,4722201236010,A man is bending over to get water at a fountain behind a bronze statue that is reaching out over the fountain.,Man playing with water from fountain.,0
45710,4722201236011,A man is bending over to get water at a fountain behind a bronze statue that is reaching out over the fountain.,Man got electric shock while his hand touching the fountain.,2
45711,4722201236012,A man is bending over to get water at a fountain behind a bronze statue that is reaching out over the fountain.,Man tried to waste water from the fountain.,1
45839,4129180972310,A man with a backpack is walking down a pier next to the water,A man is walking on a beach.,2
45840,4129180972312,A man with a backpack is walking down a pier next to the water,A man is walking on a beach with his kids and a dog.,1
45841,4129180972311,A man with a backpack is walking down a pier next to the water,Some people were sitting in the yard at a house party.,2
45944,2401201668311,A family stops on a busy street to get something to drink.,The family throws the water away,2
45945,2401201668312,A family stops on a busy street to get something to drink.,They are decided on soda,1
45946,2401201668310,A family stops on a busy street to get something to drink.,They want to drink something soon,0
46340,476112515210,A line of people making poses in front of a camel statue.,The people are waiting to pose infront of a camel statue.,0
46341,476112515212,A line of people making poses in front of a camel statue.,The camel statue is made of gold.,1
46342,476112515211,A line of people making poses in front of a camel statue.,"At the art exhibit, no one notices the marble camel statue in the corner.",2
46346,4857560023312,A healthcare worker giving a young baby a bath.,A working is bathing a newborn baby.,1
46347,4857560023311,A healthcare worker giving a young baby a bath.,A mom is bathing a baby.,2
46348,4857560023310,A healthcare worker giving a young baby a bath.,A worker is giving a baby a bath.,0
46394,4552368228311,Man in brimmed hat with several horses pulling a plow through dirt.,Man is eating a horse since he's hungry,2
46395,4552368228310,Man in brimmed hat with several horses pulling a plow through dirt.,Man is riding a horse while pulling through dirt,0
46396,4552368228312,Man in brimmed hat with several horses pulling a plow through dirt.,Man is riding a horse while pulling through dirt with friends,1
46406,408474778211,A baby pulling all his toys out of his bin.,The baby is sleeping.,2
46407,408474778212,A baby pulling all his toys out of his bin.,The baby is reaching for his truck.,1
46408,408474778210,A baby pulling all his toys out of his bin.,The baby is playing.,0
46412,407678652411,five hikers walk down the hillside.,"The five hikers ran so fast down the hillside, that someone fell and got injured",2
46413,407678652410,five hikers walk down the hillside.,Five hikers walk down the hillside,0
46414,407678652412,five hikers walk down the hillside.,Five hikers slowly went down the hillside,1
46478,8065680234311,There are a few people at a subway station and a subway is coming by.,the subway is not working,2
46479,8065680234310,There are a few people at a subway station and a subway is coming by.,people are inside a station,0
46480,8065680234312,There are a few people at a subway station and a subway is coming by.,people are waiting for the subway,1
46526,7711590378111,A woman in a blue karate uniform and a woman in a white karate uniform fight each other while two people wearing suits watch them.,The color of uniforms signify whether they are married or not.,2
46527,7711590378110,A woman in a blue karate uniform and a woman in a white karate uniform fight each other while two people wearing suits watch them.,The two women are competing against each other.,0
46528,7711590378112,A woman in a blue karate uniform and a woman in a white karate uniform fight each other while two people wearing suits watch them.,The women are mortal enemies.,1
46685,3721584359011,The men wear ear protection as one of them lifts up the outer shell of the race car to reveal the engine inside.,The men are wearing no ear protection because they don't care.,2
46686,3721584359010,The men wear ear protection as one of them lifts up the outer shell of the race car to reveal the engine inside.,The men don't want to damage their ears.,0
46687,3721584359012,The men wear ear protection as one of them lifts up the outer shell of the race car to reveal the engine inside.,The men are racing fast.,1
46915,3970078088010,Man in striped pants and mustard yellow shirt sits at a outside table at a restaurant.,A man is at a restaurant.,0
46916,3970078088011,Man in striped pants and mustard yellow shirt sits at a outside table at a restaurant.,A well dressed soothsayer is at a high-class party drinking champagne.,2
46917,3970078088012,Man in striped pants and mustard yellow shirt sits at a outside table at a restaurant.,Ronald Mc'donald wanted a free sandwich.,1
47175,5419695587210,A mother holding her sleeping baby is looking outside through the glass patio doors.,A mother looks outside.,0
47176,5419695587212,A mother holding her sleeping baby is looking outside through the glass patio doors.,A mother watches her other children play outside.,1
47177,5419695587211,A mother holding her sleeping baby is looking outside through the glass patio doors.,A mother is putting her baby to bed.,2
47313,58363930110,A person in a blue hat climbing up a snow covered mountain.,It is below freezing.,0
47314,58363930112,A person in a blue hat climbing up a snow covered mountain.,The person is carrying a bedroll on his back.,1
47315,58363930111,A person in a blue hat climbing up a snow covered mountain.,The man is in a desert.,2
47472,4945451922011,A group of Asian soldiers dressed in traditional soldier equipment march along side soldiers atop elephants.,soldiers ride elephants,2
47473,4945451922012,A group of Asian soldiers dressed in traditional soldier equipment march along side soldiers atop elephants.,soldiers march to music,1
47474,4945451922010,A group of Asian soldiers dressed in traditional soldier equipment march along side soldiers atop elephants.,soldiers march with elephants,0
47511,1130369873210,A brown dog is running through neck-deep water carrying a tennis ball.,a bird was on rocks,2
47512,1130369873212,A brown dog is running through neck-deep water carrying a tennis ball.,THE grass was green,1
47513,1130369873211,A brown dog is running through neck-deep water carrying a tennis ball.,not watched at alll,2
47583,739944535210,A group of boaters boating down a winding waterway.,The group floats down the river.,0
47584,739944535212,A group of boaters boating down a winding waterway.,The group canoes down the river.,1
47585,739944535211,A group of boaters boating down a winding waterway.,The boats are tied to the dock.,2
47589,290764786212,A man in a wheelchair is sleeping on a sidewalk.,There is a man sleeping in cold weather,1
47590,290764786211,A man in a wheelchair is sleeping on a sidewalk.,There is a man awake outdoors,2
47591,290764786210,A man in a wheelchair is sleeping on a sidewalk.,There is a man sleeping,0
47937,3141832468010,A young boy wearing a hat made out of balloons smiles along with his dad.,a young boy having is wonderful time with his parent.,0
47938,3141832468012,A young boy wearing a hat made out of balloons smiles along with his dad.,A young boy walking with his parent,1
47939,3141832468011,A young boy wearing a hat made out of balloons smiles along with his dad.,a young boy crying along with his dad.,2
47973,6782145166310,College basketball player going up for a jump shot while another attempts to defend.,A person blocks the basketball shot.,0
47974,6782145166311,College basketball player going up for a jump shot while another attempts to defend.,A few people are listening to music at a house party.,2
47975,6782145166312,College basketball player going up for a jump shot while another attempts to defend.,A person fouled the next while blocking the ball.,1
48024,241347300211,"A football player in a Sooners jersey, runs down a field with a large crowd in the background.",The player is not wearing a jersey.,2
48025,241347300212,"A football player in a Sooners jersey, runs down a field with a large crowd in the background.",The football player is for Oklahoma.,1
48026,241347300210,"A football player in a Sooners jersey, runs down a field with a large crowd in the background.",The crowd is watching a football game.,0
48060,7368081478211,A man surfing on a white surfboard wearing specialized clothing.,The man is sitting on his surfboard in the water,2
48061,7368081478212,A man surfing on a white surfboard wearing specialized clothing.,"Young people wearing waterproof clothing,enjoy surfing into the waves.",1
48062,7368081478210,A man surfing on a white surfboard wearing specialized clothing.,Surfing on a surfboard requires waterproof clothing worn by people,0
48075,5388634274311,A man in brown and black is snowshoeing in a race.,A man is waterskiing.,2
48076,5388634274312,A man in brown and black is snowshoeing in a race.,A man is competing in winter sports.,1
48077,5388634274310,A man in brown and black is snowshoeing in a race.,A man is in a race.,0
48081,7735129098011,One man is making sure the scope is right and the other is getting ready to shoot the gun.,Two men are participating in an anti gun rally.,2
48082,7735129098012,One man is making sure the scope is right and the other is getting ready to shoot the gun.,One man is about to shoot a deer.,1
48083,7735129098010,One man is making sure the scope is right and the other is getting ready to shoot the gun.,Two men are outdoors.,0
48090,4808564802111,"Many people seem to be waiting for something, with the sunlight gone.",People are waiting for the sun to shine.,2
48091,4808564802112,"Many people seem to be waiting for something, with the sunlight gone.",People are waiting around together.,1
48092,4808564802110,"Many people seem to be waiting for something, with the sunlight gone.",Many people are waiting with no sunlight.,0
48105,34988312012,A couple of industrial construction workers appear to be trying to place something on a crane.,workers are getting ready to raise something heavy,1
48106,34988312011,A couple of industrial construction workers appear to be trying to place something on a crane.,workers are sitting around on a break,2
48107,34988312010,A couple of industrial construction workers appear to be trying to place something on a crane.,a huge construction project is under way,0
48132,1211184847210,Men sitting in a stone room chipping away at rocks.,Men hitting rocking,0
48133,1211184847211,Men sitting in a stone room chipping away at rocks.,Men working inside a building.,2
48134,1211184847212,Men sitting in a stone room chipping away at rocks.,Men working to knock down a wall.,1
48174,2613993276110,A little dog is bringing back a ball on an open grass field.,A little dog running through a field with a ball.,0
48175,2613993276111,A little dog is bringing back a ball on an open grass field.,A little dog runs from its owner.,2
48176,2613993276112,A little dog is bringing back a ball on an open grass field.,A little dog playing catch.,1
48366,331277641112,Four people on a sidewalk doing different things in front of a tent.,The yellow tent is by the sidewalk,1
48367,331277641111,Four people on a sidewalk doing different things in front of a tent.,The four people are cooperating together on a task,2
48368,331277641110,Four people on a sidewalk doing different things in front of a tent.,The people are in front of a tent,0
48450,4843623952312,A woman standing wearing gray holding a black bag.,A woman is standing,0
48451,4843623952311,A woman standing wearing gray holding a black bag.,A woman is walking in park,2
48452,4843623952310,A woman standing wearing gray holding a black bag.,A woman is wearing a gray colour dress and holding a black bag,0
48483,7586108058210,Two ballerinas dancing with beautiful pillars and building in background,There are two dancers.,0
48484,7586108058211,Two ballerinas dancing with beautiful pillars and building in background,Some dancers are being instructed.,2
48485,7586108058212,Two ballerinas dancing with beautiful pillars and building in background,Some people are performing a ballet on stage.,1
48672,5338988058412,One of three band members sings while the others continue to play.,The band member sang a solo.,1
48673,5338988058410,One of three band members sings while the others continue to play.,The band member sang.,0
48674,5338988058411,One of three band members sings while the others continue to play.,Three band members sang a song.,2
48726,6314475602012,"A few dozen able-bodied men in kilts are gathered for an outdoors event, with a thrown stick nearing the camera.",The men in kilts are playing on bagpipes.,1
48727,6314475602010,"A few dozen able-bodied men in kilts are gathered for an outdoors event, with a thrown stick nearing the camera.",A bunch of men are standing around outside.,0
48728,6314475602011,"A few dozen able-bodied men in kilts are gathered for an outdoors event, with a thrown stick nearing the camera.",The men are outside for a black tie event.,2
48810,3165826902110,A guy on Rollerblades is grinding on a rail in a skate park.,The rollerblade guy is jumping on rails.,0
48811,3165826902112,A guy on Rollerblades is grinding on a rail in a skate park.,The guy is doing tricks on his rollerblades.,1
48812,3165826902111,A guy on Rollerblades is grinding on a rail in a skate park.,The guy on rollerblades is doing cartwheels.,2
49320,2428088070210,A woman and two little boys posing for a picture at a dinner table.,A small family gathered for a meal.,0
49321,2428088070212,A woman and two little boys posing for a picture at a dinner table.,Two cousins and their aunt smile at the camera.,1
49322,2428088070211,A woman and two little boys posing for a picture at a dinner table.,A group of business people having drinks.,2
49344,2083778090210,A man with a goatee wears a fur hat in the snow.,There is a man outside.,0
49345,2083778090211,A man with a goatee wears a fur hat in the snow.,A man is standing on the beach.,2
49346,2083778090212,A man with a goatee wears a fur hat in the snow.,A man outside is dressed in a coat.,1
49497,4841235702010,Man in ball cap adjusting an umbrella at a concession stand.,a man in a ball cap is opening his umbrella,0
49498,4841235702012,Man in ball cap adjusting an umbrella at a concession stand.,it has started to rain hard so the man opened up his umbrella,1
49499,4841235702011,Man in ball cap adjusting an umbrella at a concession stand.,it is snowing really hard at the baseball game,2
49554,6227789666110,A competitive runner taking her first sprint in a competition.,a runner is running in her first race,0
49555,6227789666112,A competitive runner taking her first sprint in a competition.,a female runner is running a race,1
49556,6227789666111,A competitive runner taking her first sprint in a competition.,a women is riding her bike down the road,2
49626,2423894412212,A large rock formation in the middle of a forest.,The rocks are in a national park.,1
49627,2423894412210,A large rock formation in the middle of a forest.,A lot of trees are growing in one location.,0
49628,2423894412211,A large rock formation in the middle of a forest.,A old stone statue is covered in vines in a city park.,2
49710,7986651427010,"A man in a stadium, surrounded by people, is holding up an orange, white, and green flag from his seat while watching a soccer game.",A soccer fan is watching from his seat.,0
49711,7986651427012,"A man in a stadium, surrounded by people, is holding up an orange, white, and green flag from his seat while watching a soccer game.",A man is enjoying watching a soccer game.,1
49712,7986651427011,"A man in a stadium, surrounded by people, is holding up an orange, white, and green flag from his seat while watching a soccer game.",A man is at home watching the news.,2
49761,2632111399411,The boy is bending down ready to catch the ball.,A boy is playing soccer.,2
49762,2632111399412,The boy is bending down ready to catch the ball.,A boy is playing catch with his dog.,1
49763,2632111399410,The boy is bending down ready to catch the ball.,A boy is playing catch,0
49776,2738092811211,Four people in bright blue water with a child in a pink inter tube.,the boys were angry,2
49777,2738092811210,Four people in bright blue water with a child in a pink inter tube.,a child was there,0
49778,2738092811212,Four people in bright blue water with a child in a pink inter tube.,THE grass was green,1
49841,2170187328210,A boy jumping off of a diving board while a girl watches.,A boy is near water.,0
49842,2170187328211,A boy jumping off of a diving board while a girl watches.,The boy is driving a car.,2
49843,2170187328212,A boy jumping off of a diving board while a girl watches.,The boy is at a swimming pool.,0
49967,3755306641011,A man and woman sweep a the ground in front of an orange wall with green patterned bars.,Two people are watching tv.,2
49968,3755306641010,A man and woman sweep a the ground in front of an orange wall with green patterned bars.,Two people are holding brooms.,0
49969,3755306641012,A man and woman sweep a the ground in front of an orange wall with green patterned bars.,Two people are socializing.,1
50009,5056620714412,Male singer crowd surfing,A singer is being grabbed by people.,0
50010,5056620714411,Male singer crowd surfing,A singer is riding a surfboard.,2
50011,5056620714410,Male singer crowd surfing,A man is surfing the crowd.,0
50488,2102030040012,A woman with a blue jacket is posing for a picture while skiing down a mountain,On the very steep mountain slope the woman posed for a picture while flying by the camera,1
50489,2102030040010,A woman with a blue jacket is posing for a picture while skiing down a mountain,while skiing down the mountain the person in the blue jacket posed for a photo.,0
50490,2102030040011,A woman with a blue jacket is posing for a picture while skiing down a mountain,While in the ski lodge the woman in took photos with her camera,2
50548,7335945994112,A model poses for a photo shoot inside a luxurious setting.,A woman poses for a photo and looks very happy,1
50549,7335945994111,A model poses for a photo shoot inside a luxurious setting.,A man is posing,2
50550,7335945994110,A model poses for a photo shoot inside a luxurious setting.,a woman poses,0
50671,110671448210,A woman in a hat waits to be served at a store.,A woman waits for a store clerk.,0
50672,110671448212,A woman in a hat waits to be served at a store.,A woman waits for the grocery clerk to service her.,1
50673,110671448211,A woman in a hat waits to be served at a store.,A woman in a hat is being served.,2
51047,3189327551112,A man at a table has his mouth open while sitting with a woman on his right and a man to his left.,A man is cursing at his dinner guests.,1
51048,3189327551110,A man at a table has his mouth open while sitting with a woman on his right and a man to his left.,A woman is sitting with two men.,0
51049,3189327551111,A man at a table has his mouth open while sitting with a woman on his right and a man to his left.,"A woman is sitting alone, texting on her phone",2
51173,2081141788312,Three children are jumping into the water under a palm tree.,They are all doing cannonballs,1
51174,2081141788311,Three children are jumping into the water under a palm tree.,They fly through rings in a video game,2
51175,2081141788310,Three children are jumping into the water under a palm tree.,They are about to get wet,0
51485,265223843312,Person hang gliding at sunset.,The man is planning a trip to go hang gliding.,1
51486,265223843310,Person hang gliding at sunset.,There's a crazy man hang gliding this evening.,0
51487,265223843311,Person hang gliding at sunset.,"The skies are empty tonight, there were no skydivers.",2
51518,507370544210,"Participants, dressed in long white tunics, at Burning Man Event posing for group picture in the evening.",several people pose outside for a picture,0
51519,507370544212,"Participants, dressed in long white tunics, at Burning Man Event posing for group picture in the evening.",several people outside at an event,1
51520,507370544211,"Participants, dressed in long white tunics, at Burning Man Event posing for group picture in the evening.",everyone is inside wearing black,2
51575,82681058310,A man in front of bunches of bananas in a black jacket.,A bunch of bananas is behind a man.,0
51576,82681058312,A man in front of bunches of bananas in a black jacket.,A man is selling a bunch of bananas.,1
51577,82681058311,A man in front of bunches of bananas in a black jacket.,A man is standing behind a bunch of bananas.,2
51584,4969460165010,Young men mingle around a basketball court with a ferris wheel in the background.,Some men hang out on the court.,0
51585,4969460165011,Young men mingle around a basketball court with a ferris wheel in the background.,Manchester City scores on Madrid Real.,2
51586,4969460165012,Young men mingle around a basketball court with a ferris wheel in the background.,The Londoners are bewildered by the basketball court.,1
51602,4870323823412,Guy preparing to cut up pig for food.,A butcher is holding a knife getting ready to cut up a pig.,1
51603,4870323823410,Guy preparing to cut up pig for food.,A guy is standing in front of a dead animal.,0
51604,4870323823411,Guy preparing to cut up pig for food.,A man is working at the store front checking people out.,2
51935,3402563398411,A faceless man is performing sanitation duties.,The officer worker stares at the camera.,2
51936,3402563398412,A faceless man is performing sanitation duties.,The janitor has his back turned.,1
51937,3402563398410,A faceless man is performing sanitation duties.,A person cleans stuff.,0
52028,4864584935211,Two boys in long-sleeve shirts are reaching and staring upward.,The boys are looking in different directions.,2
52029,4864584935212,Two boys in long-sleeve shirts are reaching and staring upward.,The two boys are trying to grab something.,1
52030,4864584935210,Two boys in long-sleeve shirts are reaching and staring upward.,The two boys are both wearing long-sleeve shirts.,0
52106,4631476946112,"A woman is dressed and face is painted with forks, spoons and knifes.",A woman is painted with white and blue.,1
52107,4631476946111,"A woman is dressed and face is painted with forks, spoons and knifes.",A woman is going to work.,2
52108,4631476946110,"A woman is dressed and face is painted with forks, spoons and knifes.",A woman is painted.,0
52256,1461886497310,A young person with a red headband having words in red painted on her face.,A young girl with paint on her face.,0
52257,1461886497312,A young person with a red headband having words in red painted on her face.,A young girl is rooting for her favorite team.,1
52258,1461886497311,A young person with a red headband having words in red painted on her face.,A young boy is about to get his face painted.,2
52400,3382679230110,The woman in blue appears to blowing glass while a child looks on.,colors attracts kids,0
52401,3382679230112,The woman in blue appears to blowing glass while a child looks on.,kids see particular colors very much,1
52402,3382679230111,The woman in blue appears to blowing glass while a child looks on.,kids dont bother about colors,2
52487,2911928620011,A professional motorcycle racer raises his arm in victory.,The motorcycle racer has both hands on the handles.,2
52488,2911928620010,A professional motorcycle racer raises his arm in victory.,The motorcycle racer is experienced.,0
52489,2911928620012,A professional motorcycle racer raises his arm in victory.,The motorcycle racer has won a race.,0
52723,1010087623210,A woman is sorting white tall candles as a man in a green shirt stands behind her.,A lady is arranging candles while a man in a green dress stands behind her.,0
52724,1010087623212,A woman is sorting white tall candles as a man in a green shirt stands behind her.,A lady is arranging candles while a man in a green dress helps her out.,1
52725,1010087623211,A woman is sorting white tall candles as a man in a green shirt stands behind her.,A lady is enjoying a massage.,2
52849,4724995701212,Man in an alley is playing the accordion while people watch.,Man in alleyway plays poka jig,1
52850,4724995701211,Man in an alley is playing the accordion while people watch.,Man in alleyway waits to mug someone as people watch.,2
52851,4724995701210,Man in an alley is playing the accordion while people watch.,Man in alleyway preforms as spectators watch,0
52944,5541308296410,A woman leaving a busy store.,a female is choosing another parlour,0
52945,5541308296411,A woman leaving a busy store.,lady is making billing,2
52946,5541308296412,A woman leaving a busy store.,A store employee observed a woman,1
52992,4631136622111,A woman is walking across the street with 4 children.,The woman is watching the kids at the playground.,2
52993,4631136622110,A woman is walking across the street with 4 children.,Five people are crossing a road.,0
52994,4631136622112,A woman is walking across the street with 4 children.,The woman is making all the kids hold hands.,1
52998,4631136622312,Women crossing the street with several children.,A woman is crossing the street with five children.,1
52999,4631136622310,Women crossing the street with several children.,Several people are crossing the street.,0
53000,4631136622311,Women crossing the street with several children.,A woman is giving presents to the children.,2
53154,7237741388411,A welder is making a new project.,The welder is baking cupcakes outside.,2
53155,7237741388412,A welder is making a new project.,The welder is planning on making a metal dog.,1
53156,7237741388410,A welder is making a new project.,The welder is heating a piece of metal.,0
53160,5138003138112,"Two young women are playing volleyball, one has jumped into the air to hit the ball.",the boy liked cowboys,1
53161,5138003138111,"Two young women are playing volleyball, one has jumped into the air to hit the ball.",they are girls there too,2
53162,5138003138110,"Two young women are playing volleyball, one has jumped into the air to hit the ball.",PEOPLPE WERE ON GRASS,0
53181,3537452619211,A boy on a skateboard balances on a red beam.,The boy is on a bike.,2
53182,3537452619210,A boy on a skateboard balances on a red beam.,The beam is firmly in place.,0
53183,3537452619212,A boy on a skateboard balances on a red beam.,The boy won't fall.,1
53259,6848901011411,A person in a newsboy getup pours a drink.,The person is eating dinner.,2
53260,6848901011410,A person in a newsboy getup pours a drink.,The person pours a drink into a glass.,0
53261,6848901011412,A person in a newsboy getup pours a drink.,The person stirs a drink.,2
53388,206094882010,"Three men that look like twins all dressed alike, with gray shirts and brownish grayish hair sit behind a office desk, two are on computers, and one is just sitting.",Three men at the office are dressed the same as they work.,0
53389,206094882012,"Three men that look like twins all dressed alike, with gray shirts and brownish grayish hair sit behind a office desk, two are on computers, and one is just sitting.",The men made an agreement to dress alike today.,1
53390,206094882011,"Three men that look like twins all dressed alike, with gray shirts and brownish grayish hair sit behind a office desk, two are on computers, and one is just sitting.",Two women wear a similar dress.,2
53397,2715064456211,elephant standing on the tip of its trunk why a man watches.,elephant is eating some food,2
53398,2715064456212,elephant standing on the tip of its trunk why a man watches.,elephant is practicing for the circus while a man watches,1
53399,2715064456210,elephant standing on the tip of its trunk why a man watches.,elephant is doing a trick,0
53403,2715064456011,"Inside a mostly empty warehouse-like building, an elephant impossibly balances itself on its trunk as a man watches from nearby.",Elephant fell down on seeing the man,2
53404,2715064456012,"Inside a mostly empty warehouse-like building, an elephant impossibly balances itself on its trunk as a man watches from nearby.",Elephant impossibly balances itself on its trunk to save it from danger.,1
53405,2715064456010,"Inside a mostly empty warehouse-like building, an elephant impossibly balances itself on its trunk as a man watches from nearby.",Elephants performed a miracle.,0
53633,3066429707311,Blond girl in blue clothes playing soccer.,Blond girl on a date.,2
53634,3066429707310,Blond girl in blue clothes playing soccer.,Blond girl playing soccer.,0
53635,3066429707312,Blond girl in blue clothes playing soccer.,Girl playing something.,1
53735,5470620936412,A man in a performance plays guitar.,A man plays guitar in a band.,1
53736,5470620936411,A man in a performance plays guitar.,A man plays guitar for giraffes.,2
53737,5470620936410,A man in a performance plays guitar.,A man plays guitar for an audience.,0
53747,1234817607310,Vendor selling drinks in a stall.,a vendor stands next to his stall,0
53748,1234817607312,Vendor selling drinks in a stall.,a vendor sells soda at his stall,1
53749,1234817607311,Vendor selling drinks in a stall.,a vendor sells people at his stall,2
53882,4744180552111,A man is wearing a white habit with black polka dots and smoking a cigarette.,The man is playing football.,2
53883,4744180552112,A man is wearing a white habit with black polka dots and smoking a cigarette.,The man is protecting himself from the rain.,1
53884,4744180552110,A man is wearing a white habit with black polka dots and smoking a cigarette.,The man has poor lungs.,0
53951,4744046556112,Two men sitting at a counter looking into magnifying glasses at the same time.,Two officers examine a crime scene.,1
53952,4744046556110,Two men sitting at a counter looking into magnifying glasses at the same time.,Two men sitting indoors.,0
53953,4744046556111,Two men sitting at a counter looking into magnifying glasses at the same time.,Two women baking bread.,2
53969,461139045212,A woman standing in a dimly lit room holding a piece of paper.,A woman seated in a badly lit room reading the letter she received from her lover,1
53970,461139045211,A woman standing in a dimly lit room holding a piece of paper.,A woman taking part in an outdoor relay race,2
53971,461139045210,A woman standing in a dimly lit room holding a piece of paper.,A seated woman in a badly lit room,2
53990,2591885891310,A man in a white cap and shirt hand-paddles a small blue boat.,A man uses his hands as oars.,0
53991,2591885891311,A man in a white cap and shirt hand-paddles a small blue boat.,A woman drives a BMW>,2
53992,2591885891312,A man in a white cap and shirt hand-paddles a small blue boat.,A man struggles to get his boat ashore after losing his paddles.,1
54071,8990627110,A young man takes a closeup picture of a building's red window exterior.,A man takes a picture of a building's exterior.,0
54072,8990627111,A young man takes a closeup picture of a building's red window exterior.,The man takes a selfie with the building.,2
54073,8990627112,A young man takes a closeup picture of a building's red window exterior.,The man had a job in the insurance field.,1
54209,4179301928312,Two people are playing on a teeter totter.,a couple play on teeter totter,1
54210,4179301928311,Two people are playing on a teeter totter.,a man shoots,2
54211,4179301928310,Two people are playing on a teeter totter.,two kids play on teeter totter,0
54269,120394296111,A group of worshipers hold their services in a public park.,A man in tattered robes with eyes blind with age stands on a crate and pleads for the people passing him by to heed his warnings.,1
54270,120394296112,A group of worshipers hold their services in a public park.,The religion's practitioners preach to the park's guests in hopes that they'll join their congregation.,1
54271,120394296110,A group of worshipers hold their services in a public park.,People gather to celebrate their faith in the park.,0
54284,5513216171111,Cowboy starting to fall off a bucking bronco.,the cowbody did not ride his bronco today,2
54285,5513216171110,Cowboy starting to fall off a bucking bronco.,the brunco was running,0
54286,5513216171112,Cowboy starting to fall off a bucking bronco.,the cowboy was competing in a competition,1
54338,4794525917012,A woman with blue earring reads a book besides a river in a German speaking country.,A woman with earrings reads outside in Germany.,1
54339,4794525917010,A woman with blue earring reads a book besides a river in a German speaking country.,A woman with earrings reads outside.,0
54340,4794525917011,A woman with blue earring reads a book besides a river in a German speaking country.,A woman with earrings reads outside in France.,2
54353,751109943010,A little girl in a dress lifts her soaked head from a bucket.,A small girl pulls her head out of a bucket.,0
54354,751109943011,A little girl in a dress lifts her soaked head from a bucket.,A kid gets her head stuck in a bucket.,2
54355,751109943012,A little girl in a dress lifts her soaked head from a bucket.,A kid pulls her head out of a water bucket.,1
54431,4789959232012,Male in the street wearing a blue plaid shirt waiting for the light to turn.,The man wants to cross the street.,1
54432,4789959232011,Male in the street wearing a blue plaid shirt waiting for the light to turn.,A man is on the sidewalk.,2
54433,4789959232010,Male in the street wearing a blue plaid shirt waiting for the light to turn.,A man is waiting for the light.,0
54434,4789959232112,A middle-aged man standing in the middle of a crowd looking the other way.,A man who is not older looks at something.,1
54435,4789959232111,A middle-aged man standing in the middle of a crowd looking the other way.,A middle-aged man playing basketball with the crowd.,2
54436,4789959232110,A middle-aged man standing in the middle of a crowd looking the other way.,A man who is in the crowd looks to somewhere.,0
54476,2774875318110,A young male is playing with a rope tied to a tree.,A man is touching a rope tied to a tree.,0
54477,2774875318112,A young male is playing with a rope tied to a tree.,A tire is next to the tree.,1
54478,2774875318111,A young male is playing with a rope tied to a tree.,A man is swinging in a tire swing.,2
54569,370197474110,A man in a black jacket fashions birds and flowers from vegetables and lines them up in front of him.,A person creating statues of fauna with flora.,0
54570,370197474112,A man in a black jacket fashions birds and flowers from vegetables and lines them up in front of him.,A popular artist creating folk art with plants from his home.,1
54571,370197474111,A man in a black jacket fashions birds and flowers from vegetables and lines them up in front of him.,A taxidermist creating living plants from the corpses of animals.,2
54593,2764732789412,A dog bounds across the brown grass.,The brown dog is running in the grass.,1
54594,2764732789410,A dog bounds across the brown grass.,The spry dog is moving across the brown grass.,0
54595,2764732789411,A dog bounds across the brown grass.,The dog is laying in the brown grass.,2
