,guid,premise,hypothesis,label
454138,4379493825012,A female ice skater is lifting her leg and nearly touching her skate with her hand.,The ice skater competes in a competition.,1
454375,3616846215212,People tend a greenhouse with garden tools.,the people are planting,1
454592,4858206982211,A balding man in a green polo shirt cradles a yawning infant.,The man cuddles his new puppy.,2
454745,6890393836012,A woman in a blue shirt enthusiastically performs a public speech to small crowd.,A woman talking to a crowd.,1
454770,6215068262010,An African American girl wearing cornrowed hair and a black graphic tee stands at a lab desk peering into a microscope- a girl in blue and a blond boy are shown in the background.,a girl with cornrows,0
454902,33237925112,Two young blond children sit in the grass playing with sticks.,Two children are getting ready to fight with sticks.,1
454973,110600869311,A little girl in a denim jacket running through a field.,A little girl is running.,2
454993,2747474694441,A man passing by a group along a cobblestone road.,A man is passed by a group of people on the cobblestone road.,2
455131,1521979323011,Four men working together trying to get a banner of Luciano on top of a building.,Four men are demonstrating on top of a building.,2
455139,3374759363112,Man sitting in a black chair smoking at a restaurant.,The man is smoking a cigar.,1
455414,2899089320211,A girl sits on a red play structure,A boy is running.,2
455452,2224541007211,the women in the black dress is smiling while holding something on her hand,The woman is frowning.,2
455707,3084472444011,Two people wearing orange coveralls are cleaning the street from garbage.,The ladies are cleaning the street.,2
455979,3348785391211,The men are walking barefoot on a tightrope.,A man is jogging in a park.,2
456082,4631421666012,There is a group of people standing around including what appears to be a person in a bear costume with the head in their hand.,A group of cheerleaders stands around the team's mascot as he takse the costume head off.,1
456805,2938181762111,small child playing in grass near sprinklers.,A small child slips and falls near the sprinklers,2
457025,2509912399320,Woman holds a infant with both hands.,A person holds a baby,0
457246,147288810432,A woman in a black and white shirt smiles.,A woman in green pants and a black and white shirt is looking at the camera.,1
457256,147288810410,A woman in a black and white shirt smiles.,A woman in a black skirt is smiling.,0
457890,3223318401212,A woman in a black shirt is sitting at a table getting ready to knit.,A woman sits down to knit at the coffee shop.,1
457989,3338573401050,A woman opens her eyes wide and sticks her tongue out as she holds a camera to take a picture.,She's taking a selfie.,0
458018,1095980313312,A little girl with arms outstretched is posing at the beach.,A girl is throwing sand in the air.,1
458102,1049955899231,"Hikers treks upward through the creek bed, stopping to catch their breath and enjoy the cool, green scenery.",The men sit indoors watching the game.,2
458110,1049955899150,"Five hikers, one facing towards the camera and the others facing away from it, are walking through a rocky riverbed.",There are five people.,0
458156,2679381280011,A cello player wearing flip-flops and a blue shirt playing the instrument.,A St. Bernard wearing Flip Flops is playing the cello in the park.,2
458240,3240470193411,African woman with child writes the alphabet on a chalkboard.,the africam woman drawing chalkboard with his child,2
458276,4803926618412,A very excited drummer playing the drums.,Travis Barker is playing for a crowd.,1
458417,1149179852450,A shirtless man leading a horse that is pulling a carriage.,The horse is following the man,0
458624,1401351228411,People looking at pictures on a display.,People are looking at a display of flowers,2
458642,1401351228152,Several elderly people are interacting with others.,Elderly people are talking together.,1
458876,162967671020,Sitting at a table with beer empty beer mugs on it one brother is has a birthday cake sliced with sprinkler lit up while the younger brother is smiling with his eyes closed.,cant understand,0
458890,162967671132,"Two men are sitting at a table in a restaurant, one man has a slice of cake with a sparkler as a candle.",It is one of the two men's birthday.,1
459126,3539552261211,A large group of people are in the middle of a field.,There is a large group of people singing in the field.,2
459369,7371731720012,A man is sitting on a shooting range equipped with a pistol while other men are similarly preparing to fire their guns.,The man will shoot the gun.,1
460284,524036004210,A boy is jumping into the water with a ball in his hand.,The boy has ball in his hand and he jumped into the pool.,0
460454,8088028369052,"A bald man with a beard is playing a saxophone in a dimly-lit room, with pictures on the wall behind him.",Musician performs for a small group of people in a dark bar.,1
460547,2254100058250,Two children are at a sink and pouring water into a bowl.,Kids are in the kitchen,0
461054,4907832234321,Three kids on a scooter with three wheels.,An FBI agent is making a phone call from a bathroom stall.,2
461319,2092405046412,A policeman sits on his motorcycle,a cop gets ready to catch speeders,1
462122,2473737724011,Children are practicing judo on red and white mats.,Kids practice fencing on red and white mats.,2
462532,7649202360412,Man crouching on a skateboard on the highway.,a man is riding a tony hawk skateboard on i275,1
462637,1126403094212,A mother and her two daughters having a happy moment.,A mother and her daughters are smiling and laughing.,1
462946,276058751011,A man who looks like he is adjusting something on his face and ears at a train station.,a woman pilots a train,2
464143,100652400130,A man wearing a hard hat and a caution vest is standing in the street waving an orange flag.,The construction worker uses his flag to direct traffic around the work zone.,0
464504,961664774312,Several men in blue jumpsuits standing in a lot.,Men in jumpsuits,1
464954,2931721215412,A male hiker high in the mountains.,A guy is hiking in the mountains.,1
465159,345326388312,Two old men are fishing from a boat.,Two men are holding fishing rods.,1
465190,3486340101112,A group of fans cheer the blue mountain racing car as it rounds the corner.,a group of fans are drinking beer,1
465982,4862927799310,people walking down a sidewalk next to a high-rise building.,The people walked down the sidewalk.,0
466552,4959266823011,"Two men are painting a picture on a wall using the colors yellow, orange and red.",Two women graffiti a wall.,2
466562,3425887426111,This man is hitting a tennis ball with a tennis racket.,A man is punching a punching bag,2
467198,522214663311,A little girl standing with someone in a costume.,The child is all alone.,2
467367,4818678636312,Two ladies on the side of the road trying to get a good view.,Two ladies were looking at something.,1
467706,4194039933012,A girl wearing a gray shirt and a headband smiles as she holds a brown pottery.,a girl smiles,1
467774,191375755051,A man in a yellow patterned shirt and a woman in a gray hooded sweatshirt are walking along a construction zone.,A man wearing a construction worker vest is redirecting the traffic to avaoid a construction zone,2
467963,4826588527211,A woman poses with a statute of two people dressed in fancy clothes.,a woman poses with another woman,2
468104,2157003092211,The dog is trying to outrun the deep snow.,A dog is flying through the air,2
468271,234241682412,A soccer game at sunset,A soccer game runs into overtime.,1
468469,103031977242,Four people sit on the steps of the entrance to a building.,People are locked outside of their building.,1
468737,5790840713010,Several people in colorful clothing are working in a garment facility with a quantity of red fabric on tables.,They are paid workers.,0
469102,4811469218040,A woman in revealing clothes who wears a black hat and sunglasses walks down a busy street.,A woman is walking outside.,0
469313,1184910489052,A woman with a red sleeveless top and a long black skirt holding one young child in her arm and holding another young child by the hand as she walks along.,the woman was a nanny,1
469592,7758244914051,"A woman wearing a blue dress and high heels at a train station walks away from the tracks towards a yellow upright suitcase, while a bald man in black looks on from a nearby bench.",The man finds the woman attractive.,2
469726,141372871012,A photo of a happy gentleman driving what looks like a large truck.,A photo of a semi truck driver smiling as he makes his first delivery.,1
470274,1797436026050,"A hockey goalie and two other players are in front of the goal, with the puck in the foreground.",A hockey goalie is in front of the goal.,0
470722,2750154354312,A boy in a red outfit climbs in a tree.,There maybe a boy in a red outfit climbing a tree.,1
470848,4738942164412,Woman with blue hair at a large gathering.,the child was happy`,2
471320,3187395715122,The boy is skateboarding on the bench by the fence.,A boy wearing a helmet is on a skateboard.,1
471593,4860917223212,Two young girls pose for a picture beside the water.,The girls posed for a picture.,1
471762,3335452793120,"A woman in a market gestures to a hat, while a child reaches for the hat.",A woman is in the market.,0
472128,2751721665412,A little boy plays with a toy gun.,The little boy is shooting himself.,1
472409,235065283111,A mountaineer is following a rope through a snowy trail.,A man is mountain climbing.,2
472766,469259974211,A man reads the newspaper while having a drink.,A man Eating and reading news,2
473068,2878272032411,dogs playing in a stream,Dogs are swimming in a stream,2
473091,4870438924312,A man wearing a black t-shirt is walking with a grocery cart in a parking lot.,The man walked through the parking lot.,1
473332,1364148789112,A man in a black shirt is leaning on a lamp post near a traffic cone.,A man is walking.,1
473672,516279719410,A group of tourist walking down the street.,people are walking in the strret.,0
473805,78984436310,A German Shepherd chases another with a stick in his mouth.,There are dogs outside playing.,0
473848,2867174889212,An older woman in business dress talks in front of shelves full of folders.,There is an older woman in her 60s.,2
474066,4105635976311,A man sits at a cluttered desk looking towards a printer.,A man is bent over his printer.,2
474142,8251604257010,"A smiling young boy, wearing a green sweatshirt and carrying a small blue net, walks towards the beach on a rocky shoreline.",The boy is walking towards the ocean.,0
474348,4502968133412,A man in neon green jacket slides down a rail using his snowboard.,A man is doing sports,1
474449,3288596188412,Two men viewing a passing cruise ship.,The ship is large.,1
474628,14919212412,A guy is working in construction in what looks like a swamp.,A guy is working in construction in something murky.,1
474878,122156386110,A few people are walking through the snow to cross a bridge.,The people are leaving tracks in the snow.,0
475138,1817746886032,A woman sits on a bed with a stuffed camel in her lap while putting her hands over her face.,The woman can't see the stuffed camel.,1
475253,1434005938341,Person with a backpack in a field,the person is outside,2
475459,3158933877410,An older man standing near a podium and smiling,Old man sits near podium.,0
476181,2202625355412,Child jumping into a lake.,the child is playing with water,1
476246,2589728235111,An angry looking woman standing on the sidewalk.,A woman laughs into a cell phone while walking past.,2
476327,4525917968112,A woman in blue is looking into the shop window looking at her reflection while she is fixing her earring.,the woman is going to a wedding.,1
476584,5163589087210,African men dancing while wearing a mix of traditional and western clothing.,Peoples are dancing in pub,0
477274,3103340819111,"Young, hooded boy and girl huddle on steps outside large doors.",The two young people wait inside until the rain storm passes.,2
477951,4369593809211,Two people taking their boat out in to the ocean.,People are,2
478347,2371475978311,A man in red swim trunks on a boat in the water.,A man is swimming around a boat.,2
478415,3222842866011,A black and white spotted dog runs along the seaweed and sand.,A cat is running along the sand.,2
478751,2229237521111,Adult white male holding a blue crab over a pot of soup with a pair of tongs.,The man just grabbed out a crab that wandered into the pot of soup.,2
478828,2637936161110,A man and a young blond boy are sitting in front of a tray full of buns.,A man and woman are sitting.,0
478913,136639119310,Climber on rock formation using ropes.,Climber on rock formation using ropes and pulleys.,0
479299,3856958902311,Two women are standing next to each other in a hospital.,Two women are standing next to each other in the bar.,2
479408,2224790243211,Three people working and one is holding a shovel full of dirt.,Three workers are digging a grave.,2
479476,2828583747412,A young boy standing on a street watching the traffic,Someone is outside.,1
479941,4813304335411,3 men sitting on a stone ledge.,Two men are sitting.,2
479944,116409198311,A man sitting near a tent in the snow and ice.,a woman sitting near a tent,2
480017,2475131029022,A priest performs religious ceremonies against a colorful backdrop that includes a statue and various religious objects.,The religious object in the background are needed for the priest to perform religious ceremonies,1
480262,4801216793141,A woman wearing a skirt is reading a book on a stone bench.,No one is reading book outside,2
480870,2612150724011,Several children sit around a white table looking at green and white computers on a sunny day.,The kids are playing duck duck goose in a field.,2
481071,4671115139010,A group of men in black suits and black hats are standing along a parade route.,A group of men are watching a parade.,0
481129,6569938885112,"3 team members, wearing 3 uniforms, are jumping towards the volleyball nets to block an opposing teams, wearing a yellow uniforms, spike.",they are playing volleyball for the championship,1
481199,3980476965310,A man in glasses talks to a woman while shopping for orange juice.,There is a shopping,0
481387,4850648855211,A woman is exchanging a piece of paper with a man amid a group of people.,a man giving a man a piece of paper,2
481483,508550094411,The man is holding two heavy bags of ice.,a man is holding ice in a blizzard,2
481522,146479460010,A black man sits intently at his sewing machine surrounded by brightly colored fabrics hung on the outside window of a stucco building.,A man works on a sewing project outside a stucco building covered in his fabric selections.,0
481645,374539133311,A group of people in formal attire singing.,A formally dressed group of people is playing pool.,2
481805,2268601066211,"a man sitting down, with his head down and his eyes closed",A man lying down asleep.,2
482142,4565356389112,"A man and a woman stand in front of a white building, and the man is posing for the woman.",the man is smiling for the picture in front of the building,1
482615,11214205311,A group of men in orange safety vests are working.,The men have the day off.,2
482731,4938550261012,A snowboarder in blue and black wearing a green helmet doing a jump with a ski lift in the background.,A snowboarder is wearing a jacket.,1
482865,2342915028212,a small blond girl in a pink shirt standing by a duck.,Small girl wearing pink shirt,1
483639,3717845800211,Members of two soccer teams struggle on the field to get the ball.,The teams are anxious to lose to each other.,2
483797,7774468390310,"Male in a blue button up shirt, holding a microphone.",The man is holding a microphone for the reporter.,0
483846,3690189273212,A woman is running a race carrying a plastic bottle.,A woman is carrying a plastic bottle,1
484247,3646820231010,A black and brown dog pokes his head above the white farm animals.,there are animals outdoors,0
484418,4145721513212,An african american gets a haircut.,They are donating their hair to the make a wig for cancer society foundation,1
484553,507596434010,A lady wearing a red bandanna and apron is standing in a store that contain many bottles and glasses inside a china cabinet.,The lady is indoors.,0
484898,23016250412,Woman in yellow playing tennis.,A woman is outdoors.,1
485282,1470061031412,Two brownish dogs are fighting.,The two dogs are fighting for the same territory.,1
485414,3609952704311,A boy holds a soccer ball while he stands next to a running track.,The boy is playing with the ball on the track.,2
485512,7018366899410,A few people white water rafting.,The people are ratign,0
486231,516761840010,Two young girls running towards tge camera in front of a flower garden and 4 adults looking at the flower garden.,Two women toward a camera while 4 adults look at the flowers,0
486295,2678798732112,A photographer is holding his camera next to an orange barrier beside water.,Trying to find a missing person,1
486348,4088604271110,A group of children are standing in a circle holding hands.,Each child is holding hands with two other children.,0
486548,2402744031111,Two woman wearing black shoes stand together while a person sits behind them.,These three people are waiting for the train.,2
486602,2210633831010,A nervous looking woman with red-hair is working with possibly dangerous materials in a lab.,A woman works on her tasks,0
486622,2404560299310,Uniformed police officer guards a corner.,The officer is guarding the tower.,0
487419,2446009833110,A woman hands a blue pamphlet to a street performer with blue hair and umbrella wearing a white dress and red shoes.,The woman is outside.,1
487461,5060860492111,A woman wearing yellow and blue leaping backwards over a bar.,A guy prepares for his upcoming marathon.,2
487604,2745372673122,An elderly man with his hands placed upon some kind of barrel in a truck yard.,An older man leans on a barrel outside in a truck yard.,1
487613,2990934685212,Toddler in blue jacket poses holding handle of large metal bore.,The toddler is having his picture taken.,1
487978,2442648194110,A person uses a table saw in a workshop covered in wood dust.,A saw is in a workshop.,0
488184,3388096008312,a man cleaning at the window glass,A janitor is cleaning streaks from a window.,1
488275,3883110262210,An African-American woman sleeps as she holds a sleeping child.,The child was sleeping in the African-American woman's arms as she slept.,0
489425,81370406411,A blond woman approaches an ATM.,A woman is walking away from the ATM.,2
489571,2471493193111,An adorable little boy plays in the dirt while lying on a brick divider.,An old woman lays on the dirt road.,2
489833,8154670501212,"Runners are running on a street, followed by a two men on a scooter.",There is a marathon going on with a bunch of runners at a beach,1
490086,428979011212,A man dressed in yellow is speaking on the microphone.,A man is giving a speech in front of the group.,1
490238,2857473929311,Two men in hats stand on a wide sidewalk.,Two bald men without hats walk down the sidewalk.,2
490242,164954325010,A small child looks inside a car while standing in front of a clothesline.,child looks in car,0
490266,164954325410,Young boy combing hair in reflection of car window.,A young man improving his look.,0
490296,209101256011,A group of nicely dressed people sitting at a long table with several bottles of wine on it.,two people share an intimate dinner,2
490711,7024967087311,A muscular black man runs through a muddy track during a race.,Man sitting in a coffeeshop,2
491079,3107889179310,People are sitting at a green table set with placemats and green glasses.,People are sitting at a table.,0
491154,1301292439412,A beautiful women are making your eyes.,The women is beautiful.,1
491512,1325756278111,A bike rider wearing a red shirt and black shorts is attended to by city workers.,City workers are helpful.,2
491774,4715269800020,A man wearing a blue coat with yellow stripes is sitting in an airplane that is taking off.,A man is sitting in an airplane.,0
491901,2196023570311,A man in a red jacket is leaning against a building.,the dog is red,2
491997,3510622771011,"Two men, one wearing a hat and one wearing a sweater, play with Legos with two young boys in blue shirts.",Two men are playing Monopoly with two boys.,2
492134,4763276529412,"Woman, and duck, outside grocery store.",The duck is the woman's pet.,1
492191,4781123502011,People come and go from as several carry bags from a nearby shopping center.,There are people carrying a large container.,2
492534,2214780248011,An older gentleman stands along the shore of an immense lake with a cityscape across the water.,A man is about to go for a swim,2
492645,4444783987410,A class of children sit at blue desks.,There are many children,0
493028,3922716352012,An older man in a gray suit and carrying a book and a briefcase is reaching the top of a marble staircase.,An older man in a gray suit and carrying a book.,1
493439,3817024841111,Three people sit together on a couch in a house while two others stand off to the sides.,Four men jumping on a couch.,2
493703,2568173994411,Some people in a subway train.,The people are waiting for a train to come.,2
493966,333973142211,A black dog carries a tree branch through the woods.,A dog is playing in woods.,2
494507,2097403787311,The traveller pauses in front of the mountain view.,The traveller stops to take pictures.,2
494639,3655326478410,A dog and woman at a dog agility course,A woman is working with her dog.,0
495038,477709663112,"Two women relax in chairs next to a table laden with party foods, and discuss a multicolored statute near the wall.",Two women relax in large chairs.,1
495119,398662202210,One child with a colourful toy and another child reaching up.,The child reaches up for the toy the other child has.,0
495295,4514987995010,One woman wearing a starred jacket is sitting at a table with papers across from a man with glasses and blue shirt and another woman wearing a vest,three people are sitting at a table.,0
495749,7028968083410,People sit on a lawn outside of a greenhouse.,People are outdoors.,0
496526,1411855204041,One young man with short orange hair is fiddling his thumbs and sitting down looking very bored.,A man has hair.,2
496664,1772859261020,Black and white dog wearing a harness walking through water.,the dogs cool off,0
497463,2078020414011,"A man in a black shirt, jeans, and wearing a hat is dangling from a rope with two buckets with him while painting the exterior of a building with a brown paint.",The man is skydiving for the first time.,2
497517,171397599241,Many people crowded on some sort of public transportation.,There are many people surrounding a bus.,2
497820,1413647425120,A blond boy in a yellow shirt surrounded by other children who are all doing crafts in a room decorated with painting.,A boy is sitting in a room,0
498071,4096056992411,He crossed the road with the cart.,A man rides inside his cart.,2
499977,2755595842112,Someone standing on a red ball and a girl standing in front wearing a tiger print shirt.,The person is on a red ball,1
500123,5829835806311,Two adults and four children dressed in costumes.,Two children and four adults are dressed as bears.,2
500382,4710435378210,A blond child is sitting on a swing.,A child is outdoors on a playground.,0
501237,2182575588012,A woman wit a white jacket is placing a plate of food on a table with four other people sitting around it.,A chef serves the table of four from her special menu.,1
501326,127480623210,There is a restaurant with a waiter and some cooks.,A waiter and cooks at a restaurant.,0
501442,4542565918212,The sun is going down as a person is riding a bike.,Person is on a motocycle during sunset,0
501712,4671540511211,"A man reads a book, on a city sidewalk, while a lady waits and other pedestrians walk past.",A man is reading a book in class.,2
501835,7974531210410,guy on his dirt bike doing tricks,The man is a bike rider.,0
501853,747209951012,A beach with light blue water and homes built into the mountains in the background is bustling with people in the water and standing in the sand at the water's edge,The water is blue.,1
501855,4684253615212,Many people walking on the sidewalks near an Apotheke.,A large group of friends are together outside,1
502794,31764678411,People shimmy along a narrow pathway.,people are sleeping for the night,2
502811,3620247458310,A blond-haired girl sitting on a bed,The girl is relaxing on the bed.,0
503025,1327764519032,"A man with a large horn sitting in front of an Calvin Klein Steel, featuring a black man staring on.",A salesmen is standing around trying to sell his wares.,1
503223,4362302753412,A child is looking through a fence or gate.,The child is playing.,1
503413,2616508003410,A motorcyclist pops a wheelie.,A motorcyclist pops a wheelie for fun.,0
503810,2466562986412,Some girls are running through a field of yellow flowers.,The flowers are tulips.,1
504750,2864634088410,Lots of cyclists ride during a race.,Cyclists are in a large race.,0
505195,3533713163011,Looking from above through electrical wires at people walking around in a plaza.,The people are walking around,2
505456,1252787177142,Three pairs of women's underwear are hanging on a wire under an awning.,Three pairs of underwear are drying.,1
505628,1014609273031,People on two balconies and a man climbing up a pipe towards the lower balcony getting liquid poured on him.,Men on a balcony.,2
505874,2596900481012,A small dog is looking at a man walking towards the front of the store carrying a basket.,The puppies though he saw a man at the front of the store.,1
506058,2955022652412,Two women in a restaurant,Two women are enjoying a meal at a restaurant.,1
506710,4182580764410,Two people competing in a martial arts session.,One of the two people will win.,0
507101,6325325282212,A team in orange uniforms are near a goal and a goalkeeper in green.,A group of soccer players wait for the game to start.,1
507196,4969006670212,An older woman stacks plates to place in her cart.,The woman is shopping at a local grocery store.,1
507354,561179884411,Man with outdoor gear taking a picture.,A man takes a picture of some pictures inside an edition of Nat Geo.,2
507586,4200405484411,Asian woman with baskets of colorful vegetables.,The woman is Indian.,2
507750,6882420474412,A man holds something in a boat on a wide river.,The man is sitting on the boat.,1
507908,2862509442011,A group of people watch a drag race at the beginning and see the fire from the cars.,The people are watching a sporting event.,2
507909,2862509442012,A group of people watch a drag race at the beginning and see the fire from the cars.,The cars have fire coming from the backs.,1
508037,3084034954211,A white suited man stands between two showgirls in a casino foyer.,A librarian is stripping in a casino.,2
508529,2852670181211,A man is painting while other people are doing their work.,The man is working and some people are painting.,2
508847,7473971602312,A woman sitting on a stone bench next to many bikes.,the woman is outside a bikers club.,1
509281,1867334641450,Several costumed people walking down a hall.,A group of people in costumes merrily walk down the corridor.,0
509338,4504942600212,A woman with a guitar and backpack slung across shoulder.,A musician walking.,1
509766,1443807993311,Young girl sliding down an inflated slide,The young girl is napping on the sofa.,2
510096,4512324065252,"An elderly women is sitting and leaning against a wall, holding a photo and a plastic glass.",Woman leaning against wall,1
510724,2979914158012,A young girl with brown hair is swinging on a swing in a swimming suit.,A great human swinging.,1
511274,496670720220,A group of men in wetsuits carrying instruments are walking in a parade.,There are several musicians.,0
511805,6878448810410,A child in a pink shirt is painting,A child is painting.,0
512517,3294717824312,A surfer rides out a wave.,A surfer falls off his surfboard.,1
512967,1558872760041,A man in a pullover sweater is smiling as he holds a violin.,A man plays his violin for tips at the beach.,2
513188,543326592110,A group of young adults are organized on a hot day in a park with a fountain.,There is a park in the fountain.,0
513241,17185253130,Four elderly women sit and speak on a park bench.,The women are old.,0
513434,5648321211,A balding man is holding a snow shovel in a blanket of snow with a golden retriever looking on.,A man stands outside on a hot day.,2
513628,5551310,The center horse has a white spot on his in the middle of his head.,There is a horse with a spot on it's head.,0
513855,3671206280312,The street party is over and everybody went back home.,Everyone went home,1
514205,1836335410310,A man dressed in brown holding a light saber.,A man dressed as a Jedi holding a light saber,0
514238,2845839808211,A man wearing a T-shirt and cap squats near a wooden object.,A man is squatting,2
514333,3628564816012,People walk through a cobblestone intersection near a gabled building with bright green and white trim.,The light is too bright.,1
514616,3149261891410,A young girl playing the harp.,A harpist practing her instrument.,0
514671,3549222244311,Two male teachers lead a group of young children in exercise.,Men teaching kids how to write.,2
514723,3862011383410,An older woman in a white shirt crosses the street.,A woman is outside.,0
514813,2315335328141,A pretty young woman with glasses and wearing a vintage dress is holding a yellow pot containing some sort of knitted or crocheted objects.,A young woman carries a strange object.,2
515068,182825639110,A chinese man wearing a traditional Chinese rice hat carries a balanced load across his shoulder with the use of a long stick.,The man is strong.,0
515440,6924870910110,A person on a bicycle is jumping over grass and rocks on an outside trail with a mountain in the background.,A person mountainbiking,0
515846,3446299757111,An elderly woman is cleaning a door with a mop.,The woman is very young,2
515891,3046916429210,A woman holding a baby up and making a funny face,the woman is looking at the baby,0
516319,7405895310110,A man looks at a yellow design painted on a black building.,A man is staring at painting.,1
517118,4704083135311,A woman with long hair smiles as she dances.,The coal miner's daughter ponder a rare moment she enjoyed her childhood as her long her sways while she spins around the dancing pole.,2
517177,2591486448010,A brown dog resting his head on the lap of a person who is eating some food.,A dog has his head on a person.,0
517735,12637806152,A man on a cellphone stands outside of a building with pictures of women in black shirts behind him.,The man is calling his boss,1
517741,12637806050,A man in jeans and a blue long-sleeved shirt is on his phone while leaning on the edge of a building.,A man is talking on his phone.,0
518011,37120680020,A brunette with her hair in a bun is located near color coded buckets and is wearing a hoodie with a doll embroidered onto the hood.,The girl has long hair.,0
518169,2746805293011,"A female with long blond-hair, a black backpack and khaki shorts is standing on a red brick sidewalk with other people around her.",The female is bald,2
518211,2786423708011,A smiling woman is carrying a group of yellow balloons down a street at night.,The balloons are yellow.,2
518365,2371988553212,Man cleaning the street next to a car.,A street cleaner cleaning the street next to a car outside in the sun.,1
519144,4560565668011,A single man sit in profile looking at something off of camera and a silver car is in the distance.,The man is with somebody,2
519145,4560565668010,A single man sit in profile looking at something off of camera and a silver car is in the distance.,The man is looking at something,0
519853,6445655263012,A team of rescuers in the water help a person on a gurney.,Some people helping a person.,1
519957,4183609474212,A bearded man in green coat stares into the camera lens.,A bearded man in green court gave pose to camera.,1
520801,3351596152020,The skateboarder in the white shirt balances on the ledge as the others look on in the background.,The skateboarder is doing a trick for his friends.,0
520854,1676898063010,A beautiful little toddler has a beaming grin as she is held by a smiling older female.,A small human smiles with a big human.,0
520871,1676898063310,A young child is happy because her mother is smiling at her.,A girl and her mother are smiling.,0
521007,6681702307111,A smiling woman with a pixie haircut is drawing pictures on a wall.,The woman is taking a shower at home,2
521010,6681702307210,A young woman drawing pictures on a white surface.,An artist draws.,0
521781,5491402223141,"An older man with a white beard stands in front of a mast on a large sailboat, while holding a rope.",The man is young with black hair.,2
522903,3670131152112,A woman in a black shirt is taking a helmet off a little kid.,The child was riding a bike.,1
523892,468608014211,A dog bites an object offered by a person.,The dog was sleeping,2
523930,3346992806110,One man wearing shorts and three girls are walking down the road.,A man in shorts is outdoors with three girls.,0
524865,3975881094310,An Indian woman in a pink shirt weaving tapestries.,A woman is weaving tapestries.,0
525329,2563766793412,A man in a rice hat is carrying a lot of objects.,A man in a rice hat is moving.,1
525358,2419591925112,A little boy standing and playing on a chained fence.,A boy is climbing a chained fence.,1
526946,104285082042,A man with glasses is sitting a chair playing the oboe while a man in a purple shirt plays percussion and spectators look on.,The small crowd is sitting on the ground.,1
527361,6084817815210,"Chinese dancers in green, white, and red clothing entertain on a road.",Colorfully dressed Chinese dancers are entertaining on a road.,0
527430,2244385560011,A man in a light coat and a blue hat feeding several seagulls along a wide brick walkway in a park.,Several people rehearse a wedding in a church.,2
527577,1113186657310,A child swimming underneath the water.,A girl swims in the family pool,0
528115,2671880562010,An oriental man performing physical strengths on the floor.,a man is performing physical strenghts,0
528252,2550413325212,A man in a lab coat wearing glasses and looking at a computer monitor.,A tall human wearing glasses,1
528309,2277081067311,Two girls are at the beach playing in the ocean.,Two girls are on a bus.,2
528321,2277081067411,Two girls walking in the ocean.,There are girls on the beach,2
528548,4514335001211,A man with a bike in one hand and using his other hand to point at a building.,The man is driving a bus and giving a tour.,2
529370,1901867746412,"A Woman with glasses on, cooking.",A woman stands over a stove.,1
529776,2663732963312,Four men sitting in a room watching someone.,Four men are watching another man.,1
529842,3585495069412,A group of kids playing dodgeball.,The kids are indoors.,1
530189,69710411110,A group of people are sitting around a campfire at night.,There are people having a campfire in their backyard.,0
530770,282481027310,A dark-skinned man is laying bricks.,a man lays bricks,0
531225,3548411777112,Many children are sitting in a classroom watching a woman in the front.,The woman is teaching the children.,0
531235,1163438830030,"A woman carried a cake ito the room with three candles as another woman holding a flute glass of wine, holds up her hand.",A party was held.,0
531977,2608623292312,A man is sitting on a bench on top of grass.,A man is feeding pigeons in the park.,1
532815,89505897411,A baby drinking from two bottles.,Baby needs more bottles.,2
533034,4738300056112,An elderly outdoor market vegetable vendor sits with his wares and reads a newspaper.,There is an elderly man selling vegetables at a roadside stand,1
533134,322563288011,"A young blond-haired girl is playing on the limbs of a tree, close to a leaf covered ground.",A girl sleeping in her bed.,2
533786,6674943607212,Man in white t-shirt climbing a tree.,A man in white t-shirt is climbing a tree to escape a lion.,1
533792,7887657732320,A woman in a pink shirt is placing her hand over her heart as she rides a horse.,A woman is not afraid of horses.,0
534308,4775808563311,a woman is wearing sunglasses and smiling.,A womwn is crying.,2
534415,342092288412,The two couples are in a kitchen.,The couples are on a double date.,1
534694,5823148675212,Three young ladies playing the violin wearing old fashioned clothing.,Three ladies are playing the violen to music that goes with their old fashion clothing.,1
534774,6839984356010,An sitting Asian male wearing a yellow shirt with a skateboard in his lap.,A man sits with a skateboard in his lap.,0
534810,1733724955210,Two women float in a Busch Gardens barrel through a winding water ride.,The women are at an amusement park.,0
534815,4806178660011,"An African American woman wearing a straw-colored hat and white, fluffy dress is holding a microphone while a band plays behind her.",A women is singing it a microphone and a band is preparing to join in.,2
535134,449669516312,A young child in a stroller wearing a green jacket.,The child is wearing a jacket,1
535230,4566836984410,Women shop at a market.,They might buy things.,0
535297,3197247245312,A man rides his bike over a stair handrail.,a man fell when trying to perform a trick,2
535332,2332986053111,A man wearing a helmet and sunglasses smiles.,The man is faking his smile.,2
535347,3244747165212,Two men and two women taking a self-portrait,The people are posing.,1
535578,6664029089011,A guy wearing a green and black layered t-shirt with blue jeans and black work boots jumping up with a concrete mirrored wall in the background.,A woman is dancing,2
535732,5503437581311,A boy digs a hole in the sand and buries his head in it.,A boy is playing in the sand.,2
535736,5503437581212,A man has his head buried in the sand with a green children's shovel behind him.,A man is playing in the sand.,1
535974,3545652636310,A small boy wearing red runs towards a soccer ball.,A boy is playing soccer.,0
536112,7175002649110,A man in a brown button up shirt is heating a material in a work station.,There is a man working,0
