unique_id,true_label,model_0_predicted_label,model_0_accuracy,model_1_predicted_label,model_1_accuracy,model_2_predicted_label,model_2_accuracy,model_3_predicted_label,model_3_accuracy,difficulty_score
4_24455c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24456a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24456b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24456c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24457a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24457b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24457c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24458a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24458b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24458c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24459a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24459b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24459c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24460a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24460b,1,1,1.0,1,1.0,2,0.0,2,0.0,0.5
4_24460c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24461a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24461b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24461c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24462a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24462b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24462c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_24463a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24463b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24463c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24464a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24464b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24464c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24465a,2,0,0.0,2,1.0,2,1.0,2,1.0,0.75
4_24465b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24465c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24466a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24466b,1,2,0.0,2,0.0,2,0.0,1,1.0,0.25
4_24466c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24467a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24467b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24467c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24468a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24468b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24468c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24469a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24469b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24469c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24470a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24470b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24470c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24471a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24471b,2,0,0.0,0,0.0,1,0.0,0,0.0,0.0
4_24471c,0,0,1.0,0,1.0,0,1.0,1,0.0,0.75
4_24472a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24472b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24472c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24473a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24473b,0,1,0.0,0,1.0,0,1.0,0,1.0,0.75
4_24473c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_24474a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24474b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24474c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24475a,1,1,1.0,1,1.0,1,1.0,2,0.0,0.75
4_24475b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24475c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24476a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24476b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24476c,1,0,0.0,0,0.0,1,1.0,1,1.0,0.5
4_24477a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24477b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24477c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24478a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24478b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24478c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24479a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24479b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24479c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24480a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24480b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24480c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24481a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24481b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24481c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24482a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24482b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24482c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24483a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24483b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24483c,1,1,1.0,0,0.0,1,1.0,1,1.0,0.75
4_24484a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24484b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24484c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24485a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24485b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24485c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24486a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24486b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24486c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24487a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24487b,1,1,1.0,1,1.0,2,0.0,2,0.0,0.5
4_24487c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24488a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24488b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24488c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24489a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24489b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24489c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24490a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24490b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24490c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24491a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24491b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24491c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24492a,1,2,0.0,1,1.0,1,1.0,1,1.0,0.75
4_24492b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24492c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24493a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24493b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24493c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24494a,1,0,0.0,1,1.0,1,1.0,1,1.0,0.75
4_24494b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24494c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24495a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24495b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24495c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24496a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24496b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24496c,0,0,1.0,1,0.0,0,1.0,0,1.0,0.75
4_24497a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24497b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24497c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24498a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24498b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24498c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24499a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24499b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_24499c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24500a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24500b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24500c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24501a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24501b,1,1,1.0,0,0.0,1,1.0,1,1.0,0.75
4_24501c,2,1,0.0,2,1.0,2,1.0,2,1.0,0.75
4_24502a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24502b,1,1,1.0,1,1.0,0,0.0,0,0.0,0.5
4_24502c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24503a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24503b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24503c,1,1,1.0,2,0.0,1,1.0,1,1.0,0.75
4_24504a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24504b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24504c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24505a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24505b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24505c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24506a,0,0,1.0,2,0.0,0,1.0,0,1.0,0.75
4_24506b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24506c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24507a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24507b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24507c,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_24508a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24508b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24508c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24509a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24509b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24509c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24510a,1,1,1.0,2,0.0,1,1.0,1,1.0,0.75
4_24510b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24510c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24511a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24511b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24511c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24512a,1,1,1.0,0,0.0,1,1.0,1,1.0,0.75
4_24512b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24512c,0,1,0.0,2,0.0,0,1.0,0,1.0,0.5
4_24513a,0,0,1.0,0,1.0,0,1.0,1,0.0,0.75
4_24513b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_24513c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24514a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24514b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24514c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24515a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24515b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24515c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24516a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24516b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24516c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24517a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24517b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24517c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24518a,1,1,1.0,2,0.0,1,1.0,2,0.0,0.5
4_24518b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24518c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24519a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24519b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24519c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24520a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24520b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24520c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24521a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24521b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24521c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24522a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24522b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24522c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24523a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24523b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24523c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24524a,1,2,0.0,1,1.0,1,1.0,1,1.0,0.75
4_24524b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24524c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24525a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24525b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24525c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24526a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24526b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24526c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24527a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24527b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_24527c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24528a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24528b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24528c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24529a,1,1,1.0,2,0.0,2,0.0,2,0.0,0.25
4_24529b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24529c,0,0,1.0,1,0.0,0,1.0,1,0.0,0.5
4_24530a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24530b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24530c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24531a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24531b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24531c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24532a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24532b,0,2,0.0,2,0.0,2,0.0,2,0.0,0.0
4_24532c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24533a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24533b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24533c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24534a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24534b,1,1,1.0,1,1.0,1,1.0,2,0.0,0.75
4_24534c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24535a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24535b,0,0,1.0,1,0.0,1,0.0,1,0.0,0.25
4_24535c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24536a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24536b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24536c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24537a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24537b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24537c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24538a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24538b,2,2,1.0,2,1.0,1,0.0,2,1.0,0.75
4_24538c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24539a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24539b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24539c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24540a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24540b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24540c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24541a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24541b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24541c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24542a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24542b,2,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_24542c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24543a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24543b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24543c,1,0,0.0,1,1.0,1,1.0,0,0.0,0.5
4_24544a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24544b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24544c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24545a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24545b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_24545c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24546a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24546b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24546c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24547a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24547b,2,2,1.0,0,0.0,2,1.0,0,0.0,0.5
4_24547c,1,1,1.0,2,0.0,2,0.0,1,1.0,0.5
4_24548a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24548b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24548c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24549a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24549b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24549c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24550a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24550b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24550c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24551a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24551b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24551c,1,0,0.0,2,0.0,2,0.0,1,1.0,0.25
4_24552a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24552b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24552c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24553a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24553b,0,1,0.0,0,1.0,1,0.0,1,0.0,0.25
4_24553c,2,1,0.0,2,1.0,2,1.0,2,1.0,0.75
4_24554a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24554b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24554c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24555a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24555b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24555c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24556a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24556b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24556c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24557a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24557b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24557c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24558a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24558b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24558c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24559a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24559b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24559c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24560a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24560b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24560c,2,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_24561a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24561b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24561c,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_24562a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24562b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24562c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24563a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24563b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24563c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24564a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24564b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24564c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24565a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24565b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_24565c,1,2,0.0,2,0.0,2,0.0,2,0.0,0.0
4_24566a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24566b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24566c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24567a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24567b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24567c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24568a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24568b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24568c,1,0,0.0,1,1.0,1,1.0,1,1.0,0.75
4_24569a,1,1,1.0,1,1.0,2,0.0,1,1.0,0.75
4_24569b,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_24569c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24570a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24570b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_24570c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24571a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24571b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24571c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24572a,0,1,0.0,0,1.0,1,0.0,1,0.0,0.25
4_24572b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24572c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24573a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24573b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24573c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24574a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24574b,1,0,0.0,0,0.0,0,0.0,0,0.0,0.0
4_24574c,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24575a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24575b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24575c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24576a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24576b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24576c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24577a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24577b,1,0,0.0,1,1.0,0,0.0,0,0.0,0.25
4_24577c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24578a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24578b,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24578c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24579a,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24579b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24579c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24580a,0,1,0.0,1,0.0,1,0.0,1,0.0,0.0
4_24580b,1,1,1.0,2,0.0,2,0.0,2,0.0,0.25
4_24580c,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24581a,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24581b,0,0,1.0,0,1.0,0,1.0,0,1.0,1.0
4_24581c,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24582a,1,1,1.0,1,1.0,1,1.0,1,1.0,1.0
4_24582b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24582c,0,0,1.0,0,1.0,1,0.0,0,1.0,0.75
4_24583a,1,1,1.0,2,0.0,1,1.0,1,1.0,0.75
4_24583b,2,2,1.0,2,1.0,2,1.0,2,1.0,1.0
4_24583c,0,2,0.0,2,0.0,0,1.0,2,0.0,0.25
4_24584a,2,2,1.0,1,0.0,2,1.0,2,1.0,0.75
