premise,hypothesis,label,unique_id
"An older woman & a young girl approach a thin boy, on a cobblestone street, in an Eastern country, while oxen look on.",Two people walk to a young boy.,0,4_21478b
"An older woman & a young girl approach a thin boy, on a cobblestone street, in an Eastern country, while oxen look on.",A girl is crying on the floor.,2,4_21478c
A man on stage playing the electric guitar during a concert.,Two women sing karaoke at a bar.,2,4_21541a
A man on stage playing the electric guitar during a concert.,A guy plays guitar.,0,4_21541b
A man on stage playing the electric guitar during a concert.,A man with long hair playing a black electric guitar at a rock concert.,1,4_21541c
person walking through the snow leafless trees in background,A person is sitting down in the background by the trees.,2,4_21594a
person walking through the snow leafless trees in background,In the background a person is walking threw the trees.,0,4_21594b
person walking through the snow leafless trees in background,A person is enjoying themselves going for a walk threw the wooded area.,1,4_21594c
Rodeo rider shows great style mid jump of his bucking horse,A rider in the rodeo shows off his amazing style mid jump while bucking his horse.,0,4_21619a
Rodeo rider shows great style mid jump of his bucking horse,A man riding a horse in the rodeo shows off for his wife.,1,4_21619b
Rodeo rider shows great style mid jump of his bucking horse,A man is flying with a horse in the circus.,2,4_21619c
A woman wearing traditional Japanese attire walking.,A Japanese woman walks down the street.,1,4_21628a
A woman wearing traditional Japanese attire walking.,A Muslim woman is in a burka.,2,4_21628b
A woman wearing traditional Japanese attire walking.,A person is dressed in cultural clothing.,0,4_21628c
A little girl jumps from one rock to another in a creek.,The little girl is jumping.,0,4_21669a
A little girl jumps from one rock to another in a creek.,The little girl is playing a game.,1,4_21669b
A little girl jumps from one rock to another in a creek.,The little girl is jumping on pillows full of gold.,2,4_21669c
A man bent over sweeping in basement that is made for very short people.,A man is sweeping a basement.,0,4_21689a
A man bent over sweeping in basement that is made for very short people.,A man is sweeping a basement for his best friend.,1,4_21689b
A man bent over sweeping in basement that is made for very short people.,A woman is bent over sweeping the basement that is meant for tall people.,2,4_21689c
"Black male in blue shirt, driving a yellow and red street car, with a blue sign reading ""Main Street Only"" on the front.",The black male is driving a car,1,4_21738a
"Black male in blue shirt, driving a yellow and red street car, with a blue sign reading ""Main Street Only"" on the front.",The black male is wearing a blue shirt,0,4_21738b
"Black male in blue shirt, driving a yellow and red street car, with a blue sign reading ""Main Street Only"" on the front.",The black male is sleeping.,2,4_21738c
A man wearing a black hat points at a woman in black while another woman looks on.,two women are smiling .,2,4_21766a
A man wearing a black hat points at a woman in black while another woman looks on.,A person is looking at women standing by.,1,4_21766b
A man wearing a black hat points at a woman in black while another woman looks on.,A man points at women,0,4_21766c
Two people walking cautiously through the road.,Two individuals are cautiously walking across the road.,0,4_21789a
Two people walking cautiously through the road.,Some people are sitting under a tree in the park.,2,4_21789b
Two people walking cautiously through the road.,An old man standing at the bus stop is trying to make his way across the road.,1,4_21789c
Three young men wearing shorts or swimsuits are playing on a beach during a sunset,The men are playing in the morning.,2,4_21853a
Three young men wearing shorts or swimsuits are playing on a beach during a sunset,The three young men in shorts are playing a game.,0,4_21853b
Three young men wearing shorts or swimsuits are playing on a beach during a sunset,The men are playing volleyball.,1,4_21853c
A redheaded woman working behind a desk with an apron on.,A dog and a pig play in some mud.,2,4_21855a
A redheaded woman working behind a desk with an apron on.,A woman is working behind a desk.,0,4_21855b
A redheaded woman working behind a desk with an apron on.,A woman is working overtime for missing too many days at work.,1,4_21855c
"A girl wearing a brown cap, red sneakers, and a dark green coat sits on a rock bench.",The woman is waiting for the bus to arrive.,1,4_21885a
"A girl wearing a brown cap, red sneakers, and a dark green coat sits on a rock bench.",A person with a hat is seated.,0,4_21885b
"A girl wearing a brown cap, red sneakers, and a dark green coat sits on a rock bench.",The girl runs through the sprinklers.,2,4_21885c
A man standing alone playing with a saxophone in a empty square with red floor tiles.,A man stands with a crowd playing a tuba in a empty circle with green flooring,2,4_21922a
A man standing alone playing with a saxophone in a empty square with red floor tiles.,A man standing alone playing with a saxophone in a empty square with red floor tiles plays for the fifth time today,1,4_21922b
A man standing alone playing with a saxophone in a empty square with red floor tiles.,A man stands alone in a room,0,4_21922c
A jumping black dog.,The dog is outside.,1,4_21946a
A jumping black dog.,The dog is jumping.,0,4_21946b
A jumping black dog.,The dog is red.,2,4_21946c
A man taking a picture of a group of people in a park.,A man taking a photograph of people in a park for a magazine.,1,4_21952a
A man taking a picture of a group of people in a park.,A man peeking into a neighbor's window.,2,4_21952b
A man taking a picture of a group of people in a park.,A man taking a photograph of people in a park.,0,4_21952c
"Cyclists are racing; the leader is wearing red, has a red bike, and sports red sunglasses.",There are people on bikes.,0,4_21961a
"Cyclists are racing; the leader is wearing red, has a red bike, and sports red sunglasses.",The cyclists are all on black bikes.,2,4_21961b
"Cyclists are racing; the leader is wearing red, has a red bike, and sports red sunglasses.",The cyclists race down a mountain side road.,1,4_21961c
People in room appear to be working on a project but at the moment eat and drink.,People in a room should be working on a project but they decided to order pizza,1,4_21976a
People in room appear to be working on a project but at the moment eat and drink.,People in a room appear to be working on a project but instead they are on a conference call.,2,4_21976b
People in room appear to be working on a project but at the moment eat and drink.,People in a room should be working on a project but they decided to have lunch,0,4_21976c
A man tinkers with a bicycle seat.,A man is working on a bicycle.,0,4_22010a
A man tinkers with a bicycle seat.,A man is working on a bicycle in preparation for a marathon.,1,4_22010b
A man tinkers with a bicycle seat.,A man is tinkering with a broken radio.,2,4_22010c
A full sized horse and rider guide a pint sized horse and rider through the stables.,a blanket needs to be washed,2,4_22065a
A full sized horse and rider guide a pint sized horse and rider through the stables.,the horses are moving,0,4_22065b
A full sized horse and rider guide a pint sized horse and rider through the stables.,the riders are seated,1,4_22065c
A man in all black is walking past a pink hotel.,A man goes inside the pink hotel.,2,4_22126a
A man in all black is walking past a pink hotel.,A man during an evening walk.,0,4_22126b
A man in all black is walking past a pink hotel.,A man hurries past a love hotel.,1,4_22126c
"A man standing outside of a safety control chamber, dressed in an orange suit, black pants, and gray gloves.",The man is working,1,4_22175a
"A man standing outside of a safety control chamber, dressed in an orange suit, black pants, and gray gloves.",The man is sleeping.,2,4_22175b
"A man standing outside of a safety control chamber, dressed in an orange suit, black pants, and gray gloves.",The man is standing outside of a safety chamber,0,4_22175c
A young man in a blue short-sleeved shirt climbs up a rock face with no ropes.,A male climbs upward.,0,4_22195a
A young man in a blue short-sleeved shirt climbs up a rock face with no ropes.,A man is a pink tank top climbs.,2,4_22195b
A young man in a blue short-sleeved shirt climbs up a rock face with no ropes.,A person climbs a cliff to win a prize.,1,4_22195c
Two people walking across a wooden and orange bridge.,The bridge is brand new.,1,4_22267a
Two people walking across a wooden and orange bridge.,Two people are building a bridge out of fruits.,2,4_22267b
Two people walking across a wooden and orange bridge.,Two people are crossing the bridge.,0,4_22267c
"A girl, sitting on a bridge staring at the water.",A girl is sitting on the golden gate bridge,1,4_22292a
"A girl, sitting on a bridge staring at the water.",The girl is swimming in the ocean,2,4_22292b
"A girl, sitting on a bridge staring at the water.",A girl is on a bridge,0,4_22292c
A young performer on stage with a buttoned up shirt and vintage-style sunglasses sings his song.,A girl is dancing around for her mother in the backyard.,2,4_22299a
A young performer on stage with a buttoned up shirt and vintage-style sunglasses sings his song.,A performer is singing on a stage.,0,4_22299b
A young performer on stage with a buttoned up shirt and vintage-style sunglasses sings his song.,A Buddy Holly impersonator is singing songs at a '50s-themed dance.,1,4_22299c
A girl is hooked to bungee cords as the crowd behind her watches.,There are a bunch of people watching a girl,0,4_22339a
A girl is hooked to bungee cords as the crowd behind her watches.,The young boy is playing in the classroom,2,4_22339b
A girl is hooked to bungee cords as the crowd behind her watches.,The girl is climbing rocks in the competition,1,4_22339c
a young girl with a white shirt and pink shorts rolling around in some plastic multicolored balls,The girl was sleeping in the back seat of her father's car,2,4_22350a
a young girl with a white shirt and pink shorts rolling around in some plastic multicolored balls,The girl was in amongst some colored balls,0,4_22350b
a young girl with a white shirt and pink shorts rolling around in some plastic multicolored balls,The girl was having fun in the huge box of fancy colored balls,1,4_22350c
An animal is performing at a rodeo with many people watching.,An animal performs at a rodeo in front of a crowd.,0,4_22399a
An animal is performing at a rodeo with many people watching.,An animal sleeps on a bed.,2,4_22399b
An animal is performing at a rodeo with many people watching.,An animal performs with it's trainer at a rodeo.,1,4_22399c
A group of seven people are eating at a table draped in a black tablecloth.,The group of people are playing football.,2,4_22434a
A group of seven people are eating at a table draped in a black tablecloth.,The group of people are dining.,0,4_22434b
A group of seven people are eating at a table draped in a black tablecloth.,The group of people are eating dinner.,1,4_22434c
A black and white dog jumps in the snow.,The dogs are leaping into the snow.,0,4_22507a
A black and white dog jumps in the snow.,The canines are jumping into the pool.,2,4_22507b
A black and white dog jumps in the snow.,The dogs are outdoors.,1,4_22507c
A group of people working together with a star-shaped looking metal frame.,People are trying to solve a science problem with a metal frame.,1,4_22528a
A group of people working together with a star-shaped looking metal frame.,People are working with an object.,0,4_22528b
A group of people working together with a star-shaped looking metal frame.,People are eating at a restaurant.,2,4_22528c
An girl wearing a red shirt is walking away from a bowling lane.,the girl in the red shirt is at the bowling alley.,0,4_22550a
An girl wearing a red shirt is walking away from a bowling lane.,the girl is wearing a red shirt and heels at the club.,2,4_22550b
An girl wearing a red shirt is walking away from a bowling lane.,the girls is wearing a shirt at the bowling lane.,1,4_22550c
A man wearing a black and white hat as well as a black and white shirt is singing into a microphone in front of band mates.,The man is in the audience watching the band play.,2,4_22606a
A man wearing a black and white hat as well as a black and white shirt is singing into a microphone in front of band mates.,The man singing with the band is wearing a black and white shirt and matching hat.,0,4_22606b
A man wearing a black and white hat as well as a black and white shirt is singing into a microphone in front of band mates.,The man is the singer of the band.,0,4_22606c
Two guys playing a guitar on stage with many lights.,Three women playing accordions in a field.,2,4_22644a
Two guys playing a guitar on stage with many lights.,Two guys playing music on stage with many lights.,0,4_22644b
Two guys playing a guitar on stage with many lights.,Two guys playing a guitar and singing on stage with many lights.,1,4_22644c
Two men sweeping trash on the side of the street.,The side street with trash is swept up by two men.,1,4_22826a
Two men sweeping trash on the side of the street.,The man throw trash on the street.,2,4_22826b
Two men sweeping trash on the side of the street.,The trash on the street is being swept.,0,4_22826c
A young girl examines the fish selection at the grocery store.,A young girl is at the grocery store.,0,4_22847a
A young girl examines the fish selection at the grocery store.,A young girl is at the mall shopping for clothes.,2,4_22847b
A young girl examines the fish selection at the grocery store.,A young girl is examining the fish selection because she plans on making it for dinner.,1,4_22847c
A woman blowing on a hot beverage while sitting at a table on the sidewalk.,THe woman is eating soup,2,4_22877a
A woman blowing on a hot beverage while sitting at a table on the sidewalk.,The woman is trying to cool her drink,0,4_22877b
A woman blowing on a hot beverage while sitting at a table on the sidewalk.,The drink is coffee,1,4_22877c
little boy admiring a statue of a movie maker,A little boy is looking at a statue.,0,4_22980a
little boy admiring a statue of a movie maker,The little boy is wearing a green shirt.,1,4_22980b
little boy admiring a statue of a movie maker,The little boy is watching a Disney movie on tv.,2,4_22980c
A man wearing glasses is leaning against the wall reading a book.,A man is sitting in a chair playing video games.,2,4_22982a
A man wearing glasses is leaning against the wall reading a book.,A man wearing glasses leans while reading a book.,0,4_22982b
A man wearing glasses is leaning against the wall reading a book.,A white male in glasses reads a book kids book.,1,4_22982c
A blond woman holds an umbrella over a race car driver.,The attractive woman is helping a friend.,1,4_22998a
A blond woman holds an umbrella over a race car driver.,A blond woman has an umbrella.,0,4_22998b
A blond woman holds an umbrella over a race car driver.,The lady has no umbrella.,2,4_22998c
"A group of women sit on a sidewalk corner, and relax from their journey.",There are women outside.,0,4_23054a
"A group of women sit on a sidewalk corner, and relax from their journey.",The women are cooking.,2,4_23054b
"A group of women sit on a sidewalk corner, and relax from their journey.",Some women are resting after a hike.,1,4_23054c
"Young black women sit and lean on a wall marked with graffiti that contains the text ""sons of freedom"".",People lean against a wall defaced with street art.,0,4_23088a
"Young black women sit and lean on a wall marked with graffiti that contains the text ""sons of freedom"".",Painters creating a mural for the release of a new movie on the side of a building.,2,4_23088b
"Young black women sit and lean on a wall marked with graffiti that contains the text ""sons of freedom"".",Women sit in contemplation against a crumbling wall marked generations before them by people who fought for their beliefs.,1,4_23088c
a girl doing a hula dance holding a coconut.,A girl is performing for the audience.,1,4_23124a
a girl doing a hula dance holding a coconut.,A girl is doing a hula dance.,0,4_23124b
a girl doing a hula dance holding a coconut.,A girl is running away a dog.,2,4_23124c
"Two men and a lady are walking down a country road with a beer, orange juice, and electronic device.",The road is in the city.,2,4_23195a
"Two men and a lady are walking down a country road with a beer, orange juice, and electronic device.",There are people walking.,0,4_23195b
"Two men and a lady are walking down a country road with a beer, orange juice, and electronic device.",The road is long.,1,4_23195c
a couple is walking down the street while passing a man who is looking back at them.,a couple is running to an event while a man is chasing them,2,4_23226a
a couple is walking down the street while passing a man who is looking back at them.,a couple is walking outside as a bystander watches them,0,4_23226b
a couple is walking down the street while passing a man who is looking back at them.,a couple is walking to a baseball game while a scalper is trying to sell them a ticket,1,4_23226c
Two toddlers hug each other in front of a snowbank.,Babies taking a warm nap,2,4_23362a
Two toddlers hug each other in front of a snowbank.,babies hugging,0,4_23362b
Two toddlers hug each other in front of a snowbank.,Babies holding onto each other for dear life,1,4_23362c
A girl and a boy child playing a game of Jenga.,The children are playing games.,0,4_23463a
A girl and a boy child playing a game of Jenga.,The boy is winning the game.,1,4_23463b
A girl and a boy child playing a game of Jenga.,The children are sleeping.,2,4_23463c
"A person in a blue kayak, paddling over rough water.",A person is in a yellow kayak.,2,4_23469a
"A person in a blue kayak, paddling over rough water.",A person is paddling through a river rapid.,1,4_23469b
"A person in a blue kayak, paddling over rough water.",A person is kayaking in water.,0,4_23469c
girl in red and black raising her leg,A girl in blue and yellow stretches her leg,2,4_23515a
girl in red and black raising her leg,A girl stretches her leg,1,4_23515b
girl in red and black raising her leg,A girl raises her leg,0,4_23515c
A woman with teddy bear earmuffs is using a wand to make a giant bubble.,There is a woman making bubbles.,0,4_23525a
A woman with teddy bear earmuffs is using a wand to make a giant bubble.,The woman is at a birthday party.,1,4_23525b
A woman with teddy bear earmuffs is using a wand to make a giant bubble.,The woman is on the moon.,2,4_23525c
Two blond children play with sticks in the grass.,Two towheaded kids play outside with tree branches.,0,4_23541a
Two blond children play with sticks in the grass.,Two boys are outside playing in the pool.,1,4_23541b
Two blond children play with sticks in the grass.,Two children are sleeping in their beds.,2,4_23541c
A man in a construction outfit is working on trimming tree limbs.,A woman knits at a store.,2,4_23575a
A man in a construction outfit is working on trimming tree limbs.,A man in construction equipment trims a tree.,0,4_23575b
A man in a construction outfit is working on trimming tree limbs.,A man works to beautify the city.,1,4_23575c
A girl in white rides her bike past the curious boy that stands in the water fountain at the park.,A man in blue rides his bike.,2,4_23583a
A girl in white rides her bike past the curious boy that stands in the water fountain at the park.,A girl in white rides her bike.,0,4_23583b
A girl in white rides her bike past the curious boy that stands in the water fountain at the park.,A girl in white rides her bike fast.,1,4_23583c
A little boy plays in water that has formed a puddle.,A little boy is playing in the puddle.,0,4_23585a
A little boy plays in water that has formed a puddle.,The little boy is jumping in the puddle.,1,4_23585b
A little boy plays in water that has formed a puddle.,The little girl is running.,2,4_23585c
The two men practiced using wooden sticks in front of vegetation including palm trees.,Men fishing off of their roofs in a pond.,2,4_23617a
The two men practiced using wooden sticks in front of vegetation including palm trees.,Two humans wielding objects somewhere.,1,4_23617b
The two men practiced using wooden sticks in front of vegetation including palm trees.,Two men practicing using sticks by trees.,0,4_23617c
A woman wearing a warm up suit looks at her cellphone.,Woman reads a letter.,2,4_23662a
A woman wearing a warm up suit looks at her cellphone.,Woman looks at cell phone.,0,4_23662b
A woman wearing a warm up suit looks at her cellphone.,Woman checks her text messages.,1,4_23662c
Many large filled bags are stacked on top of a white car.,A car is collapsing.,2,4_23703a
Many large filled bags are stacked on top of a white car.,Many filled bags are stacked on top of a white car.,0,4_23703b
Many large filled bags are stacked on top of a white car.,Many things are on top of a white truck.,1,4_23703c
A lady in a gray shirt sits calmly by her friend at the table.,A person sitting at a table.,0,4_23863a
A lady in a gray shirt sits calmly by her friend at the table.,An elderly lady sitting by her best friend at a restaurant.,1,4_23863b
A lady in a gray shirt sits calmly by her friend at the table.,A lady in pink shirt walking down the sidewalk.,2,4_23863c
A worker taking a reading on a subway train.,The worker is on the subway.,0,4_23873a
A worker taking a reading on a subway train.,The worker is in their car.,2,4_23873b
A worker taking a reading on a subway train.,The worker is sitting down.,1,4_23873c
Three women are outside and one of the women is smiling.,A group of women is outdoors.,0,4_23891a
Three women are outside and one of the women is smiling.,Three women are looking at a garden.,1,4_23891b
Three women are outside and one of the women is smiling.,A lone woman cries.,2,4_23891c
Four children are playing on their front porch while their father looks on.,a father is looking at his four children play on the porch.,0,4_23893a
Four children are playing on their front porch while their father looks on.,no kids are on the porch playing.,2,4_23893b
Four children are playing on their front porch while their father looks on.,there is a group of children being observed by their father.,1,4_23893c
Two teen guys are doing skateboard tricks at a skate park.,There are people skating outdoors for fun,1,4_23912a
Two teen guys are doing skateboard tricks at a skate park.,There are people skating,0,4_23912b
Two teen guys are doing skateboard tricks at a skate park.,There are people watching others skate,2,4_23912c
People are looking at pieces on display at a museum.,People are studying some art.,1,4_23919a
People are looking at pieces on display at a museum.,People are outside watching a sport.,2,4_23919b
People are looking at pieces on display at a museum.,There are people looking at artifacts.,0,4_23919c
Woman with red headwrap at a market with a woman with a brown headwrap.,Two women at a market in India.,1,4_23938a
Woman with red headwrap at a market with a woman with a brown headwrap.,"Two women at a market, both wearing headwraps.",0,4_23938b
Woman with red headwrap at a market with a woman with a brown headwrap.,Two women doing their hair.,2,4_23938c
A black and white dog running in a snowy park.,There are two animals running outside.,0,4_23984a
A black and white dog running in a snowy park.,"Animals are sitting on a park bench,",2,4_23984b
A black and white dog running in a snowy park.,There are dogs running in some snow.,1,4_23984c
A woman wearing a teal cardigan with a teal scarf and sunglasses on her head.,Nobody has glasses,2,4_24087a
A woman wearing a teal cardigan with a teal scarf and sunglasses on her head.,A human with glasses,0,4_24087b
A woman wearing a teal cardigan with a teal scarf and sunglasses on her head.,A tall human with glasses,1,4_24087c
A male and female of Asian descent playing guitars in front of a crowd.,A man and a woman are playing music.,0,4_24109a
A male and female of Asian descent playing guitars in front of a crowd.,A musical duo is giving a concert.,1,4_24109b
A male and female of Asian descent playing guitars in front of a crowd.,Nobody is listening to the man and the woman.,2,4_24109c
a portrait picture of a girl with brown hair smiling directly at the camera.,The girl is playing tennis.,2,4_24133a
a portrait picture of a girl with brown hair smiling directly at the camera.,She is taking her high school picture.,1,4_24133b
a portrait picture of a girl with brown hair smiling directly at the camera.,A girl is smiling for a picture.,0,4_24133c
Woman in red shift and long white socks kneeling on tennis court.,Men at a mosque are in prayer.,2,4_24136a
Woman in red shift and long white socks kneeling on tennis court.,This athlete won the tennis match.,1,4_24136b
Woman in red shift and long white socks kneeling on tennis court.,A woman is on the tennis court.,0,4_24136c
A kayaker gets wet in the rapids.,The kayaker is rowing.,0,4_24152a
A kayaker gets wet in the rapids.,The kayaker has a long path to kayak.,1,4_24152b
A kayaker gets wet in the rapids.,The kayaker is completely dry.,2,4_24152c
A man is bending over the side of a platform to look at the water.,a woman fell over the platform near the water,2,4_24271a
A man is bending over the side of a platform to look at the water.,a man is looking for water to feed his dog.,1,4_24271b
A man is bending over the side of a platform to look at the water.,a person is looking for water,0,4_24271c
A terrier chasing a red ball.,The dog is playing.,0,4_24289a
A terrier chasing a red ball.,The dog is black.,1,4_24289b
A terrier chasing a red ball.,The dog is chasing a stick.,2,4_24289c
A girl shows off a colorful board with batteries that looks like a science project.,A band is performing on stage.,2,4_24300a
A girl shows off a colorful board with batteries that looks like a science project.,A female is holding an object.,0,4_24300b
A girl shows off a colorful board with batteries that looks like a science project.,A female is holding an object and her mom is standing near by.,1,4_24300c
A crowd leans against barriers along side a road while a police officer on a motorcycle drives by.,Police officer saw the crowd and told them to go away from the road,1,4_24313a
A crowd leans against barriers along side a road while a police officer on a motorcycle drives by.,Police man and public were friends,2,4_24313b
A crowd leans against barriers along side a road while a police officer on a motorcycle drives by.,A crowd tried to involve in a activities.,0,4_24313c
A black dog on a dock about to dive into the water after a ball,A dog drowns,2,4_24328a
A black dog on a dock about to dive into the water after a ball,A dog dives off the dock to get a ball,0,4_24328b
A black dog on a dock about to dive into the water after a ball,A dog jumps in the water,1,4_24328c
Three men wade into the ocean shore.,The men are in the water.,0,4_24412a
Three men wade into the ocean shore.,The men are lying on beach towels.,2,4_24412b
Three men wade into the ocean shore.,The men are wearing speedos.,1,4_24412c
One woman wearing a white shirt and another woman looking in her purse are walking down a sidewalk.,One woman wearing a white shirt and another woman looking in her purse are walking outside.,0,4_24479a
One woman wearing a white shirt and another woman looking in her purse are walking down a sidewalk.,The people are inside eating at the bar.,2,4_24479b
One woman wearing a white shirt and another woman looking in her purse are walking down a sidewalk.,The people are talking while they walk.,1,4_24479c
A male has his hand outside of a trolley car.,A man is waiving at people as he passes by riding in a trolley car.,1,4_24510a
A male has his hand outside of a trolley car.,A man riding public transportation.,0,4_24510b
A male has his hand outside of a trolley car.,A woman is driving a car with both hands on the steering wheel.,2,4_24510c
A young man running hurdles in mid-jump.,A young man is mid-jump over a red-and-white striped hurdle.,1,4_24515a
A young man running hurdles in mid-jump.,A young woman is loitering on the side of a racetrack.,2,4_24515b
A young man running hurdles in mid-jump.,A young man is mid-jump over a hurdle.,0,4_24515c
Two ladies with a stroller and a group of men are walking in front of a wall with graffiti.,A group of people are walking near art work.,0,4_24559a
Two ladies with a stroller and a group of men are walking in front of a wall with graffiti.,A group of people are sitting on the couch.,2,4_24559b
Two ladies with a stroller and a group of men are walking in front of a wall with graffiti.,A group of people walk near a famous artists graffiti.,1,4_24559c
A group of people are in a sculpture gallery studying a large block object.,Children are at the waterpark,2,4_24605a
A group of people are in a sculpture gallery studying a large block object.,Art students are enjoying the abstract exhibit,1,4_24605b
A group of people are in a sculpture gallery studying a large block object.,People are looking at art,0,4_24605c
The back of a light brown dog sitting on sand looking out at a rock and the ocean.,A dog is running through the grassy fields.,2,4_24638a
The back of a light brown dog sitting on sand looking out at a rock and the ocean.,A dog is sitting on the sand.,0,4_24638b
The back of a light brown dog sitting on sand looking out at a rock and the ocean.,A dog is on a sandy beach in Florida.,1,4_24638c
A woman points to the inside of a computer as a young girl looks on.,The worker trains the young girl.,1,4_24693a
A woman points to the inside of a computer as a young girl looks on.,A mother trains her daughter the components of a computer.,0,4_24693b
A woman points to the inside of a computer as a young girl looks on.,A woman breaks a young girls computer.,2,4_24693c
Two colorful race-cars are racing on a racetrack.,Two automobiles are driving on a closed circuit track.,0,4_24749a
Two colorful race-cars are racing on a racetrack.,Two cars are parked in the garage.,2,4_24749b
Two colorful race-cars are racing on a racetrack.,Two cars are drag racing at the track.,1,4_24749c
Birds are fleeing a rock that has recently been splashed by heavy waves.,Birds are sun tanning.,2,4_24766a
Birds are fleeing a rock that has recently been splashed by heavy waves.,"Birds are moving away from a wet rock, while its cold outside.",1,4_24766b
Birds are fleeing a rock that has recently been splashed by heavy waves.,Birds are moving away from a wet rock.,0,4_24766c
Two men jumping into a pool to race across to the other side.,The pool is empty of water.,2,4_24865a
Two men jumping into a pool to race across to the other side.,There are people jumping into a pool.,0,4_24865b
Two men jumping into a pool to race across to the other side.,The pool is Olympic sized.,1,4_24865c
Four women dressed in medieval costumes stand with their hands clasped in front of them.,People in costumes are standing.,0,4_24924a
Four women dressed in medieval costumes stand with their hands clasped in front of them.,Four women are dressed as superheros for the halloween party tonight.,2,4_24924b
Four women dressed in medieval costumes stand with their hands clasped in front of them.,Four women dressed in medieval costumes stand with their hands clasped in front of them while the audience applauds.,1,4_24924c
A girl and boy bounce on large balls.,they are asleep,2,4_24968a
A girl and boy bounce on large balls.,they are a couple,1,4_24968b
A girl and boy bounce on large balls.,a girl and boy bouncing,0,4_24968c
A small girl in a tub of water.,A boy is in a pool.,2,4_24986a
A small girl in a tub of water.,A girl is playing during bathtime.,1,4_24986b
A small girl in a tub of water.,A girl is in the tub.,0,4_24986c
A couple dances at a disco.,A couple pays homage to Pulp Fiction on the dance floor,1,4_25019a
A couple dances at a disco.,People in a building,0,4_25019b
A couple dances at a disco.,People pray in church,2,4_25019c
A little toddler in blue pants is crawling on the road.,A child is crawling on the road with her parents supervision.,1,4_25095a
A little toddler in blue pants is crawling on the road.,A large child in a pink dress is running on the sidewalk.,2,4_25095b
A little toddler in blue pants is crawling on the road.,A child is crawling on the road.,0,4_25095c
The restaurant staff is setting up the dining room for a meal.,Some people are setting places at a table.,1,4_25177a
The restaurant staff is setting up the dining room for a meal.,Some people are cooking food.,2,4_25177b
The restaurant staff is setting up the dining room for a meal.,The restaurant staff are making preparations.,0,4_25177c
Basketball players waiting for a rebound.,People are playing basketball.,0,4_25186a
Basketball players waiting for a rebound.,The basketball players are sitting on the bench.,2,4_25186b
Basketball players waiting for a rebound.,They are playing basketball in the park.,1,4_25186c
A man singing and playing guitar with his eyes closed.,A man is singing and his eyes are closed,1,4_25269a
A man singing and playing guitar with his eyes closed.,A man is playing guitar and singing,0,4_25269b
A man singing and playing guitar with his eyes closed.,A man is driving a car.,2,4_25269c
A group of people dance at a oriental restaurant.,The people are celebrating a special occasion.,1,4_25332a
A group of people dance at a oriental restaurant.,The restaurant is Italian.,2,4_25332b
A group of people dance at a oriental restaurant.,The people are dancing.,0,4_25332c
Two guys working on a light bluish green camper truck trailer.,They are getting ready to take a camping tripp,1,4_25341a
Two guys working on a light bluish green camper truck trailer.,They are at the bar drunk,2,4_25341b
Two guys working on a light bluish green camper truck trailer.,There are two men outside in this picture,0,4_25341c
A batter swinging at a pitch with a catcher preparing to receive the pitch.,A batter swinging and missing a pitch with a catcher preparing to receive the pitch.,1,4_25428a
A batter swinging at a pitch with a catcher preparing to receive the pitch.,A batter looking at a pitcher with a catcher looking the other way.,2,4_25428b
A batter swinging at a pitch with a catcher preparing to receive the pitch.,A batter swinging at a pitch.,0,4_25428c
A woman wearing a white blouse walking across a cobblestone street.,The woman is crossing the street,1,4_25515a
A woman wearing a white blouse walking across a cobblestone street.,The woman is wearing white,0,4_25515b
A woman wearing a white blouse walking across a cobblestone street.,The woman is sleeping,2,4_25515c
Three musicians posing with their instruments.,Three musicians are posing.,0,4_25563a
Three musicians posing with their instruments.,Three musicians are posing with their instruments for their new album cover.,1,4_25563b
Three musicians posing with their instruments.,Three singers with hard hats are posing with a live alligator.,2,4_25563c
A woman pushing a cart strolls through a crosswalk.,The woman walked across the street.,0,4_25638a
A woman pushing a cart strolls through a crosswalk.,A woman drove her car through the intersection.,2,4_25638b
A woman pushing a cart strolls through a crosswalk.,The woman walked across the street to meet her friend.,1,4_25638c
A costume with vibrant blue and green colors.,The costume is black.,2,4_25670a
A costume with vibrant blue and green colors.,The costume is for Halloween.,1,4_25670b
A costume with vibrant blue and green colors.,The costume is bright.,0,4_25670c
A group of cheerleaders working and planning some of their routines.,The cheerleaders are practicing.,0,4_25693a
A group of cheerleaders working and planning some of their routines.,The women are holding pink pompoms.,1,4_25693b
A group of cheerleaders working and planning some of their routines.,The girls are swimming in the ocean.,2,4_25693c
Player number 23 dunks the basketball into the net with a crowd in the background.,Player 23 missed the basket.,2,4_25711a
Player number 23 dunks the basketball into the net with a crowd in the background.,Player 23 scored points.,0,4_25711b
Player number 23 dunks the basketball into the net with a crowd in the background.,The crowd was very large.,1,4_25711c
A woman is using various chemicals.,The woman is using chemicals to clean.,1,4_25728a
A woman is using various chemicals.,The lady is using assorted chemicals.,0,4_25728b
A woman is using various chemicals.,The man is using assorted chemicals.,2,4_25728c
The Good Humor man all dressed in white leans on his truck.,Man leans on his truck,0,4_25770a
The Good Humor man all dressed in white leans on his truck.,The ice cream man drives away as children run after him.,2,4_25770b
The Good Humor man all dressed in white leans on his truck.,The ice cream man waits for some customers,1,4_25770c
Several people take pictures with tripods in the snow.,the people are at the beach,2,4_25801a
